"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48124,16681,10258,31732,10013,961423,712577,34342,25813,24190,9393,26085,104077,30132,1339,161513,28980,699,33718,66110,52875,19674,638578,5880,3528,285,2747,1166,1421,115626,120540,8635,228287,7915,15884,3051,992,1206,161269,78890,920,137,1666,2280,2387,620,281,47,775,113524,164916,169338,438310,165812,102839,943,107,776,169,104,7136,100073,4368,20,3,710,120656,19256,5,499,1290,3739,10,648,155107,4273,132,6965,18284,6,6334,692,8900,532,1993,48852,4409,2081,753,800,1526,9352,36915,2206,2124,35883,23814,2430,7429,697,262,5936,6041,9188,6525,5347,15210,1796,6108,525,3818,16249,449,6471,1912,2220,394,16362,5744,212,209,29,34,47,566,3139,437,436,17730,1512,18483,4870,7282,3327,1325,250,158,1384,115500,-1960,182,47759,130413,3460,2902,34929,384,1521,19079,215488,242200,232,-29078,81561,85021,-3372,-28946,"WAYNE","MI",26,2
48125,10225,6349,20054,7077,390134,310278,8183,3813,6578,1435,8917,42764,9982,0,51195,8008,297,8162,17386,19336,5428,225553,3184,2347,129,3634,1589,99,33134,34828,2238,108098,1916,2361,1105,520,510,58064,39532,572,60,762,606,533,107,99,23,347,64981,49692,50829,216547,53955,39290,575,78,99,28,18,3590,22296,1125,2,2,283,55073,1137,12,504,1085,296,6,357,37218,452,34,4147,5118,1,3802,240,3612,234,120,20006,1452,781,394,372,447,3065,11018,492,361,5625,7726,581,3086,252,62,2078,2649,2519,3005,932,2154,434,2340,156,630,6147,133,2605,589,431,184,6246,1985,111,110,8,7,10,148,844,64,37,1366,153,1432,890,2416,1320,298,57,38,639,32131,-909,-71,6270,33172,376,635,2555,183,999,2301,20999,24743,64,-16128,13166,13542,-722,-16093,"WAYNE","MI",26,2
48126,17376,14721,46607,17347,555863,408876,20338,16209,28591,13963,11110,55305,16519,0,75966,10900,452,13053,25538,23197,9518,289397,4832,3014,107,18290,7869,738,47571,52515,5185,175612,4866,10592,1291,708,823,74685,43295,709,78,1272,2360,1066,312,143,36,503,99560,69829,75277,190325,60848,39167,884,133,363,63,38,5339,38309,4868,8,4,368,74509,2924,116,1475,1549,977,12,603,59476,1140,65,5612,8665,3,4889,395,6239,374,918,42805,3150,1676,750,709,925,5559,50869,1255,1092,33746,16573,1286,5703,478,126,4095,4704,6346,5384,3010,3148,1214,5689,233,1982,17021,284,5729,1114,1085,456,36099,2945,98,96,14,15,22,304,2127,187,194,12690,735,13032,2645,4726,2545,722,97,61,954,50392,-1585,-223,17947,102748,781,1997,8494,274,2617,8755,82624,96471,96,-27383,59944,60725,-886,-27317,"WAYNE","MI",26,2
48127,17080,12318,36552,12382,755134,534815,29360,17407,21546,6032,23722,88922,28270,404,119700,18339,718,22070,43065,41382,13758,455320,5704,3666,252,7309,3080,798,76067,80336,8014,203134,5429,10441,2318,884,997,136985,88628,867,111,1448,1685,1396,357,207,42,642,109058,109776,114954,315609,115186,68245,892,119,410,100,61,6811,61422,3248,11,3,551,93290,7580,24,932,1654,2026,11,683,94749,2076,89,7586,12590,4,5829,588,8416,447,1049,41561,3321,1681,722,709,1067,6650,33645,1542,1325,27563,19355,1590,6580,543,171,4981,5644,6508,6366,3177,8641,1228,5108,362,2210,9835,322,5708,1253,1364,371,17706,4186,216,214,20,21,30,385,2156,253,214,8904,850,9312,2919,5538,2785,865,158,101,1297,76029,-1662,-71,30361,88401,1788,1799,22523,330,1756,12463,122873,140475,154,-28322,46840,48628,-2142,-28234,"WAYNE","MI",26,2
48128,5310,3185,10867,3688,322670,251074,9680,7400,6919,2482,7043,30441,8521,682,55971,10215,295,11787,23689,18713,6589,215116,2326,1392,96,911,387,464,38436,40257,2711,71544,2332,4236,1033,330,433,43022,23364,309,48,569,591,593,237,95,16,268,35923,56874,57991,166639,56970,40190,325,30,213,52,35,2331,33000,1120,6,1,232,53771,3283,2,172,389,724,3,211,47766,916,44,2330,6140,2,1812,230,2377,175,587,15539,1078,579,244,251,398,2880,5906,556,715,8783,7927,817,2376,233,88,1951,1889,3589,2023,1841,2263,600,2101,153,1486,13826,149,2219,885,790,128,3295,1826,71,71,10,11,15,181,1109,142,117,4348,511,4482,1622,2383,1051,475,86,55,483,38582,-581,60,17307,38808,969,1321,13239,127,491,4855,66602,73890,80,-9460,23268,24237,-716,-9416,"WAYNE","MI",26,2
48134,9862,6391,21561,8020,545001,460916,7205,3845,7712,40,9907,46111,11022,0,92152,15343,857,16755,34549,36123,9529,341256,4349,3112,189,2585,1155,360,56430,58624,3272,124066,2385,2467,2013,599,700,63821,30454,578,88,1096,540,593,272,160,28,482,70916,88379,86834,272414,88242,71997,563,59,182,71,50,4558,46952,985,7,2,430,110618,1243,7,363,849,747,6,387,66809,641,60,3667,8779,3,3614,427,4042,304,493,23988,1452,789,421,422,472,3932,9238,454,721,3780,9222,964,3726,356,118,2577,2977,3348,3187,1623,3200,646,2793,248,1570,11443,201,3143,1193,968,195,5115,2550,138,138,16,15,19,259,1279,178,94,2593,419,2691,1583,3489,1493,682,134,86,867,58682,-1023,35,24794,37503,814,1046,21594,225,808,10113,82751,96743,127,-17283,13515,14329,-1658,-17223,"WAYNE","MI",26,2
48135,13860,7952,27172,9351,582140,473362,9379,4356,8829,811,12548,61402,14565,50,90010,13732,394,15541,31139,37109,7840,341429,4805,3640,175,3461,1514,125,50352,52835,3342,158721,2579,2645,1759,755,734,83533,49257,810,90,1161,889,1009,152,154,33,519,92859,77176,76886,386386,85852,68470,814,102,131,44,29,4957,33990,1665,2,3,443,87776,1952,9,491,1629,430,8,465,60337,657,50,5330,7064,2,5267,363,5330,336,154,26902,2538,1131,537,517,774,4504,19161,563,526,4092,11118,879,4435,360,93,3009,3698,3743,4150,1374,3181,610,3058,233,926,8936,187,3533,898,646,233,9725,2846,173,172,11,11,14,216,1213,94,53,1912,222,2024,1265,3482,1857,464,95,63,927,49800,-1304,-97,10545,63139,769,1012,5847,265,1205,5497,37321,45094,105,-23668,36237,37007,-718,-23618,"WAYNE","MI",26,2
48136,223,125,430,184,10125,8462,233,212,255,116,220,935,247,14,1919,364,8,340,739,681,255,6731,76,8852,1134,23077,10120,3684,244503,255396,18017,2259,86,147,20,11,15,1282,491,10,2,14,46,28,6,3,1,8,950,2385,2164,7282,2298,2261,1,1,6,1,1,1355,36139,91,0,0,9,2728,237,15,18,148,30,0,8,3064,49,2,71,200,0,52,7,68,6,27,791,60,27,10,10,21,120,569,21,22,283,193,26,71,8,3,50,55,92,60,59,175,20,78,6,39,134,5,78,17,23,5,367,59,876,876,0,0,0,6,35,5,6,1871,20,1922,54,78,37,24,2,1,14,2617,-23,1,606,1877,28,26,463,4,32,287,2238,2675,2,-481,1086,1114,-18,-480,"WAYNE","MI",26,2
48138,5441,3750,11107,3502,553882,371418,17982,26648,21224,23850,18437,48613,18360,2119,104712,22319,485,23145,47834,32040,13328,413778,2422,974,80,356,134,2338,92297,95281,6356,107458,7525,18682,1778,337,497,83832,38637,275,56,662,1443,1319,688,163,22,319,37188,124199,135334,80360,120628,37165,264,22,1238,173,98,3048,85534,2825,26,1,351,69604,22747,0,135,254,5734,4,223,111675,5014,108,2485,11935,7,1734,411,4283,280,3538,25029,1884,970,348,403,703,5693,20475,2115,2452,60261,14956,2167,3977,475,232,3465,3015,6680,2994,5888,19026,1905,5190,389,4149,13367,391,4498,1357,2178,269,3840,3373,47,47,23,33,47,495,3349,501,775,35716,2066,36950,5519,5007,2148,1169,197,119,560,91434,-1099,374,54122,65473,2635,2379,44797,171,866,17196,233779,254862,163,-5999,40445,43080,-3007,-5891,"WAYNE","MI",26,2
48141,10617,6734,21487,9751,312823,248665,2254,831,6252,-330,4378,41761,8612,0,40518,5238,297,6298,12649,13576,7065,157614,2836,1893,218,8580,3894,46,22113,23797,1851,104007,1498,586,1013,451,423,53166,63404,537,48,731,702,497,71,75,21,295,66906,36928,34291,252852,61274,44004,471,77,42,17,10,2757,14070,1364,1,2,222,65418,955,60,748,1606,166,7,360,35721,364,22,4967,6439,1,4081,243,4284,213,17,20210,1554,796,409,390,463,2775,15150,166,178,394,6122,456,2744,235,46,1701,2290,1934,2831,667,2376,395,2932,123,431,18275,116,2955,449,287,222,8163,1052,258,254,6,4,7,120,766,39,15,692,52,729,711,2201,1261,262,34,23,459,23833,-899,-219,-1539,71915,233,486,-6239,162,1405,4139,9272,13418,40,-22840,51706,51939,-374,-22818,"WAYNE","MI",26,2
48146,17887,11581,36292,13333,656948,539945,12187,5089,10145,221,11539,66260,13625,0,81946,12952,448,13478,28303,31106,7828,370798,5921,4526,210,6632,2975,54,52649,55353,3483,185786,3208,3169,1877,899,881,89388,57627,977,103,1324,1004,928,152,165,40,594,113004,82373,81965,437569,93275,73920,988,139,141,43,28,6432,33424,1853,2,4,466,92724,1993,21,880,2062,399,11,604,65216,744,54,6814,7261,2,6871,415,6792,398,90,34451,2524,1355,682,644,782,5283,18883,674,461,5641,12598,933,5059,421,98,3439,4406,4122,5028,1462,3464,699,3903,257,886,12049,214,4435,978,630,318,10164,3273,183,182,12,11,15,239,1350,86,44,2030,128,2140,1316,4040,2235,491,89,59,1085,54276,-1567,-179,6253,53184,612,985,-77,313,1760,6858,34991,43776,102,-30681,18733,19346,-979,-30627,"WAYNE","MI",26,2
48150,14003,7742,27280,8964,732108,589323,16118,11333,11155,971,17994,70071,19886,401,118297,20058,579,18411,40919,46606,12022,463789,5348,3772,310,1860,791,278,75043,77942,4135,172512,4027,6507,2505,854,987,104061,66304,845,115,1346,1162,1315,274,206,38,649,95952,114486,113393,483705,132107,101072,941,89,296,78,55,6314,55576,2162,6,2,554,102662,4810,2,399,1130,964,8,534,99036,1488,75,5986,11282,3,5203,490,6228,398,586,34943,2944,1458,586,584,1066,6030,21588,917,907,9326,14708,1345,5312,457,146,3965,4424,5497,4869,2490,4607,905,3620,318,1817,15208,251,4213,1414,1114,250,9696,3958,238,237,18,18,22,318,1784,182,136,4347,485,4508,2106,4700,2146,756,157,102,1252,74825,-1369,-28,20613,93926,2018,1986,13203,307,1105,8893,86245,98310,157,-26996,58983,61001,-1555,-26921,"WAYNE","MI",26,2
48151,201,101,336,145,9590,6043,173,163,207,101,155,663,165,12,1349,254,7,239,518,470,180,4785,55,6211,908,20733,9199,3069,175854,184445,13340,2186,88,116,16,10,13,890,363,9,1,13,37,24,5,2,0,7,934,1808,1658,5589,1469,1767,1,1,8,1,1,888,30115,74,0,0,8,1988,237,12,16,256,37,0,8,2473,53,1,60,144,0,42,6,60,5,21,701,53,24,9,9,18,102,519,16,20,272,170,22,63,7,2,44,49,82,54,60,169,21,79,5,33,119,4,71,14,19,5,317,49,841,841,0,0,0,5,41,4,8,2446,19,2504,52,70,34,21,2,1,12,1867,-20,1,396,1767,23,28,272,4,28,326,1991,2336,2,-437,1066,1089,-16,-436,"WAYNE","MI",26,2
48152,16365,9362,31715,10196,965292,735499,29229,21858,27401,8435,29632,94774,30664,1813,167260,29384,825,31371,64259,59904,18820,640177,5643,3412,274,2155,897,1323,114616,119617,8214,220250,6929,13208,3353,969,1196,162204,84289,906,136,1695,2598,2575,669,296,48,797,108903,168776,171284,401475,160718,107496,951,94,652,186,116,7005,108853,4988,23,3,736,120844,17194,4,583,1203,3408,10,640,166701,3998,141,6982,17618,7,4889,636,6704,545,1825,53577,4722,2279,782,836,1742,9970,43745,2023,2209,27000,24583,2477,8050,741,283,6212,6393,8854,6831,4877,15797,1709,6173,569,4011,15848,474,6749,2021,2394,435,18588,6178,210,207,33,38,51,604,3021,495,357,11545,1577,12042,4789,7463,3199,1382,275,173,1482,115762,-1999,253,55883,152091,4167,2272,40766,388,1689,15284,219676,242349,249,-27924,98514,102681,-3903,-27783,"WAYNE","MI",26,2
48153,154,66,223,98,9451,3941,119,113,150,75,103,437,98,8,881,171,5,155,343,303,118,3164,33,3571,681,15325,6723,2251,120523,126406,9355,1975,75,84,11,8,9,562,232,7,1,9,27,18,5,2,0,6,970,1327,1208,3071,933,1472,1,1,7,1,1,594,26565,53,0,0,6,1555,183,6,12,378,40,0,6,2196,51,1,43,100,0,31,4,44,4,62,510,39,18,7,7,13,80,395,11,18,167,148,20,51,6,2,37,38,73,41,58,165,20,72,4,32,130,4,59,13,17,4,214,36,649,649,0,0,0,5,44,4,7,1726,18,1769,50,63,28,18,2,1,9,1612,-13,2,430,1382,18,25,347,3,21,321,1863,2171,2,-346,872,890,-19,-344,"WAYNE","MI",26,2
48154,19983,11112,39283,12496,1173241,880351,36268,28370,23187,5166,39977,130785,44120,1421,198552,34288,1059,34236,72774,72784,23140,768835,7306,4827,365,1804,744,741,131722,137377,8880,268105,7833,15265,4136,1241,1689,205011,133471,1178,181,2206,2326,2880,594,356,58,1028,137939,201750,198912,710668,220340,165298,1203,131,682,180,122,8725,111731,4413,18,3,906,177683,14423,3,544,1229,2984,12,775,187823,3638,147,9443,21855,6,6722,828,8928,641,1362,62348,5139,2397,906,962,1715,10930,43769,1882,2071,22282,23757,2600,8030,809,289,6330,6758,9363,7326,4973,15018,1751,6397,628,3726,16696,474,7183,2249,2329,450,16822,7054,270,268,36,37,47,638,3304,446,351,10365,1312,10793,4555,8378,3443,1475,307,197,1820,133697,-2079,163,49380,147110,4474,2939,35278,474,1804,17848,201980,225374,287,-36262,84761,89236,-3820,-36116,"WAYNE","MI",26,2
48164,4301,2846,9287,3093,266761,213652,4232,3056,4007,1905,4441,29015,6363,0,49752,8205,238,8512,17860,20336,4866,171779,1635,1187,58,694,288,218,30069,31232,1579,59636,1429,2034,853,273,308,37271,16462,249,40,516,238,267,172,79,13,228,30762,44187,45766,105664,27101,28116,271,24,129,40,28,1715,25619,439,5,1,208,48091,696,1,142,312,403,3,164,31853,390,34,1671,4394,1,1532,193,1810,145,416,11473,627,353,191,192,207,1875,4066,349,540,5123,6609,602,1947,184,68,1530,1533,2823,1627,1142,1556,408,1524,124,1108,9736,111,1634,689,596,94,2389,1157,43,43,8,9,11,138,758,110,68,2185,342,2265,1088,1791,774,374,71,46,405,29901,-478,16,16448,16359,514,1334,14978,105,342,4639,50852,57000,66,-6441,4887,5400,-432,-6407,"WAYNE","MI",26,2
48165,2992,1644,6283,2251,166881,142660,2928,1624,2656,234,3639,10507,2938,0,27802,4745,111,4464,9800,11958,2532,106614,1165,810,61,621,278,97,17768,18550,1186,39785,684,953,706,179,203,13508,9143,177,25,368,155,197,142,52,9,145,20082,27070,27073,76773,21866,18313,163,18,57,28,19,1075,16637,280,3,1,131,27519,374,2,104,259,285,2,97,19888,224,19,1060,2159,1,978,91,1058,96,198,7537,423,232,132,130,137,1176,2347,178,252,1733,3171,344,1288,123,42,878,954,1209,1019,625,1554,225,997,89,739,17379,75,1051,655,382,67,1321,813,70,70,5,6,7,93,461,74,27,389,149,407,648,1110,496,178,45,29,246,17635,-269,1,9574,20826,272,425,8159,69,243,1460,19193,20946,41,-3979,13289,13561,-244,-3960,"OAKLAND","MI",26,2
48167,12051,6900,23218,7285,1129181,813596,33989,46445,30324,28811,30044,75076,26410,3210,188256,42610,692,34322,79865,61251,22453,858531,4774,1897,226,1152,479,3844,194728,200535,15452,226201,13107,31128,3705,711,1050,145485,64462,615,106,1258,2949,2816,1351,308,44,613,82906,257940,276432,299682,276080,84575,647,64,2676,329,184,7683,162228,5768,49,2,675,132039,38937,2,255,775,12589,9,501,226310,9345,199,5978,20144,13,4535,745,10207,555,7372,55415,4820,2306,721,845,1793,10887,49136,3271,4681,91975,29760,4039,8415,917,431,7043,6230,12170,6323,11147,35100,3749,10678,719,7908,26521,762,8937,2584,4112,522,17839,6282,154,151,42,62,91,937,7111,944,1653,63334,3980,65636,10673,9816,4371,2102,362,218,1237,190255,-1964,620,93736,155244,5501,4171,75784,344,1798,37573,454182,497972,303,-17364,99830,105331,-5700,-17165,"WAYNE","MI",26,2
48168,9752,5855,21898,7428,1378941,963179,36991,46708,32795,21606,31758,76626,27732,7061,238943,58736,725,44337,106564,85184,26765,1098129,6828,1521,259,456,188,7306,269981,277176,16925,254401,15203,32080,4888,582,1070,148667,58297,448,103,1102,3874,3983,2197,397,48,589,72567,353114,380640,154859,396746,74112,401,41,3463,529,286,8645,246925,7601,85,1,781,170172,52848,0,101,353,19319,9,410,316890,13758,292,4899,23810,21,4310,953,11835,677,11231,65988,5611,2656,782,1005,2001,14422,61364,3733,6887,91620,34472,5894,9313,1259,658,7927,6314,15696,5610,15503,63708,5214,12986,1070,12461,38441,1150,9952,3646,6427,729,14496,7740,151,148,61,98,146,1406,9707,1551,2270,71431,6154,74023,15961,12609,5459,3040,538,317,1120,265223,-1815,1195,163166,170235,7837,4705,143455,370,822,52019,726384,787043,429,-9433,104247,112084,-8901,-9142,"WAYNE","MI",26,2
48170,20866,11826,41369,12869,1765096,1255497,58736,54611,48843,59322,46456,138118,45152,5729,289892,63000,1103,48986,117759,101686,35354,1303799,10532,3937,440,1985,835,5587,265700,275498,23077,362804,17450,37156,5978,1271,1741,259650,114376,1121,193,2226,5170,5157,2026,526,74,1117,148364,378375,403530,420758,381982,142594,1079,122,2871,504,289,12410,257778,10129,74,3,1198,202472,59897,6,386,1151,15790,15,919,357009,13231,325,9222,32379,19,7255,1202,14054,933,8289,99144,8801,4169,1215,1442,3171,18733,91067,4961,7057,114162,49133,6163,13682,1481,679,11769,10622,19771,10785,15579,55499,5167,15877,1198,11867,40866,1162,13779,4252,6342,818,32178,10842,301,296,69,95,138,1452,8933,1410,1806,72637,5806,75534,15169,15542,6753,3263,594,360,2180,274436,-3040,1064,149276,296331,9793,6251,115605,591,37789,49725,645860,731446,501,-33897,197187,206979,-9234,-33572,"WAYNE","MI",26,2
48173,6051,4130,12961,4609,340327,279825,4799,2813,4075,402,6485,33160,7852,0,65222,10131,322,11727,23246,25877,5819,209636,2519,1834,127,1328,583,221,34278,35590,1919,79701,1537,1748,1169,375,428,43404,25138,367,53,646,267,349,175,98,17,295,43574,53345,53093,193072,57263,42407,375,36,129,42,29,2657,27836,485,4,1,266,65366,794,3,149,484,477,4,236,40683,428,38,2423,5244,2,2402,249,2683,185,452,16131,943,514,260,264,301,2443,4947,320,470,2998,5875,615,2327,220,72,1647,1807,2192,1940,1082,2038,421,1781,152,1025,10613,125,1827,783,591,116,2476,1552,98,98,9,9,12,160,906,108,67,1701,266,1770,1100,2163,958,398,80,52,526,35767,-532,-58,15938,22222,542,777,14462,138,380,4484,48847,55268,77,-10355,6092,6634,-612,-10318,"WAYNE","MI",26,2
48174,14168,8835,29774,12088,585090,483736,6993,2883,8211,1052,8376,59894,12335,0,96892,13893,504,16658,32586,37293,11966,333345,5385,3624,302,7139,3228,384,49536,52254,3177,161427,2682,2125,1922,740,694,79023,36047,797,92,1199,862,754,188,152,33,514,93276,78711,79156,351751,79878,66406,718,100,171,51,34,5278,35614,1609,4,3,436,91810,1481,30,773,2029,532,9,503,61623,697,52,5598,10635,2,6532,463,7619,347,444,30013,2170,1135,562,541,660,4438,17977,526,704,4875,12146,959,4403,380,103,3081,3843,4276,4327,1655,3176,723,4005,237,1181,7766,204,4258,898,790,254,8980,2554,312,311,13,12,16,235,1377,122,84,3630,384,3817,1531,3704,1953,541,100,66,895,52929,-1532,-58,11017,60345,475,1553,4020,264,1928,8440,56637,68870,105,-26624,30332,30806,-707,-26572,"WAYNE","MI",26,2
48178,13597,7665,29725,10065,970538,782278,19718,15920,26139,12219,22550,70401,20967,1644,188636,32954,741,32736,68955,79997,17429,650043,5875,3879,386,1473,621,1667,121103,126143,8806,213554,6425,10618,3432,857,1102,120320,66985,778,131,1609,2405,2582,829,307,45,758,99138,179122,183352,270973,181901,95167,682,79,778,225,140,8426,121751,4653,30,2,758,133896,15061,1,260,791,4735,9,547,174607,4211,156,5710,15963,8,4691,670,6770,539,2718,58462,4698,2235,714,832,1636,10225,42100,1827,2692,25189,21641,2775,7089,761,322,5525,5516,8504,5615,5604,18262,1916,5820,615,4905,18449,522,5854,2243,2825,414,16090,6145,288,284,37,43,60,676,3377,614,470,14081,2016,14704,5654,7485,2993,1594,313,194,1279,126588,-1417,363,72879,151706,4730,2377,60233,363,896,17876,285651,313525,271,-23231,93244,97974,-4359,-23075,"OAKLAND","MI",26,2
48180,29733,19146,59540,22625,1138680,911347,18631,7606,17891,1265,20064,126349,29579,68,157961,23739,981,26684,54270,57864,17474,650961,9299,6830,419,13604,6159,279,97460,102215,6036,325864,5515,5030,3229,1496,1494,168225,103232,1616,176,2294,1987,2119,300,289,67,1016,188393,149453,149783,759537,160752,130854,1477,246,308,83,55,10623,63487,3716,5,6,827,153726,4711,53,1487,3784,937,19,1038,126299,1461,105,11902,15957,4,12172,820,13862,686,531,66999,5421,2632,1158,1146,1632,9555,46886,1087,1131,9518,24299,1785,8941,740,184,6380,7805,8381,8928,3039,5735,1357,6993,444,1989,17318,385,7747,1683,1288,541,21415,5366,420,416,23,20,29,434,2615,191,130,5314,505,5557,2722,7199,3905,982,171,113,1952,100774,-2478,-287,18756,133810,2959,2886,8506,529,2886,15137,94386,116381,187,-55505,66810,69770,-1484,-55401,"WAYNE","MI",26,2
48183,21041,13505,42241,14602,1125038,888835,23051,15966,17611,3188,29302,123451,32455,491,183328,31436,1080,35633,71479,65773,20357,714906,7677,5642,354,4256,1892,622,118571,122805,7468,269355,6735,9967,3739,1267,1423,180583,98568,1206,175,2212,1732,1959,501,326,57,999,142386,177616,179044,548851,147993,134387,1147,125,496,140,99,9380,94420,3197,13,4,902,176378,8744,9,724,1789,1665,13,810,152207,2402,127,8625,18957,5,7840,802,9767,624,1010,56269,4088,2136,895,917,1443,9551,25100,1667,1718,18944,23413,2282,8124,742,249,6118,6820,8914,7415,4137,7252,1502,5959,505,3236,19439,419,6841,2227,2035,417,13976,5855,288,284,31,30,39,528,2828,349,235,8466,998,8878,3608,7665,3386,1318,264,171,1675,118820,-2180,67,40885,127711,3098,3405,27974,468,1793,20310,172518,199479,254,-38912,71442,74540,-2723,-38785,"WAYNE","MI",26,2
48184,8216,4856,16326,6232,311750,252618,4243,2827,4493,843,5188,35246,8344,0,42894,6255,251,7354,14512,16567,4920,178403,2594,1911,119,3570,1637,59,26082,27332,1568,87987,1536,1722,1000,415,420,45557,27008,443,50,625,445,441,99,80,18,277,51226,40907,40703,200713,45723,34440,420,61,73,24,15,2822,17813,815,1,2,219,43189,963,12,390,1088,224,5,285,32338,385,27,3226,4495,1,3562,227,4276,190,74,16246,1179,636,316,299,361,2525,8437,348,232,3430,5958,464,2392,203,50,1656,2055,2046,2363,747,1781,334,1853,125,557,12569,106,2088,600,355,146,4365,1543,123,123,6,6,8,120,659,52,23,1074,70,1132,684,1946,1091,220,47,31,513,26933,-718,-95,4553,27155,339,600,1689,147,773,2937,17954,21993,52,-14496,10910,11249,-437,-14469,"WAYNE","MI",26,2
48185,24217,13994,44966,16024,966739,782762,18809,10036,16016,2191,22425,101241,25002,81,137649,20756,852,21589,45568,53054,15206,569947,7582,4972,407,7969,3562,156,85842,89961,5925,260104,4890,6087,2940,1262,1286,144130,97230,1364,151,1911,1558,1570,286,252,56,857,153451,129594,130475,614195,134981,110863,1362,182,255,79,53,8353,60284,2889,6,5,709,137608,4214,21,1106,2981,767,15,862,107150,1371,91,10299,13819,3,7933,644,8950,587,399,50199,4163,2095,937,903,1358,7755,33631,1184,983,10841,21273,1586,7873,621,169,5601,6718,7257,7568,2713,4887,1112,5361,385,1875,15927,324,6295,1577,1212,407,16215,4919,435,433,21,18,26,373,2079,183,98,3340,450,3492,2350,6001,3185,842,158,104,1730,84379,-2159,-185,23295,99901,1964,2001,15017,446,2180,9781,71045,84882,168,-42423,49702,51666,-1359,-42332,"WAYNE","MI",26,2
48186,16596,9600,33436,12393,665389,553109,8243,3402,8968,726,10893,67509,15042,0,103504,15272,488,16569,33960,42768,10919,381315,5880,4296,306,5948,2664,55,55563,58385,3511,181792,3155,2279,2138,880,817,87944,109200,965,107,1342,897,885,163,173,38,604,104205,87290,86367,422002,93248,77001,929,118,136,48,33,6191,36048,1647,2,3,496,102210,1785,18,780,1980,412,10,574,65616,702,55,6829,9801,2,6420,449,6442,391,122,32567,2352,1271,634,617,720,5077,16309,603,501,3772,12234,939,4991,414,101,3347,4307,3988,4939,1497,3623,687,3711,266,934,16300,208,4293,1097,656,283,8994,3232,287,286,13,11,16,244,1337,92,49,1956,148,2062,1310,4040,2147,522,103,69,1048,56053,-1751,-253,7919,47512,624,1195,1570,306,1825,6962,37655,46006,113,-28986,14945,15569,-704,-28931,"WAYNE","MI",26,2
48187,22913,11870,50158,18413,1526166,1282402,29377,21992,27296,10434,27979,108498,30122,1626,261547,48791,1018,44936,98373,103695,30961,1020359,12402,6773,702,3801,1650,2018,184606,190873,12309,340544,8626,13707,5741,1439,1936,170024,77821,1354,218,2670,3125,3992,1131,471,72,1228,166727,281260,278453,779509,310596,197565,1162,145,1021,311,197,13868,175301,5899,39,4,1157,236375,17384,6,633,1813,5991,15,869,274135,5383,218,8805,28656,11,8909,1051,11571,842,3340,82874,6996,3233,1110,1250,2386,14717,62642,2059,3558,23164,30491,3922,10637,1129,454,8018,8159,12233,8509,7600,23977,2657,8742,900,6686,28039,744,9208,3383,3893,607,22755,8748,587,578,54,61,83,965,4813,825,600,16542,2583,17216,7582,11183,4526,2236,455,285,2138,194941,-2527,486,93142,209992,6976,3514,73437,583,1845,26374,384296,424922,404,-45814,127119,134095,-6868,-45597,"WAYNE","MI",26,2
48188,18083,9605,41268,15295,1323010,1142861,18888,12817,25527,5677,22504,82236,19964,1911,245267,45241,832,41831,91567,101096,28112,889482,9613,5532,661,3181,1376,1974,163625,169538,11822,287852,6367,8316,5017,1204,1512,135401,47705,1072,187,2238,2830,3160,1015,416,60,1050,140225,249001,244862,607399,246336,171414,985,89,796,282,177,11214,159732,5367,36,3,1022,201043,13438,4,388,1465,5404,11,697,242532,4694,192,6872,25530,10,8000,834,10116,722,2956,69113,5709,2774,918,1041,2134,12989,45770,1429,3003,12297,24894,3360,9136,973,401,6667,6663,9871,6796,6267,23353,2174,6929,811,5853,24918,641,7340,3023,3406,481,18261,7767,513,505,48,55,74,848,4047,744,481,11776,2223,12260,6437,9488,3626,2027,412,258,1785,174922,-1981,479,84373,198575,5544,3980,67182,493,1117,27219,359120,396946,363,-37726,129461,135005,-6159,-37534,"WAYNE","MI",26,2
