"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48126,16910,43257,18853,13636,608264,394354,20036,23972,41054,22805,-769,557,70,78155,10955,38302,1311,61906,60707,12943,8238,41796,13515,9643,537,12987,26210,309819,5094,1820,65,5774,22851,3340,131948,4939,16999,1045,702,870,5,4757,479,82,1131,122,625,107,40,29,511,83572,3211,1903,1086,5199,11100,318,127,329,44,51,10,19713,101,10,10,196,36961,3450,0,1086,122,1859,13,476,64942,1092,59,4159,9701,4,1799,411,2879,404,848,12643,584,385,756,613,189,4539,1004,3444,1382,21650,12009,1509,4483,512,148,3248,3731,5739,3134,3453,3223,1344,3472,286,2205,6709,315,4645,1173,1077,159,14,2248,40,37,17,18,26,348,1507,230,288,28702,959,29917,3040,4629,2273,821,120,76,-7,16968,93691,953,1525,19223,298,16599,10077,77500,95467,117,-16939,81048,82001,-619,-16880,"WAYNE","MI",26,2
48127,16570,34158,10720,11482,740314,512016,23589,15660,19922,20680,-460,1113,703,112781,14451,53340,613,78443,76638,4122,15895,71686,23197,16383,874,20650,43867,478586,5608,2044,134,2024,36439,4508,129459,4449,10763,1949,847,1070,9,13357,596,116,1230,274,792,133,55,33,702,94210,5413,3064,2266,10711,23668,428,119,288,65,75,13,26927,474,13,10,246,49529,4581,0,610,40,2832,12,569,97343,1186,68,5355,12536,5,2315,550,3200,491,835,9458,673,399,747,550,224,5230,2390,3370,1861,14769,11582,1814,4375,586,199,3687,3939,6440,3373,3206,5992,1506,3057,414,2538,7879,453,4817,1487,1320,143,89,2548,47,44,22,25,35,429,1572,294,209,6976,1291,7340,4410,5509,2885,925,189,120,198,31193,102710,1944,1501,23793,363,3111,6057,110011,123201,183,-18254,93252,95196,-695,-18186,"WAYNE","MI",26,2
48128,5146,10583,3189,3007,299133,229814,7599,6122,5243,5795,0,400,317,49672,6785,28515,259,35957,35082,478,4959,24553,6923,8287,332,10656,17782,211533,2055,726,46,260,17724,2018,38030,1648,4104,987,302,427,4,3654,210,48,524,71,317,66,24,13,307,30990,3082,1695,1150,5895,14260,147,30,135,30,37,3,13016,122,6,3,79,18310,2400,0,113,21,945,4,196,44103,528,27,1578,5871,2,802,217,983,191,364,3496,201,119,254,186,70,1583,1584,1315,702,5588,4359,809,1632,244,92,1436,1533,2451,1279,1517,2873,531,1075,189,1250,3665,149,1815,741,622,54,52,865,37,36,11,12,16,196,637,146,105,3312,462,3463,1402,2020,873,380,97,62,111,16619,41013,1011,652,13010,140,275,2487,52075,55026,91,-5151,37517,38528,-321,-5123,"WAYNE","MI",26,2
48134,9129,19975,6573,5757,471473,403988,4704,2626,4104,7532,-8,415,216,77674,9290,40047,165,49649,47723,1876,6741,34408,8089,12461,510,15027,35025,313659,3866,1623,90,859,23457,1695,66443,1783,2030,1448,520,613,5,3640,382,78,876,70,367,67,37,21,506,57407,5068,2759,1956,5689,23688,233,55,119,37,45,7,12511,113,6,5,135,36360,1235,0,254,34,718,7,314,62071,385,33,2386,7821,2,1153,309,1233,307,280,4868,254,162,420,300,92,2348,1660,1095,777,2640,4694,1032,2244,356,121,1769,2213,2932,1817,1704,2410,632,1661,271,1400,5577,196,2574,1053,751,73,53,1361,81,77,16,16,19,263,919,170,82,2087,417,2194,1485,2825,1179,526,138,89,144,20010,63549,1230,835,13910,230,479,5111,52330,59511,132,-10429,58681,59911,-472,-10396,"WAYNE","MI",26,2
48135,13878,27330,7809,8069,573015,469053,6334,3713,5557,8105,-233,616,98,86824,9029,34519,80,53945,51446,2126,10085,48754,11295,12747,653,14274,39298,363324,5006,2049,96,1050,24038,1763,107611,2213,2780,1405,721,793,4,7141,587,99,1088,43,591,37,41,27,565,82806,3461,1965,1990,2842,15247,420,104,105,31,30,13,4829,38,3,8,215,64671,1298,0,388,53,471,10,441,59903,394,34,3849,7595,2,1621,416,1662,366,109,4946,389,213,557,429,131,3338,355,1344,604,3916,6985,970,3211,383,106,2342,2890,3450,2475,1531,2410,645,2636,262,956,5361,200,3354,900,584,79,10,1941,36,34,12,12,17,237,1050,105,60,1998,249,2100,1314,3191,1659,442,107,71,23,10764,71823,895,725,8298,288,919,2735,27783,31620,117,-16609,66877,67771,-91,-16575,"WAYNE","MI",26,2
48136,192,446,163,132,7039,7637,168,148,265,196,0,9,9,1522,240,766,9,1125,1090,86,190,953,261,427,14,436,967,9285,107,6941,919,8725,141125,11476,1108,62,120,55,9,13,0,70,6,1,11,3,6,2,1,0,8,782,175,84,144,255,605,1,1,3,1,1,1,603,5,0,0,2,8874,49,0,35,1,17,0,7,1807,11,1,63,152,0,28,11,43,6,10,100,6,3,7,5,2,45,65,43,19,104,99,20,38,7,2,29,30,51,25,35,64,13,35,5,31,77,4,51,19,17,2,3,20,94,94,0,0,0,5,14,4,2,119,13,124,33,44,25,9,2,1,3,694,1862,31,12,848,4,11,131,968,1174,2,-564,1763,1793,12,-563,"WAYNE","MI",26,2
48138,5365,11497,3265,3543,517437,327188,14050,18157,20781,16519,-224,808,1376,87353,12383,66210,1388,83494,83770,223,11645,33327,12699,16191,670,19075,31420,398929,1788,503,40,106,42166,3195,51488,4485,13943,1801,324,575,8,3957,170,55,581,681,800,295,42,15,383,30895,4872,2726,1259,28801,20806,99,22,639,104,136,1,65405,1353,31,3,104,24801,12717,0,68,21,6996,5,206,97156,2741,100,2065,10484,8,1205,430,2990,329,2593,12179,888,478,398,339,309,4349,10928,3355,2918,12017,11281,2388,3025,543,271,2773,2425,6114,1911,5409,13930,2131,1650,441,4865,6605,519,3909,1802,2117,162,387,1662,26,25,27,38,55,561,1339,573,609,17902,2423,18621,6702,5071,2377,1216,236,143,385,63604,70017,2441,1663,55533,199,322,10317,228388,240920,195,2318,57838,60279,-1025,2417,"WAYNE","MI",26,2
48141,10784,22026,8945,7191,329482,274937,2064,844,1145,3249,0,257,1,43729,8885,14094,35,27261,25302,6737,2877,29989,6128,5446,387,6231,15647,182505,3113,1179,125,3095,11650,806,84289,1228,702,634,470,428,2,5402,368,55,699,23,248,16,22,17,304,57210,1430,841,767,967,5836,241,73,39,14,12,10,1703,13,1,7,136,46710,348,0,463,47,192,8,273,26895,209,20,3629,7209,1,1467,246,1464,236,55,4991,211,158,413,333,71,2333,17,476,279,937,4255,517,2111,245,53,1348,1825,1924,1554,766,1300,411,1938,137,459,2877,125,2243,446,292,67,0,1192,21,20,7,5,8,133,681,49,19,1004,93,1059,723,2012,1147,259,43,29,-151,3387,32239,259,353,3145,181,629,2221,14045,17137,50,-14081,27248,27507,545,-14061,"WAYNE","MI",26,2
48146,18226,36218,11551,11705,661254,547151,9922,4894,3793,8039,-238,575,5,85528,9294,32643,61,58731,54851,4768,8529,50016,11103,12690,527,12914,34551,404712,6320,2588,116,2285,25393,1579,135218,2632,3491,1371,889,931,4,11184,711,115,1205,36,306,31,46,32,625,99754,3080,1818,1858,2101,12694,532,117,102,30,27,13,2896,27,2,11,253,98875,759,0,673,37,436,13,544,54047,409,38,5117,7699,2,2498,472,2516,432,51,6939,280,214,698,492,98,3829,232,1440,563,5570,7693,1045,3414,437,109,2563,3156,3991,2722,1568,2481,692,2759,279,905,5831,231,3628,926,576,102,5,2411,35,33,13,11,18,251,1209,91,47,2292,187,2419,1346,3704,1997,449,98,65,-17,11582,38203,759,771,10521,342,3556,3574,30818,43133,113,-21081,31264,32023,-218,-21043,"WAYNE","MI",26,2
48150,13662,27033,7475,7585,698130,547488,12178,9203,10747,10929,-10,1076,453,109269,12895,51421,188,75269,72583,1249,13016,55152,16152,17196,662,17076,46304,470405,5524,2028,152,561,34249,2598,104586,3099,6326,1910,782,960,7,8767,591,115,1186,118,647,78,52,30,707,84299,6218,3469,2718,6397,26726,432,90,203,48,54,11,12671,196,7,8,218,50943,3483,0,292,46,1166,10,475,87213,752,46,3891,11016,3,1748,451,2075,427,311,5467,395,224,589,428,137,3510,2126,2277,1034,9220,8201,1399,3550,475,155,2884,3359,4663,2850,2444,4430,887,2246,360,1718,7662,262,3504,1347,934,91,84,2162,95,91,19,19,24,341,1313,193,131,3974,533,4170,2055,3991,1805,625,169,111,178,20636,92894,1814,1134,13648,330,586,4447,64367,69042,171,-15694,87427,89241,-476,-15648,"WAYNE","MI",26,2
48151,164,345,127,104,7080,5697,132,117,219,154,0,8,7,1124,178,594,8,859,835,73,91,404,111,204,7,203,449,4436,48,3054,302,5749,70471,6079,1094,55,95,35,8,11,0,45,5,1,9,2,5,1,1,0,6,739,79,38,54,118,533,1,1,4,1,1,1,408,5,0,0,1,5489,106,0,29,1,32,0,5,1310,21,1,47,121,0,19,8,32,5,15,79,4,2,6,4,1,34,49,30,16,73,88,18,32,6,2,26,25,49,21,45,93,15,32,4,28,86,4,46,17,13,1,1,17,89,89,0,0,0,4,16,3,4,169,11,173,37,44,23,8,2,1,3,397,1403,22,15,521,3,10,73,992,1071,2,-477,1324,1345,13,-477,"WAYNE","MI",26,2
48152,16083,32566,9249,9105,912869,695376,20970,15647,17080,26362,-561,1702,1787,149110,19417,85005,840,111591,110635,1412,19269,74620,23736,26837,1088,27672,58807,645603,5458,1871,141,631,54279,5451,116805,4949,11067,2934,909,1258,14,8083,622,136,1438,510,1055,263,75,37,905,93881,9707,5351,3347,24614,44697,428,90,404,110,140,9,55859,945,27,9,246,57412,7482,0,419,43,3613,12,606,146558,1838,104,4673,16734,8,2159,658,2699,612,1345,14551,1035,546,825,617,378,5988,11013,3935,2426,14652,14290,2738,5215,822,321,4447,4775,7790,3935,4967,11077,1724,3395,643,4654,11437,525,6168,2538,2239,201,414,3108,84,80,38,43,58,672,1972,561,321,9635,1659,10079,4924,6698,2866,1333,320,201,476,63495,142778,3547,1862,52136,431,3005,10480,192684,211937,288,-13447,128228,131775,-1572,-13343,"WAYNE","MI",26,2
48153,147,300,108,91,7914,4916,115,102,193,135,0,7,6,967,155,513,7,743,722,65,54,226,58,127,5,123,265,2728,28,1674,212,3282,45922,3970,1168,53,82,27,7,9,0,17,4,1,8,2,5,2,0,0,6,821,62,30,30,90,586,1,1,4,1,1,0,386,4,0,0,1,3955,97,0,22,1,37,0,5,1242,24,1,39,113,0,17,6,28,4,14,80,4,2,6,4,1,32,46,26,16,54,87,18,31,5,2,25,23,49,20,48,102,16,30,4,29,97,3,44,17,12,1,1,16,102,102,0,0,0,4,17,3,4,139,11,143,39,44,22,8,2,1,3,314,1056,19,16,407,3,8,99,1021,1119,2,-411,976,995,6,-410,"WAYNE","MI",26,2
48154,19690,40553,11349,10828,1105158,825995,26628,21047,20785,22692,-9,2000,1367,177715,23982,93787,583,126511,123665,1087,27372,105263,35577,28640,1317,31200,69876,768808,7142,2623,172,528,61166,6017,140081,6069,14180,3227,1147,1573,18,15289,765,177,1845,244,1156,210,89,46,1172,119993,12799,7048,4511,18688,58191,519,115,436,102,127,11,40398,410,20,12,298,66179,7014,0,359,46,2639,15,722,161878,1557,90,5880,20861,7,2712,775,3444,711,907,11366,820,434,962,658,293,5631,5148,4722,2305,19609,13847,2818,5275,883,320,4760,5360,8616,4453,5076,8737,1733,3686,691,4117,13917,513,6450,2697,2101,191,187,3114,141,134,40,42,51,694,2334,487,302,9353,1376,9788,4526,7375,3043,1362,350,225,483,56632,150254,3683,2203,39580,526,3772,12727,163848,184420,328,-19187,138888,142570,-1367,-19097,"WAYNE","MI",26,2
48164,4189,9299,2911,2744,247288,200872,3195,2449,5314,5041,-33,221,3,43221,5237,22478,234,27957,27370,499,3157,18594,4509,6661,255,7455,19845,161998,1586,632,34,221,12633,866,31302,1129,1832,645,257,336,3,2975,167,41,436,11,90,43,20,10,267,27752,2925,1632,919,2527,12014,106,21,78,21,26,2,7861,11,4,2,61,24333,290,0,94,16,363,3,149,28327,156,18,1213,4430,1,819,200,951,158,204,2193,91,60,195,124,32,956,240,688,507,2114,2396,597,978,187,69,825,1065,1693,855,1017,843,363,780,139,889,3214,106,1400,613,466,36,3,585,34,32,9,9,11,143,482,103,58,2278,290,2384,893,1535,604,333,78,50,64,15692,25127,380,485,12708,116,193,3272,36374,41497,73,-3411,22934,23314,-176,-3393,"WAYNE","MI",26,2
48165,2742,5829,1878,1489,146520,124161,1824,911,2050,3299,-75,177,4,22408,2487,11593,104,16608,16118,441,1838,6791,2030,3942,151,3980,11241,102443,1147,443,28,185,7975,594,19546,583,691,461,155,195,1,1757,110,24,264,17,77,31,12,6,152,17311,1593,887,547,2162,6652,69,15,41,13,17,2,5668,27,3,2,38,14179,186,0,77,11,407,2,92,17300,104,13,674,2132,1,475,104,434,96,117,1588,80,54,131,87,26,820,228,328,386,889,1676,351,722,116,42,553,656,1071,531,588,546,275,515,82,575,1892,92,881,382,285,26,4,387,21,20,5,6,7,89,288,64,30,811,257,850,802,1005,470,202,46,29,35,8929,12937,255,224,7377,70,139,1712,22472,25279,43,-2370,11350,11604,-132,-2357,"OAKLAND","MI",26,2
48167,12630,25092,6914,6965,1112618,788302,25478,24918,56609,30683,-106,1346,2891,167306,25358,124489,2694,190632,188837,682,19135,52377,19464,32955,862,28461,59577,837299,4467,1024,111,348,93824,8177,133729,7673,19822,3687,727,1127,12,5186,452,113,1321,1042,1810,610,84,32,764,71810,7991,4442,2448,55777,36816,335,68,1311,207,268,6,128645,1993,61,7,239,50810,22966,0,221,94,15409,10,449,200254,5790,202,3937,21046,16,2313,789,5280,673,5994,25529,1928,917,882,810,637,8853,20261,5662,5696,18897,31288,4725,9789,1126,528,7735,7919,11876,6346,11643,29071,4291,7076,874,9960,14073,969,11871,3817,4126,324,636,3859,79,75,52,75,111,1125,3066,1130,1298,38701,4724,40190,12618,10886,5148,2274,454,273,583,106254,174067,4834,3307,94024,417,1994,25035,451668,480072,378,158,148538,153372,-1625,360,"WAYNE","MI",26,2
48168,8323,19075,6003,4964,1113763,735302,23787,29934,81978,30510,-118,1236,4386,169961,25291,141377,3565,209038,208057,274,20123,51015,19896,39402,906,36848,80219,930732,4464,771,133,151,111502,13143,103462,8232,24377,4023,501,993,15,3219,243,87,870,1567,1969,796,86,26,621,50280,9717,5419,2300,78682,42550,126,30,1543,265,349,3,177566,3049,83,4,197,46897,27913,0,120,53,19257,8,347,232437,6917,255,3124,20861,21,2020,818,5621,680,7378,32308,2301,1185,775,765,817,9938,28486,6702,7222,22187,28410,5608,8299,1255,651,6776,5861,12505,4631,13237,40991,4962,4861,1042,12512,14932,1207,11379,4500,5160,398,1023,4003,98,93,62,96,143,1360,2963,1485,1543,45901,6159,47599,15673,11556,5454,2728,544,322,1065,147758,148714,6042,2871,137658,373,1217,23514,591690,621272,434,11404,116405,122448,-2765,11659,"WAYNE","MI",26,2
48170,20447,41548,11436,11389,1636343,1181575,49490,36220,72863,43425,-57,2304,4423,252444,38701,166688,3059,254125,250856,1176,30343,101520,32904,47539,1429,42340,97672,1241923,8184,2082,212,581,126028,11727,181277,10730,28231,5424,1211,1895,22,12642,757,191,1912,1341,2599,839,131,52,1295,124347,15340,8470,4674,77219,70311,512,113,1506,291,379,10,175554,2536,83,11,368,80343,33700,0,383,59,17290,16,784,302731,7455,280,6678,32644,22,3570,1208,6912,1053,6510,35408,2423,1236,1299,1109,864,11781,28792,8234,7361,29217,35204,6692,10258,1655,765,9064,8610,16888,6905,15629,41213,5152,6017,1334,13836,22418,1281,12462,5843,5895,455,1018,5959,151,143,79,107,154,1607,3984,1557,1445,46606,5855,48418,15403,14090,6295,3105,684,416,1059,162038,236853,7377,4522,142411,666,4048,23617,600125,635286,576,-4800,201445,208822,-3316,-4519,"WAYNE","MI",26,2
48173,6016,12779,3848,4004,328609,269827,3879,2266,5641,5428,-62,358,81,57461,6049,29577,195,35255,33887,796,4956,24663,6017,8832,400,10696,24948,209543,2537,1013,70,456,15767,1063,46049,1283,1722,952,355,414,3,4337,255,54,584,19,153,48,25,14,342,40087,3175,1761,1240,3300,13654,175,33,89,26,30,4,8509,22,4,4,94,26334,743,0,156,22,563,4,219,40671,268,22,1724,5033,2,810,224,993,207,211,2863,133,85,273,185,45,1408,376,828,584,2239,3472,714,1587,239,82,1252,1569,2143,1287,1221,1639,448,1202,181,986,3900,133,1886,727,519,46,9,856,53,51,11,10,13,176,631,116,64,1971,326,2072,1064,1997,834,374,93,60,112,13498,40364,661,549,9542,155,365,2959,41516,45528,89,-6712,37501,38161,-234,-6690,"WAYNE","MI",26,2
48174,13554,28718,10340,8453,552378,472802,4815,2055,3447,5899,-27,475,6,88088,13037,35650,117,51164,48298,4963,6356,39960,8905,13078,617,15248,38843,350073,5593,2111,159,2450,23945,1656,102782,2082,1734,1520,693,697,5,6226,549,97,1068,25,252,55,40,26,543,79636,3607,2040,1813,3483,15869,369,81,109,34,34,11,7503,14,4,8,191,78979,498,0,505,42,540,10,429,52675,343,30,4017,10383,2,2261,475,2445,363,248,5478,218,161,545,388,71,2788,2,999,676,2282,6005,985,2790,387,110,2070,2625,3233,2220,1590,4129,675,2676,270,1125,5483,210,3495,971,651,84,0,1720,54,52,13,13,18,251,1037,127,75,2397,320,2519,1432,3237,1633,482,111,73,-32,14453,68794,549,738,12383,279,1769,3723,46314,54439,117,-16785,63317,63866,405,-16754,"WAYNE","MI",26,2
48178,12873,28455,8784,7280,876675,688343,15069,10607,28126,25318,-218,1199,1563,155394,17048,90570,1038,112998,111206,924,14605,53691,15712,26144,861,27943,74584,610897,5325,2052,183,421,55122,4994,102180,4422,8399,3062,783,1072,9,7078,497,123,1311,659,1121,306,73,32,841,83093,10080,5539,3005,27448,44908,295,71,455,122,157,7,65709,1290,32,7,208,50206,6539,0,235,52,5923,10,483,146382,1906,112,3561,14583,9,2098,596,2941,582,1857,13309,1050,581,740,538,350,6302,8091,3440,3361,9560,13030,2866,4836,799,341,3965,4238,7687,3421,5259,11804,2307,2855,650,5195,11650,701,5717,2609,2438,196,310,2476,172,163,40,47,63,709,1870,628,393,8970,2527,9407,7551,7342,3305,1561,342,212,567,67675,133223,3429,1659,56447,392,651,9641,237158,250135,298,-8103,119914,123344,-1487,-7991,"OAKLAND","MI",26,2
48180,29114,58653,18941,18564,1107159,893850,14260,6692,12017,16313,0,1201,54,148980,18809,60185,230,102788,97623,9782,15226,93849,23137,22081,1118,25628,62035,691575,9744,3871,214,4774,45911,3170,218346,4446,5029,2543,1433,1507,9,16379,1155,185,2095,67,669,72,77,53,1064,161331,6351,3665,3306,4893,26650,800,200,216,55,55,25,8471,55,5,17,403,130687,2001,0,1185,105,1116,21,934,106894,773,68,8270,15752,4,3663,812,3659,726,258,12616,452,378,1131,862,157,6453,570,2471,1212,7683,13533,1886,6200,751,198,4564,5715,6813,4915,3078,4157,1339,4723,488,1885,10282,397,6301,1712,1108,171,11,3953,55,52,25,22,30,457,2092,196,132,5509,520,5804,2612,6451,3236,927,190,126,42,19585,110011,1412,1543,16616,565,1394,6241,74435,86655,208,-36127,97395,98807,-191,-36059,"WAYNE","MI",26,2
48183,20677,42271,12428,12937,1079575,858784,16734,12453,13219,17167,-3,1516,619,170131,21515,92048,446,119100,115107,2763,21186,94331,25576,26747,1290,32201,64838,719298,7561,3008,171,1478,54968,3933,148146,5049,8870,3089,1179,1502,14,15388,838,177,1849,198,947,160,84,46,1139,125872,11015,6070,4214,13623,49858,554,124,344,86,104,13,29023,343,15,12,309,84212,4262,0,497,62,1967,15,757,143814,1205,79,5946,18568,6,3283,794,3459,692,623,10842,606,368,977,679,213,5455,4508,3449,1882,11070,11924,2479,5011,820,279,4305,5131,7426,4277,4280,6330,1495,3638,619,3335,12712,453,5725,2384,1767,168,151,3201,111,106,36,35,43,605,2136,393,239,7523,1042,7888,3740,6671,2806,1227,308,199,121,46469,135013,2524,1989,32725,520,8657,12240,129282,147463,296,-23215,124171,126696,-1078,-23136,"WAYNE","MI",26,2
48184,8160,16272,5271,4887,310806,254311,3520,2301,2578,4767,-86,322,2,42547,5866,16479,42,28333,26855,2632,4473,26080,6720,6132,312,7120,18152,196622,2722,1097,69,1245,13045,890,62707,1287,1744,702,406,446,3,3839,329,54,585,16,186,24,22,15,299,46115,1845,1071,971,1482,7554,232,56,56,17,17,7,3248,9,2,5,117,41216,377,0,291,30,218,6,243,28427,183,20,2375,4924,1,836,226,906,206,64,3354,136,104,315,238,47,1810,54,702,343,2220,3770,542,1712,214,59,1226,1534,1963,1306,847,1105,363,1304,135,586,2928,115,1736,516,344,48,1,1125,14,13,7,6,9,128,568,60,29,1107,146,1158,727,1725,929,248,55,36,-30,8468,29588,227,421,7718,160,371,1657,14593,16770,60,-9199,26234,26461,31,-9179,"WAYNE","MI",26,2
48185,23775,43606,12091,14035,937575,759527,14474,8394,8600,13553,-1229,1296,195,129668,16097,53315,139,91164,87608,5058,16287,82129,20990,19249,1038,21249,55092,612764,7744,2793,215,2600,41546,3064,182848,3997,5908,2144,1204,1315,8,18224,925,157,1686,45,721,68,66,44,913,134295,6204,3530,3026,3861,27271,663,178,181,49,50,22,8722,27,5,14,349,83296,2083,0,775,56,691,17,738,102189,668,57,7399,13659,3,2697,637,3182,618,182,9174,426,315,943,709,153,5370,124,2473,1003,8736,11697,1627,5226,639,174,4058,4880,6066,4231,2563,3350,1034,3821,418,1690,9386,331,5375,1583,999,134,1,3168,71,68,22,20,26,385,1787,179,90,3507,409,3695,2147,5405,2810,743,173,114,52,19024,120889,1779,1405,12754,477,3423,6657,52914,65211,186,-30304,111715,113494,-394,-30247,"WAYNE","MI",26,2
48186,16543,33339,10617,9968,653550,552834,6276,2943,3442,8426,0,660,62,99749,12043,37979,48,59736,56363,4399,8543,51600,11309,14381,648,15695,45096,403743,6033,2391,163,2092,26466,1635,125138,2402,2287,1624,838,863,5,9549,686,112,1177,30,409,35,46,32,647,96048,4022,2279,2126,2200,17629,489,115,106,32,30,15,3284,17,2,10,244,65455,1095,0,582,35,401,12,506,66448,410,36,4726,10070,2,2007,454,2032,422,63,6234,244,199,658,483,88,3598,46,1234,609,3170,7147,1054,3409,434,114,2613,3117,3839,2709,1640,2362,681,2572,285,981,6077,223,3514,1024,614,92,1,2246,66,62,14,13,17,259,1210,103,53,2099,212,2215,1331,3540,1880,482,117,78,16,12524,72625,914,829,8502,333,2893,3864,27485,34970,129,-21410,66391,67305,-5,-21374,"WAYNE","MI",26,2
48187,22299,49194,16243,11192,1384326,1161130,19786,14317,23287,25429,-324,2202,1509,228898,29817,128950,1451,170930,164766,2379,19055,76011,22030,40167,1120,39396,98760,984366,10349,3602,326,1197,85067,6946,164888,6558,11113,4984,1331,1795,14,6821,868,211,2270,580,1413,395,114,54,1398,139078,16058,8789,5194,36326,73387,537,121,603,169,214,15,83897,1078,41,13,346,88336,6213,0,313,73,6874,17,780,218227,2069,145,5624,25674,12,4210,970,4895,918,2115,17765,1380,750,1222,879,443,9159,6973,4762,4537,11972,17256,4067,6965,1192,486,5713,6286,11110,5096,6928,12405,3143,4124,946,6865,17542,1024,7806,3748,3377,285,234,3522,258,246,59,66,87,1014,2831,845,491,11166,3307,11740,10053,10576,4806,2223,506,318,663,96755,196535,4703,2568,77022,642,883,17461,313452,341616,452,-20333,178770,183472,-2179,-20188,"WAYNE","MI",26,2
48188,17297,39390,13375,8819,1188712,1039044,12304,8420,12246,20833,-402,1493,1383,214287,26137,121995,1067,146875,142494,1985,14650,55429,14031,35910,859,37724,95904,824617,8478,2936,322,1008,71305,5460,132570,4840,6768,4465,1117,1468,11,3862,705,182,1958,621,1354,359,102,45,1230,116729,14809,8042,4701,32836,68456,401,87,445,154,197,12,78452,1184,38,10,285,78350,4247,0,296,59,5399,13,625,194066,1567,127,4303,22096,11,3807,815,4175,799,1747,15246,1251,686,985,676,406,7905,7305,3416,3762,6904,13388,3555,5747,1036,438,4572,5287,8993,4231,5669,11314,2517,3299,864,6115,15906,904,6739,3410,3032,236,266,2900,299,286,54,60,79,890,2333,778,361,7962,2716,8381,8514,9014,3930,1957,467,293,704,89796,169244,4186,2691,70507,549,711,20880,268695,305190,413,-15354,153997,158183,-1870,-15226,"WAYNE","MI",26,2
48192,13700,26251,7278,8497,579571,469012,9809,6311,7256,9048,0,688,175,81295,9449,38291,185,58202,55985,2286,9096,44474,11184,12596,537,14228,31975,370534,4456,1713,87,1078,26184,1939,105951,2593,4515,1355,706,818,5,11433,531,98,1106,71,399,58,43,27,578,76172,4124,2335,1911,4662,17835,378,92,146,37,40,10,9826,105,5,8,200,55131,1825,0,428,54,799,10,416,61170,540,40,4112,8057,2,1791,402,2040,377,251,6304,291,201,567,420,99,3264,1249,1725,796,6033,7210,1149,3116,418,125,2395,2971,3854,2511,1895,3383,765,2489,292,1330,6015,228,3397,1026,747,93,44,1978,44,42,15,15,20,279,1143,151,95,3471,402,3643,1684,3492,1717,538,126,83,41,17079,61980,872,935,12924,291,764,4631,49925,56259,130,-14570,55676,56548,-359,-14530,"WAYNE","MI",26,2
48193,6622,13339,3971,4232,326654,246187,6804,4396,9597,7401,0,509,263,46678,6246,25848,263,37066,36091,1205,6582,34335,9316,7767,466,9262,18276,234379,2515,930,54,682,18267,1756,49360,1702,3286,900,353,435,5,4926,240,51,541,76,228,62,25,14,321,37893,3263,1820,1185,5274,14358,165,39,124,29,36,5,12373,132,6,4,97,22955,1880,0,190,12,845,5,233,44774,466,30,1926,5439,2,888,232,1109,213,312,4127,222,136,301,220,80,1858,1906,1222,724,4800,4665,811,1812,260,92,1498,1709,2574,1409,1494,2059,547,1309,187,1209,3818,156,2054,742,614,61,52,1047,27,26,11,12,15,198,696,142,93,3478,460,3643,1374,2254,985,398,93,59,122,14614,42093,894,602,11782,157,2631,3152,50482,54821,87,-7237,37966,38860,-453,-7207,"WAYNE","MI",26,2
48195,14934,28800,7964,9363,640170,515801,11036,5905,7111,8389,-370,829,274,88732,10830,41394,150,64817,62125,2209,10541,59374,14369,13775,730,16296,35531,420291,5297,2010,113,1101,29076,1971,111677,2756,4307,1710,784,882,6,12666,621,105,1121,39,617,56,47,29,643,82939,4687,2635,2219,3810,20711,443,113,153,38,40,14,7920,43,4,9,223,50193,2416,0,445,34,701,11,503,78098,609,40,4279,9345,2,1495,415,1635,413,185,6067,263,208,620,460,96,3537,575,1773,814,5836,8200,1202,3575,448,130,2973,3501,4406,3061,2042,3013,775,2493,312,1337,6453,235,3662,1135,766,92,14,2055,43,41,16,15,20,290,1259,147,93,3287,386,3460,1716,3813,1871,580,135,89,87,14996,83864,1733,1060,10381,320,2413,3710,44579,51378,140,-18184,77797,79531,-448,-18144,"WAYNE","MI",26,2
