"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48135,14883,8828,28890,8527,615666,502942,11712,5028,9915,6773,14120,62983,15465,41,100141,13979,618,16590,33654,48157,8770,399721,5220,3980,192,3036,1420,101,54891,57581,4295,168698,2438,3111,1917,815,754,91062,56770,862,102,1225,923,855,118,112,35,583,93296,82638,84182,349418,82322,68753,870,109,158,28,32,5055,42189,1715,3,3,482,91813,1865,19,602,1308,672,9,504,65849,608,89,5713,7981,2,5428,423,5873,349,182,30421,2039,1161,530,517,669,4668,16571,2651,582,7856,11813,939,4459,366,101,3187,3898,3772,4541,1514,3352,624,2881,245,954,6530,187,3625,881,696,109,8917,3155,145,145,12,12,15,225,1218,104,62,2110,241,2221,1279,3618,1923,469,103,69,1157,59428,-1382,-12,12644,55156,1120,855,12444,272,581,4963,40853,47086,112,-19257,24736,25856,-729,-19168,"WAYNE","MI",26,2
48136,279,181,615,232,13552,12188,393,287,297,552,281,1309,350,22,2877,489,13,524,1080,1206,387,10655,115,13478,1854,24675,11743,3572,325353,336404,27346,2868,101,192,26,14,18,1948,632,12,2,17,56,32,7,2,1,11,1275,3220,2964,9301,2710,2957,2,1,6,1,1,1805,57426,113,0,0,12,4126,253,51,20,101,50,0,11,4043,42,3,87,290,0,67,9,97,7,42,925,65,31,11,12,23,139,828,103,28,542,240,30,85,9,3,60,68,96,75,65,183,22,91,7,44,171,6,96,20,29,4,408,74,1295,1295,0,0,1,7,38,6,7,2359,25,2470,56,89,42,26,3,2,19,3944,-29,3,793,2028,37,23,762,5,19,319,2806,3282,3,-392,1103,1140,2,-389,"WAYNE","MI",26,2
48138,5537,3831,11461,3213,602592,356588,24206,28009,22472,36819,18446,51981,18794,2290,105599,19858,650,23965,47088,39335,14331,495433,2171,1017,82,319,138,2276,97933,101117,7359,115668,8851,19289,2119,350,489,93518,38374,266,59,744,1957,1851,810,128,19,346,38042,123036,144508,82991,67542,37718,246,28,1133,99,124,4172,107056,3999,28,1,365,81198,21423,2,129,203,10673,4,215,128260,4352,188,2364,12804,7,1954,413,5071,291,3475,26867,2480,1154,365,402,834,6255,32836,9376,3344,50791,17190,2252,4396,481,245,3876,3059,7660,3309,5601,17282,2609,4938,389,4435,21249,559,4207,1555,2362,242,9941,2841,47,47,24,34,50,505,3226,513,722,20601,2854,21563,8410,6036,2926,1374,208,125,780,107511,-976,385,61409,78530,3298,2067,58894,174,350,18362,267633,290200,171,617,51663,54961,-1106,805,"WAYNE","MI",26,2
48141,12106,7566,24014,9251,342735,284810,3272,1064,4674,1166,3806,42290,8451,1,48282,5934,367,7192,14574,18998,8024,197208,3129,2237,227,8359,4120,22,26458,27946,1989,116065,1253,753,991,513,416,54301,46961,555,55,812,582,414,52,58,23,337,74688,39963,40101,195169,44376,34889,458,82,58,13,14,2791,19416,1112,1,3,250,64973,580,157,741,1618,273,7,374,32589,266,42,4982,6867,1,5195,261,5495,226,87,22221,1329,817,422,397,421,2902,14367,918,270,1569,6748,505,2834,247,52,1843,2478,2043,2997,777,1675,433,2582,133,475,3896,125,3009,441,334,102,6372,1173,252,249,7,5,8,134,790,51,20,898,92,951,760,2339,1331,273,42,28,582,30651,-958,-152,2478,48950,366,424,2193,173,613,3222,17906,22340,47,-18274,26729,27095,44,-18232,"WAYNE","MI",26,2
48146,19589,12457,38942,12280,697164,578796,15263,6292,10185,7033,11634,66957,15292,4,93470,13760,496,14923,31215,42052,8388,438316,6462,4975,232,6239,3049,78,57666,60139,3891,200184,2757,3767,1902,996,921,91653,62651,1080,115,1348,923,686,98,120,43,666,114775,87717,88849,427109,104712,76017,1043,144,148,27,29,5764,41568,1702,2,5,500,122942,1229,95,954,1879,593,12,587,61367,520,92,6978,7662,2,6932,448,6601,413,91,35559,1880,1243,677,613,634,5154,16521,2782,566,9626,12148,1009,4571,427,105,3358,4170,4144,4875,1561,3317,697,3677,266,903,6703,218,4763,903,676,140,8843,3473,185,185,13,11,16,243,1348,92,50,2128,194,2251,1353,4124,2358,478,96,64,1250,62752,-1810,-62,11675,34706,887,855,13345,324,2771,3625,25027,33728,109,-23901,-854,33,-819,-23809,"WAYNE","MI",26,2
48150,14758,8128,28558,8222,761019,606027,20787,12895,13037,17649,18701,70487,22502,368,125418,19352,628,20165,42734,57598,13037,532214,5967,3998,322,1692,757,268,78898,81943,6294,185509,3850,7584,2648,898,926,111077,66559,926,125,1551,1343,1504,249,153,38,719,97727,114898,119449,368986,89787,86191,915,97,308,48,60,6016,67922,2526,7,3,606,105835,5551,6,387,955,1606,9,538,99531,1296,128,5477,11868,3,5316,489,6020,410,459,36501,3105,1460,583,602,1016,6054,26983,5348,1034,22621,16581,1390,5759,469,153,4326,5013,5237,5720,2499,6767,886,3780,349,1758,11043,248,4302,1329,1162,136,12282,4222,237,236,19,19,24,333,1702,196,139,4464,533,4692,2085,4769,2195,695,167,109,1482,80340,-1570,28,25342,91754,2366,1381,23534,314,745,7044,84428,94685,166,-18494,55253,57619,-1203,-18366,"WAYNE","MI",26,2
48151,190,94,317,120,9301,5758,203,155,165,329,133,604,158,13,1351,235,7,245,514,556,185,5124,52,5924,618,16064,7621,2256,162344,168120,14219,2077,75,110,15,10,11,787,308,8,1,12,31,20,5,2,0,7,886,1689,1618,4640,1184,1595,1,1,7,1,1,668,32244,62,0,0,7,2083,231,24,14,144,49,0,7,2260,46,2,53,146,0,37,5,53,5,22,648,42,21,8,8,15,90,500,62,19,334,167,21,58,6,2,42,45,72,50,58,169,18,74,4,32,205,4,67,15,18,2,242,43,697,697,0,0,0,5,38,4,7,2190,17,2242,45,63,30,18,2,1,13,1942,-19,2,398,1411,24,20,381,3,13,276,1895,2188,2,-265,763,787,-2,-262,"WAYNE","MI",26,2
48152,17462,9925,33622,9444,1033122,763542,36326,23939,29868,44146,28405,98708,33396,2179,176830,31515,1032,33494,66747,73784,20131,757062,6044,3717,291,1899,844,1384,125780,131203,12794,241390,6799,14559,3323,1028,1179,169118,78918,945,148,1883,2809,2781,766,227,47,886,117697,173640,185594,342214,115148,103637,890,108,649,108,139,6292,136574,5421,25,3,800,133889,17553,4,554,1069,5116,11,609,176411,3515,250,6740,18331,8,5319,685,7413,572,1978,59137,4638,2300,785,855,1686,10192,48706,10059,2434,46056,26312,2656,8129,776,304,6427,6385,8734,7153,5221,17692,1689,6232,608,4490,27456,471,7215,2417,2612,301,18530,6485,204,201,35,40,55,630,3011,533,370,13637,1670,14274,4807,7550,3233,1439,296,186,1773,135746,-2250,451,68603,148868,4661,2270,60170,401,6070,17686,249944,273975,267,-16514,89731,94392,-2330,-16264,"WAYNE","MI",26,2
48153,140,57,185,68,9013,3456,126,104,103,234,81,359,87,9,817,149,5,150,318,331,114,3207,30,3259,412,8943,4300,1692,106179,109773,9218,1841,77,77,10,7,8,461,158,5,1,8,21,14,4,1,0,5,769,1187,1141,2351,623,1340,1,1,8,0,0,362,27618,42,0,0,5,1469,229,13,10,119,63,0,5,1867,50,2,33,95,0,26,4,39,4,64,436,27,14,6,6,9,64,329,39,15,258,129,16,43,4,1,32,32,57,37,57,157,18,69,3,24,183,3,53,11,13,2,140,30,468,468,0,0,0,4,49,3,9,2501,14,2557,40,55,24,14,1,1,9,1648,-13,3,300,1048,16,17,308,3,9,264,1528,1791,1,-190,611,627,-9,-189,"WAYNE","MI",26,2
48154,20751,11610,40979,11470,1239096,904674,44843,30648,23677,40516,40225,138098,49666,1642,210333,33242,1246,37481,76400,88248,23930,894656,7942,5246,370,1624,703,924,141922,147456,14316,287818,7902,17772,4065,1302,1465,235339,122872,1167,194,2480,2786,3171,650,269,56,1143,143104,201692,212298,437728,121890,134586,1143,125,684,104,137,8478,139189,5326,20,4,1016,157990,16565,3,508,1110,4080,12,748,194394,3302,256,7948,22047,7,6835,828,9298,672,1470,64898,5595,2593,899,951,1964,11135,51867,11775,2290,55325,29233,2782,9153,836,310,7368,7599,9829,8593,5285,15714,1689,6037,665,4125,25873,464,7384,2630,2544,270,21701,7211,252,250,39,39,50,656,3198,483,343,11541,1383,12087,4528,8637,3509,1531,333,213,2272,150384,-2496,455,62116,158202,4913,2747,53631,487,6834,21795,227144,256288,308,-22845,93305,98218,-2517,-22589,"WAYNE","MI",26,2
48164,4503,3011,9738,2873,271608,219847,5219,3338,4344,4844,4663,28833,6409,2,52799,7720,244,9024,18154,25186,5166,188532,1746,1261,77,658,295,220,29362,30586,2107,65601,1317,2128,880,291,314,40994,17249,257,45,593,219,236,132,58,12,256,32084,42416,44294,94893,23642,28697,249,24,110,21,28,1597,28911,402,4,1,228,58952,526,2,110,277,524,3,160,32714,287,51,1683,4556,1,1991,214,2484,148,335,12433,605,368,188,189,197,1813,3426,1506,467,5771,5047,570,1719,175,65,1335,1458,1889,1642,987,1723,340,1244,129,870,6266,96,1482,596,551,53,1935,1303,51,51,9,8,10,133,648,100,57,1972,264,2063,852,1735,699,349,72,46,463,32452,-487,25,17170,20676,477,583,18337,107,176,5514,47389,55178,67,-4392,8243,8720,-341,-4341,"WAYNE","MI",26,2
48165,3036,1654,6299,2004,169280,144150,3354,1889,2964,2954,2631,10174,2866,2,29336,4580,143,4803,10075,14253,2646,118550,1244,877,60,536,246,114,18466,19245,1417,40527,758,1133,609,184,197,13318,8707,176,27,361,172,176,97,35,8,153,20360,26630,27872,64181,17397,17389,173,18,64,14,18,1298,18185,316,3,1,130,33656,330,3,106,205,621,2,103,20662,183,33,1020,2396,1,1127,115,1275,94,194,7097,390,239,128,120,126,1343,2584,869,420,3089,3397,350,1208,112,41,895,946,1324,1082,599,1044,305,894,79,574,4257,99,1070,374,347,38,1452,806,41,41,5,5,7,84,400,63,33,808,289,848,978,1230,601,226,43,28,281,20038,-361,26,9484,10188,320,304,9722,68,153,2685,29887,33908,40,-2973,3091,3411,-228,-2940,"OAKLAND","MI",26,2
48167,12545,7218,24085,6626,1236712,823374,40333,51185,32246,110516,29362,75706,28602,3471,194065,40522,846,35821,81184,73956,27239,1030193,5538,2051,221,1034,463,3860,217116,222966,18499,238277,16560,35942,4052,754,973,137144,63790,657,114,1336,3268,3198,1535,236,40,672,82969,252490,302984,228423,139631,78205,654,77,2656,182,228,10221,196982,6483,50,2,686,149041,37748,1,204,654,22782,9,457,244243,8670,342,5267,23634,13,4037,727,9550,569,7730,53516,5017,2248,746,835,1636,11817,44223,16951,6277,112095,31421,4197,8631,916,445,7274,6068,13451,6602,11371,34003,5018,10506,722,8367,45696,988,7991,2977,4294,452,13621,5814,137,135,43,62,92,951,7154,947,1673,51187,5316,53454,15100,11268,5464,2411,374,225,1460,218563,-1774,658,99664,155932,6136,3883,89838,350,773,36251,493085,534079,312,-2145,102416,108552,-1499,-1803,"WAYNE","MI",26,2
48168,9861,6074,22180,6690,1382338,955905,45994,44013,37333,114274,31861,78239,29617,6292,240040,49068,892,47197,102068,99423,30826,1173423,6046,1576,253,444,202,5814,258671,265586,29098,246711,15703,31198,4899,607,971,144082,57535,446,107,1219,4283,4165,2393,299,41,631,70689,300720,356172,128678,181278,72052,385,39,2511,275,343,9793,288311,8553,82,1,736,207855,46266,0,97,359,28790,8,381,330868,11290,482,4386,26617,20,3215,854,8855,670,10516,60051,5272,2509,806,950,1812,15104,51903,18203,8443,91784,37373,5727,10176,1223,648,8518,6162,16701,6346,14337,54513,6163,12536,1026,12467,72570,1407,9660,4350,6317,676,12962,6679,142,139,61,95,141,1337,8190,1458,1698,43411,7352,45282,20351,13684,6579,3239,530,313,1361,271098,-1990,1075,169303,168742,8338,3821,156703,365,1294,39589,729635,779203,423,10251,108691,117029,-2541,10734,"WAYNE","MI",26,2
48170,21498,12270,42666,11688,1873533,1282606,79326,61490,51833,165559,46239,140070,47538,6364,297807,57667,1369,52704,117868,122337,39039,1513973,10111,4183,423,1716,775,5053,292153,301951,26741,385439,18052,41294,5697,1325,1693,258479,109698,1128,205,2420,5293,5363,2298,399,68,1208,144072,368659,424704,398164,221343,143274,1074,124,2609,274,350,9994,309745,10313,75,4,1214,228312,63804,8,598,1088,22416,14,799,372645,12478,549,8464,34142,20,7009,1220,13697,948,8726,92145,7832,3690,1158,1374,2844,17520,92492,22705,7107,155365,51186,6295,14011,1493,694,12111,10744,18786,11743,16438,58284,4923,15303,1221,12694,84395,1084,13810,5274,6563,686,29608,10945,266,262,70,96,139,1458,8749,1425,1729,73959,5668,76856,14293,14915,6385,3180,608,369,2578,315237,-3165,1180,165146,255039,10373,5272,148322,596,2734,45702,708768,768536,513,-9399,162894,173267,-3883,-8850,"WAYNE","MI",26,2
48173,6500,4483,13797,4226,357814,296152,6197,3188,4179,5258,7032,32193,8366,3,68145,10149,377,12805,24838,31421,6200,240525,2765,2006,149,1292,607,249,36485,37752,2561,90160,1497,2023,1196,401,405,45637,25243,384,59,752,303,320,149,73,17,332,44941,52944,55104,148123,35816,37574,362,37,123,24,32,2541,33423,550,4,1,292,73945,631,9,210,500,669,4,228,40090,337,60,2434,5375,2,2849,273,3407,194,337,14390,749,453,252,244,245,2288,4936,1615,546,5490,6296,678,2293,220,77,1697,1947,2264,2202,1160,2149,421,1520,160,975,7670,121,1895,714,619,66,2633,1639,105,106,10,10,12,161,804,110,64,2089,302,2193,998,2186,958,398,85,55,597,40416,-655,42,17761,23205,514,602,19040,143,216,5502,54762,62055,81,-7375,8815,9329,-367,-7315,"WAYNE","MI",26,2
48174,15322,9446,32001,11229,619436,524092,8765,3183,6529,5207,9032,57566,12500,4,107202,14683,585,17920,35474,48075,13761,390153,6015,4088,312,6702,3277,241,54868,57438,4031,171965,2498,2231,2015,799,713,79773,52207,869,103,1302,724,583,183,114,35,582,108581,83190,85682,341926,79040,67680,719,99,178,33,38,4557,44565,1345,4,3,471,128376,941,84,739,1726,826,9,515,64361,538,84,5825,11745,2,6748,512,7225,360,412,30485,1665,1044,553,518,535,4253,15738,2173,714,5872,11152,1008,4177,391,110,2908,3555,3558,4161,1733,4900,722,3630,263,1207,10450,207,4332,1004,818,129,7254,2653,273,272,14,13,17,254,1392,133,91,3132,352,3288,1533,3901,1968,576,111,73,1051,57736,-1638,-59,15079,63971,630,834,16868,273,1360,7532,67286,79875,115,-21167,33486,34116,-255,-21083,"WAYNE","MI",26,2
48178,13933,7832,30475,9034,999311,792539,23397,16995,25362,33232,21699,71979,22058,1892,195414,31117,824,34391,70153,94566,17994,731195,6080,4132,387,1274,566,1566,128119,133355,11550,226048,6534,11400,3841,880,1021,115535,64797,769,136,1764,2717,2668,881,224,41,809,102526,172997,185170,253287,100841,92941,695,78,727,123,157,9949,143861,5345,30,2,772,152141,12444,1,243,781,8793,9,516,184735,3391,252,5306,16283,8,4920,643,7137,543,2730,54153,4579,2164,740,787,1488,11166,33286,8844,3624,26854,23293,2778,7727,749,324,5888,5481,9065,6144,5154,17253,2584,5850,608,4908,25122,761,5872,2372,2852,305,13373,5580,263,260,37,44,60,664,3183,600,435,9300,2834,9792,9124,8633,4027,1770,317,197,1484,139057,-1796,380,73760,140129,4247,2132,64981,363,3581,17519,299266,326655,276,-11045,85977,90224,-1966,-10793,"OAKLAND","MI",26,2
48180,32122,20408,63599,20828,1200949,974187,22969,8671,16962,14580,21039,127552,31819,30,175996,24299,1055,29884,59354,76160,19311,759876,10040,7460,409,12968,6368,240,104762,109332,7746,334296,4892,5293,3473,1638,1509,173210,114651,1787,195,2553,1547,1131,224,212,70,1135,233053,156093,161250,704984,152303,132645,1480,218,315,52,59,8224,77244,2848,5,7,875,210945,2591,257,1806,3426,1510,19,1108,117733,1027,170,13068,16955,4,13397,852,13140,707,411,66875,3062,2343,1084,1027,1083,8800,30894,4901,1174,16243,22311,1842,8101,728,191,5483,6710,6956,7776,3054,5845,1331,5862,468,1866,13914,378,7998,1671,1297,239,14717,5783,366,363,24,21,29,439,2462,194,136,5002,500,5263,2587,7286,3740,971,184,122,2215,101740,-3312,292,22318,45182,1339,1747,25448,544,1035,12336,110253,130774,200,-43791,-21694,-20355,-1074,-43621,"WAYNE","MI",26,2
48183,22163,14176,44393,13410,1177969,923408,29368,17272,19093,20188,30812,127236,35500,818,195938,30651,1226,38526,75090,81636,21753,824991,8196,5967,359,4069,1965,636,127128,131578,9515,291699,6230,10753,3849,1330,1377,200633,98180,1258,188,2370,2119,2365,472,245,57,1105,146298,182401,188850,487604,122485,131877,1186,141,523,83,108,8744,115852,3954,14,4,979,159019,10279,33,805,1493,2965,13,787,167162,2397,220,8337,19922,5,7982,797,9954,647,996,62395,4393,2319,896,921,1585,10024,38417,7981,1778,28686,24761,2355,8258,763,260,6587,7152,8405,8184,4291,11414,1447,5976,578,3182,20117,405,7422,2244,2040,234,15673,6387,262,259,33,32,40,560,2838,370,257,8766,987,9197,3640,7970,3482,1326,282,182,2119,137150,-2463,314,45814,134698,3948,2311,38343,479,2762,19643,177225,204875,270,-28228,72304,76251,-2112,-28008,"WAYNE","MI",26,2
48184,9128,5224,17748,5726,337803,274927,5533,3168,4747,4389,6402,37005,9520,2,49800,6747,294,8298,16315,22245,5843,215994,2802,2117,133,3382,1669,80,29778,31068,2204,96991,1471,2003,939,461,429,50081,26763,481,56,700,425,374,79,61,20,322,53219,44454,45540,189436,45984,36298,440,63,87,16,18,2629,23761,780,2,2,251,59015,700,27,403,951,335,5,284,33311,286,50,3283,5287,1,3331,240,3539,201,119,17446,1015,631,322,304,329,2588,8107,1523,355,5354,6481,548,2429,216,58,1727,2117,2243,2466,894,1652,381,1802,133,614,5052,113,2173,519,422,74,3991,1667,119,118,7,7,9,130,704,63,34,1429,156,1499,769,2077,1108,283,55,36,617,32885,-792,-34,8544,24126,452,548,9210,154,349,3464,25337,30107,58,-11419,6680,7133,-367,-11369,"WAYNE","MI",26,2
48185,26254,15300,48121,14729,1029831,836075,24520,11564,16291,14892,22202,105360,28833,249,152378,21346,981,24885,50374,67994,16945,674175,8028,5406,414,7248,3485,134,94857,99040,7579,284148,4433,6716,3139,1383,1330,152415,117793,1470,167,2012,1692,1558,222,187,59,976,156637,138494,141325,570765,135362,115198,1382,197,267,47,56,7823,73667,3134,5,6,772,151697,4077,68,1172,2574,1135,15,862,112356,1116,151,10564,15435,3,8088,664,8914,606,327,54589,3535,2089,929,897,1232,8311,28656,5195,1007,18156,20272,1617,7390,633,172,5491,6544,6593,7661,2610,5574,1053,5015,410,1730,14731,320,6635,1590,1206,194,14518,5453,363,360,22,19,26,380,2098,182,96,3291,412,3475,2207,6355,3330,807,171,113,1959,98540,-2405,24,20949,99778,2101,1616,18377,464,2584,8525,62051,75080,182,-33839,45189,47290,-1301,-33688,"WAYNE","MI",26,2
48186,17926,10339,35805,11499,701030,591230,10117,4142,9642,4540,11775,67498,15742,3,116895,15797,614,18275,36986,55393,11935,443554,6269,4639,325,5757,2782,80,60467,63227,4061,195763,2567,2602,2095,954,869,89579,55172,1030,119,1436,859,646,115,127,40,677,112434,91859,92773,406363,96611,78919,933,122,150,30,34,5528,44883,1590,2,4,538,136729,1020,75,869,1862,563,11,558,64042,478,94,7044,10565,2,6848,502,6878,406,131,33739,1759,1149,631,578,598,4896,15885,2331,609,6204,11774,1035,4464,423,111,3224,3999,4034,4642,1627,3394,693,3687,273,1009,7825,211,4705,1002,742,127,8449,3295,281,282,14,12,16,251,1348,105,58,2107,215,2221,1368,4096,2209,550,113,75,1220,65113,-1792,-45,14681,39372,807,933,16942,316,2316,5960,37662,48006,122,-22631,5633,6440,-511,-22536,"WAYNE","MI",26,2
48187,23797,12508,51737,16589,1589950,1317868,35891,24223,28805,43300,28733,110091,31633,2184,275729,47428,1065,48304,102202,125225,32149,1165504,11786,7208,674,3423,1601,2274,197578,204083,16350,360234,9856,16318,6309,1498,1648,177678,78197,1348,230,2982,3672,3923,1184,349,67,1344,167083,271450,288028,484333,164738,160351,1200,130,1027,172,221,17480,209927,7050,39,4,1230,242798,16166,13,618,1513,11504,15,859,277091,4453,361,7608,29239,11,8934,1020,11921,862,3253,75360,6705,3232,1170,1187,2309,16441,54390,13044,5195,39174,36315,4023,12302,1129,467,9388,9320,13735,10556,7273,21970,3734,9076,901,6735,34080,1118,9651,3504,4038,431,20742,8359,481,475,55,62,83,967,4633,818,587,13490,3960,14226,12885,13526,6231,2606,473,296,2546,211260,-3060,619,97350,200926,6179,3286,82737,593,1318,26687,418296,460210,419,-24797,125566,131745,-3256,-24436,"WAYNE","MI",26,2
48188,18539,10016,42279,13813,1347481,1166573,22447,14209,28805,26124,22139,83946,20256,2210,258646,42354,821,46185,94032,121980,28773,980059,9844,5899,678,2918,1348,1508,165960,171918,12812,303356,6907,9712,5632,1246,1372,133737,48308,1162,197,2506,3516,3719,1033,308,56,1153,144141,231594,241045,407117,140808,143857,929,98,723,153,198,13266,188557,6857,35,3,1096,226127,11866,8,474,1200,9011,11,695,243670,3475,315,6208,25795,10,6907,826,8183,734,2703,65714,5943,2719,963,1010,1957,14784,48688,9294,4218,22509,28887,3406,10359,965,409,7582,7597,10620,8491,5729,19738,2890,7055,801,5770,28603,973,7310,3089,3504,360,17703,7442,499,493,49,55,73,830,3657,726,412,9004,3170,9512,10597,11160,4964,2221,424,266,2056,176503,-2405,456,90504,186344,5439,2626,77801,499,956,26916,346515,391933,373,-18707,120630,126069,-2618,-18391,"WAYNE","MI",26,2
48192,14411,8980,27319,7871,613840,493089,14889,8566,9709,12046,12702,60760,15627,178,91873,14116,506,16743,33496,39535,8804,413926,4677,3340,178,2936,1432,208,60059,62555,4690,165459,2937,5189,1908,777,773,92045,59037,805,98,1274,1002,1049,177,117,34,579,87928,87094,90076,315557,77445,66910,798,104,218,35,42,4677,50292,1859,5,3,472,85749,3310,25,529,1110,1125,9,477,73727,900,99,5107,8064,2,4443,391,4994,350,387,32125,2310,1243,535,533,763,4965,18986,3696,770,14116,13055,1083,4711,392,117,3437,4038,4174,4699,1867,4903,731,3216,272,1286,7999,208,3907,976,863,129,9013,3256,135,134,14,14,18,260,1391,146,99,3438,391,3613,1622,3917,1949,558,118,77,1166,63759,-1345,1,17639,63421,1568,1038,16546,267,618,5693,60872,68235,120,-17656,31296,32864,-917,-17556,"WAYNE","MI",26,2
48193,7912,4909,15523,4637,384342,285222,12281,7730,7402,11062,9622,45266,13087,154,57677,8957,451,11129,22008,22911,6732,269168,2681,1823,110,1892,914,425,42174,43731,4142,95311,2405,4863,1195,433,461,73176,33976,413,59,773,666,740,199,79,19,347,49091,59664,63127,155850,44333,39933,393,50,201,30,39,2670,40829,1241,6,2,294,54049,3418,17,260,619,1177,5,270,54761,850,78,2804,6217,2,2265,261,2869,218,481,19183,1514,770,317,322,525,3353,13034,3090,723,14038,9215,850,3002,269,94,2320,2527,3127,2868,1623,3411,573,2428,189,1274,7845,153,2783,767,783,99,5220,2045,87,86,11,12,16,200,1056,147,107,4357,460,4555,1439,2777,1240,460,92,59,697,45375,-862,96,17949,44704,1300,797,15751,159,2173,4816,65617,72707,87,-9178,25521,26821,-755,-9101,"WAYNE","MI",26,2
48195,16423,10403,31185,9076,697995,559430,18666,8606,10658,11659,14468,73070,19609,165,104405,15365,686,19155,37573,43988,10737,466979,5539,3914,229,3126,1489,164,66626,69336,4814,187334,3283,5258,2167,902,863,110543,73811,930,113,1382,1165,1210,169,132,38,666,99841,97413,99983,367908,87735,78035,900,119,230,36,43,5453,53105,2158,4,4,540,89753,3855,20,647,1336,1039,10,545,83311,999,109,6290,9831,2,5341,448,6078,394,296,37851,2590,1433,608,592,903,5694,21152,3939,786,14281,14734,1165,5109,435,124,3937,4529,4746,5291,2026,4894,770,3675,299,1290,8733,223,4674,1079,892,133,10087,3731,179,178,15,14,19,278,1536,140,98,3708,367,3907,1710,4457,2263,608,127,83,1348,70938,-1636,45,15747,71088,1821,1222,13403,305,2004,7021,59013,69879,132,-21292,33237,35058,-1000,-21183,"WAYNE","MI",26,2
48201,5129,2197,7936,2615,97874,81233,1013,632,3392,1934,604,4483,673,0,11405,2275,255,867,3786,3586,1273,57755,670,325,65,3133,1539,37,9157,9865,791,33837,415,453,249,140,134,5723,1924,169,13,302,355,168,44,17,8,107,17919,12195,13209,52682,13793,8818,125,25,41,5,6,546,7113,689,1,1,61,12923,234,83,379,582,273,3,108,8904,131,17,911,1145,1,921,61,955,69,272,10030,545,358,195,175,187,1293,8119,346,181,2273,2786,201,1148,112,20,702,907,846,1009,420,604,263,1645,45,311,3652,65,1512,177,164,73,4040,476,100,98,3,3,4,67,470,32,23,869,107,907,449,930,543,118,13,8,173,9816,-477,-103,759,19371,182,265,354,57,398,967,9849,11535,13,-4764,9341,9523,-85,-4748,"WAYNE","MI",26,2
48202,7271,3765,12707,4694,174665,149373,1505,657,5359,596,2168,15565,2708,2,24848,4415,606,2599,8074,8327,4742,98839,1269,753,130,5216,2559,114,14680,15949,1448,59751,690,484,526,251,220,20910,8447,287,25,446,488,253,63,31,13,174,38086,20689,21042,91216,23946,16714,228,42,38,9,11,1007,13365,963,2,2,125,38211,409,149,515,897,322,4,205,20316,212,26,2676,3976,1,2370,146,2773,123,193,13957,820,491,262,244,279,1853,12157,545,214,989,4072,335,1713,161,34,1043,1345,1166,1573,570,1023,322,1876,77,444,3513,89,2001,279,262,86,5781,656,173,170,5,4,6,94,546,50,19,712,118,745,591,1364,796,189,25,16,275,16329,-584,-123,3973,42626,307,299,3570,93,383,1764,18972,21697,26,-10186,28669,28976,87,-10160,"WAYNE","MI",26,2
48203,12814,7530,25493,11120,296525,229010,2874,1571,15214,3548,4939,37141,7792,353,38140,6821,185,5294,13071,12070,8119,159830,2237,1575,202,13352,6468,347,24031,26638,3220,111503,1455,1194,786,429,374,51316,27249,479,42,804,1521,838,112,52,22,288,64777,33870,35203,143086,39363,25614,392,78,94,17,20,2205,21997,3116,4,3,206,46852,2627,129,1053,1582,805,8,329,35127,695,52,3919,7026,2,3403,211,3854,218,439,31806,2672,1099,511,504,668,3652,38706,1295,442,3039,7953,605,3548,289,61,2076,2816,2239,3360,1115,3037,571,3578,140,772,4415,154,3340,424,462,151,18908,1572,247,243,8,7,11,167,963,94,57,2216,274,2329,1149,2437,1338,348,43,27,481,27859,-1164,-375,5764,72699,796,444,4914,160,11058,3936,25314,37357,42,-15825,40893,41690,-18,-15773,"WAYNE","MI",26,2
