"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48069,1564,888,2740,910,139204,92544,2252,3349,14747,1082,10006,9040,2469,2014,21069,4453,20,4018,8513,7149,3153,107788,489,213,65,73,88,692,21374,22292,1033,32518,896,1360,448,101,124,13666,8110,118,15,48,1282,837,69,75,4,115,13187,25967,24827,25710,16937,11382,258,10,155,69,14,2291,18630,2727,5,0,130,8978,6004,0,30,77,1515,2,46,22702,1232,16,431,2703,1,395,49,525,67,596,7775,700,362,88,107,286,1756,6512,50,458,2563,3478,413,1041,107,46,838,742,1418,759,1009,11075,348,1026,105,852,3381,82,826,323,458,42,1338,1369,87,85,5,7,9,108,549,98,95,3103,378,3303,1022,1145,422,295,43,26,145,23508,-231,571,7921,30473,762,574,7014,24,202,2546,53934,60753,-9,-1196,22698,23460,-242,-1180,"OAKLAND","MI",26,2
48070,3174,1898,5994,1757,273740,270081,2340,5611,24225,5195,10987,13136,6906,1361,49692,10964,363,9018,20655,14320,7502,214442,693,417,66,243,139,962,55519,57739,2676,61991,2678,3891,1355,173,317,20570,16384,207,31,127,1912,1604,255,180,9,222,26687,59464,59233,33371,76926,17104,350,15,368,244,44,4221,59729,4038,20,0,261,44132,12682,2,41,279,3418,10,134,72752,3057,44,1335,6862,5,868,175,1501,167,1857,29375,1881,1088,281,352,765,4485,23967,151,1418,10444,8401,1365,2733,342,157,2102,1696,3738,1695,3329,14321,1114,3225,274,3027,11220,288,2816,1049,1661,178,7109,2492,66,64,15,24,35,353,1468,354,237,4158,1237,4277,3496,2830,1348,722,128,76,316,55938,-583,-45,38842,71316,2656,482,38827,55,497,5360,143893,153014,-54,-2403,41941,44597,-1587,-2359,"OAKLAND","MI",26,2
48071,13039,6776,22364,7572,502078,366763,2211,1610,6273,838,11380,35187,6805,333,44901,7677,146,8386,17070,15534,6338,323878,5727,2277,83,4705,3877,259,44184,47208,1624,148244,2585,1186,1472,708,586,57325,33708,1043,71,330,1118,1079,57,252,42,517,95482,53977,54624,259189,65863,49034,1374,111,155,62,16,9387,31281,2126,3,1,463,67265,1750,9,596,2026,365,25,384,50153,716,29,3231,5433,2,3951,245,3599,296,127,27056,2586,1277,511,487,917,4012,25143,98,498,2587,10219,769,4064,326,81,2712,3361,3925,3809,1309,2681,577,2810,197,875,6271,171,3022,728,710,148,12256,2493,70,69,10,9,13,193,1042,89,50,2110,242,2220,1191,2996,1564,477,74,48,863,44798,-1033,1925,8543,77728,1172,723,7169,72,851,4218,41612,52184,-14,-27499,50672,51844,-455,-27471,"OAKLAND","MI",26,2
48072,7962,3556,13053,3684,445121,334248,1874,1862,8126,2917,15489,32372,4947,911,51091,9157,226,7396,18140,19934,5965,320503,2505,1456,112,1201,1008,210,50089,50830,3758,107284,2276,1214,1390,498,444,48459,24992,662,63,217,942,1035,100,238,22,461,58374,51023,52054,178323,42798,50766,975,54,198,94,25,6437,39698,1754,5,1,462,58215,2308,1,273,820,1043,12,244,53904,904,34,2227,4834,2,2403,195,2466,224,684,19625,1439,811,318,324,562,3762,5108,88,712,2803,7627,797,3072,272,86,2136,2334,3155,2581,1546,3328,607,2706,193,1277,10742,158,2358,864,839,95,3230,2567,106,105,11,11,14,198,1428,134,89,1937,453,2041,1706,2915,1166,503,94,61,563,53101,-700,4429,10987,54352,1168,814,9196,74,451,6201,68510,80480,1,-13051,34726,35894,4,-13017,"OAKLAND","MI",26,2
48073,17469,8514,28210,7417,925157,867767,6250,6917,9146,6262,24707,50798,17083,778,120737,26509,399,16996,46841,38840,12313,621720,7043,2464,188,2439,2075,411,100992,101225,3138,240055,6723,4791,3998,1054,1134,85204,85502,1439,135,530,1928,2895,230,495,50,933,121690,102255,104558,380618,125619,93281,1899,157,529,256,59,13723,88669,3571,15,1,887,126953,7707,6,602,1724,4091,34,573,146511,3404,72,5606,10726,5,6337,533,8798,481,2307,53263,4725,2174,777,816,1504,8380,39921,244,1761,9139,19445,1978,6872,642,211,5166,5770,7926,6601,4794,13543,1755,6614,451,3120,12670,409,6294,1582,2084,280,11874,4814,165,162,25,27,40,501,3297,355,241,5289,1162,5544,4452,6697,3048,1026,200,126,1442,116913,-1791,6213,28516,128979,4705,1731,24867,151,1499,17087,171751,204779,-27,-34953,75717,80422,-1186,-34880,"OAKLAND","MI",26,2
48075,10228,5580,16760,5759,435054,263509,2817,3509,22957,1578,10155,65690,15129,980,54890,7684,367,9091,17980,14551,17827,297425,4119,1580,128,4339,3690,403,45902,47230,4994,128187,3302,3046,1337,580,580,102188,46675,852,63,256,1399,1981,78,223,32,433,78519,54103,53761,283706,79428,49813,990,115,212,81,18,8851,35126,2760,5,1,394,51954,6511,1,525,1972,821,18,365,63270,1510,32,3372,15440,2,3168,309,4328,249,616,29496,3092,1224,400,443,937,3972,32403,132,577,4862,9580,831,3345,292,86,2514,2901,3959,3364,1977,5786,663,3105,194,1142,6052,167,2995,702,808,119,13605,2772,110,109,9,11,15,199,1072,115,94,3151,352,3278,1629,2786,1521,474,78,50,772,48913,-1115,5222,10328,83203,2486,880,8641,64,1042,3443,57780,70027,-20,-22507,53707,56192,405,-22475,"OAKLAND","MI",26,2
48076,12990,7062,20425,7033,931632,376163,4430,18947,9835,15990,23034,75214,18627,128,113443,50007,537,15981,65008,21209,18201,448228,5290,2029,184,4293,3074,585,73289,75569,8039,247824,23114,20998,3150,747,768,125321,54715,1042,88,380,1409,1432,177,324,39,624,89535,76645,82513,304549,83318,64953,1271,114,2957,172,37,27889,55088,2606,9,1,603,66882,16743,6,688,2083,16970,28,473,99959,7690,49,3642,14791,3,4201,474,12356,333,7643,35765,2688,1376,575,579,891,5525,20173,257,1964,41687,14194,1716,4920,456,139,3679,4125,6292,4765,8970,13013,3429,10836,284,2582,10387,315,5721,988,1473,214,7725,3229,150,148,16,17,27,390,14585,251,1995,50553,1527,52396,5880,6745,2906,904,122,77,923,134586,-1535,6601,8437,89483,2583,2210,5663,96,1244,25711,146686,177841,-24,-26480,53718,56301,944,-26431,"OAKLAND","MI",26,2
48080,12207,6198,18961,5504,477564,346799,5556,7891,6076,372,14069,37633,10708,169,76191,7743,410,8633,17296,16193,5599,313163,3586,1728,82,3545,2884,296,43915,43955,1610,142552,3767,3773,1308,683,718,59522,48360,943,75,327,926,1279,56,249,39,514,85316,53164,53946,268090,59228,49253,1107,104,217,64,17,7592,30864,1712,3,1,425,59655,2185,1,409,2534,455,22,387,52701,876,31,3706,5013,2,4705,347,6521,284,169,23172,2369,1059,469,448,744,4293,14024,150,550,7237,10291,802,3631,310,82,2698,3200,4461,3732,1531,2680,607,2693,192,919,6579,165,3012,734,726,134,6852,2463,105,104,10,9,13,192,1100,90,68,4297,266,4482,1290,3240,1633,479,77,51,806,46509,-1235,1192,7968,65277,1110,876,6522,72,836,6425,60582,78704,-11,-27017,42105,43215,-455,-26986,"MACOMB","MI",26,2
48081,11452,6213,18141,4923,539927,418912,4631,4326,19481,-3716,25493,47989,11875,690,57463,10039,240,11518,23138,19350,5978,383375,3175,1705,79,2009,1581,314,66458,65818,2016,140907,3966,3108,1715,663,710,80365,54133,922,75,311,1435,1612,162,293,35,551,83778,77487,74957,233878,94385,51074,1304,101,343,143,33,8806,51259,2777,10,1,508,92818,4219,1,408,1051,1287,25,383,72880,1314,46,3061,5325,3,3499,310,3870,300,707,31001,2629,1280,506,528,892,5316,18758,160,1159,7879,12385,1310,4178,408,136,3155,3445,5559,3848,2722,3177,1025,3550,238,2167,13610,268,3682,1175,1378,201,6088,3177,67,65,14,17,26,297,1689,218,167,4120,822,4312,2603,3761,1870,694,117,74,870,64891,-925,3316,24488,82232,2955,1170,23910,86,749,5634,101024,112593,-31,-22471,51231,54185,-633,-22424,"MACOMB","MI",26,2
48082,9415,4997,15680,4441,390337,291351,2802,2578,4368,-5092,14157,40966,8301,1287,50102,6455,645,7137,14929,13758,10035,230167,3046,1404,65,2375,1891,127,31415,32020,1728,116305,3011,1948,1279,516,512,62496,57388,750,56,239,689,855,98,197,31,383,68585,39432,40289,179618,59074,33541,956,76,167,81,18,6943,29625,1251,5,1,336,79931,3647,2,439,1092,857,20,317,50792,1034,27,3630,8839,2,3002,252,3619,224,1046,20397,1556,846,388,385,574,3134,10566,100,636,3754,8825,870,3034,278,85,2103,2424,3931,2644,2376,2043,834,2953,156,1397,11812,182,2587,790,856,144,3920,1804,60,58,9,10,16,197,1480,125,68,1256,425,1319,1911,2634,1425,380,68,43,591,40090,-775,178,11697,43366,1160,798,12369,55,579,3819,44622,50324,-24,-17943,22969,24129,-199,-17916,"MACOMB","MI",26,2
48083,9532,5584,21710,7036,648958,613415,3745,2342,12204,-2454,40517,33501,9166,2048,76596,14181,178,12679,29644,24665,8954,386889,10473,2005,136,2005,1554,323,62253,62913,2738,154636,4086,2051,2503,573,602,55806,34427,748,81,268,1417,1597,315,327,28,555,74473,66668,66956,207575,80561,62480,1121,60,365,254,56,10246,75213,2675,18,1,579,167225,4915,5,394,1138,3248,16,302,110804,2324,56,3219,7833,5,2774,305,3590,325,2264,28359,2295,1209,440,463,879,5308,10932,117,1607,3052,13351,1886,4453,462,193,3329,3093,6658,3244,5588,4630,1714,5081,288,4004,42947,351,4405,2116,2082,182,5245,3353,126,123,20,26,37,407,3106,367,194,2631,1256,2730,4718,4742,2026,874,173,107,801,92090,-975,3628,36179,115871,2989,1042,35605,105,485,13817,160168,180801,-35,-16571,87512,90501,-867,-16515,"OAKLAND","MI",26,2
48084,7986,3826,15111,4648,791743,743848,4457,9410,10401,17991,18932,27132,10280,1101,87662,26348,235,10739,39207,17997,10485,670035,15036,1233,115,1084,713,3194,160608,152513,4783,160100,6260,6246,2325,495,704,44721,33813,583,77,280,1553,2358,356,343,22,551,61316,191209,172749,190915,123764,58933,965,53,2145,321,64,11699,86171,3005,22,1,578,75200,20918,1,152,612,12703,17,266,123299,7345,71,1918,9070,6,3387,329,5741,310,5947,38245,2934,1405,461,527,1004,6275,30117,215,2905,24487,15026,2172,4748,535,211,3947,3303,6871,3521,8191,27223,2818,7794,406,4427,21082,426,5143,1603,2251,230,8154,3505,116,114,23,30,44,558,5929,469,1441,30879,2549,31822,6871,6369,2661,1523,193,118,769,160828,-819,4974,34207,94061,3915,1824,32480,109,612,23393,275660,314314,-42,-13136,55816,59730,-935,-13065,"OAKLAND","MI",26,2
48085,12461,5803,23243,6774,787516,607353,5717,5768,11050,3499,18259,62429,21349,1463,110869,19904,478,18799,40894,32753,19881,598550,7526,2031,138,1913,1745,978,108729,108028,5302,177562,5779,4209,4243,732,1001,102036,62473,947,117,520,2236,3517,360,506,35,860,91657,121597,122072,190443,138161,79628,1476,91,591,403,85,12109,110947,4331,28,1,842,105220,9456,0,332,1353,4262,34,437,153493,3395,84,3839,17383,8,3242,430,4553,445,1989,49830,4412,1967,726,772,1462,9243,45565,223,2407,9229,17355,2300,6295,744,279,4665,4907,7239,5410,4490,23326,1737,6499,584,4287,12646,512,6562,1810,2937,376,13789,5037,130,126,35,39,57,649,2706,573,287,4350,1808,4535,4977,6608,2624,1335,264,161,1087,115096,-1797,3035,57825,120756,4881,2861,53933,159,1207,13171,208298,240464,-35,-21432,70926,75807,-2671,-21348,"OAKLAND","MI",26,2
48088,12328,6576,20381,6033,490419,373450,3939,3563,3844,-3519,16276,73165,13412,353,54445,8923,317,8686,19048,18841,7551,302275,4334,2168,139,3325,2995,76,39743,40524,1453,145616,3289,2245,1703,698,688,111585,71277,992,72,316,745,1027,65,253,38,521,86217,49465,50156,285014,73053,49546,1265,94,175,67,17,9618,30042,1381,3,1,439,82032,2089,1,322,2318,451,25,401,54948,854,29,3228,6555,2,3743,276,4046,279,473,26666,2543,1225,503,476,920,4076,20596,108,514,3250,11548,792,4136,331,83,2948,3370,4444,3835,1515,2902,669,2972,199,983,8290,184,2999,756,741,159,7529,2386,158,156,10,9,15,202,1366,97,52,2043,239,2113,1458,3144,1675,448,74,48,936,45015,-936,2428,9052,72134,1355,866,8623,72,471,4636,46055,55401,-16,-26845,45468,46824,-404,-26817,"MACOMB","MI",26,2
48089,12260,6086,21528,8418,555592,230758,25299,8694,7759,-2041,8509,38967,6394,0,22532,2835,102,4581,7250,7883,6219,332148,3406,1778,93,8992,7520,13,26328,27870,2588,134177,10327,7078,873,594,521,57627,26938,969,53,293,1045,688,35,182,45,398,85469,75812,101630,225058,52572,36070,1028,100,46889,30,8,20505,16539,1940,0,1,332,44300,4731,28,871,2339,26647,28,319,30488,3697,21,2671,5473,1,3115,171,2658,251,372,22023,1587,952,474,432,516,3350,15453,61,525,873698,7415,567,2900,267,51,1883,2468,3187,2840,7388,6140,2286,8629,141,631,34330,139,2738,497,421,151,7527,1996,114,112,7,5,8,153,21729,45,12514,439218,292,445818,1875,3370,1560,333,39,26,579,69938,-832,2209,1031,44372,464,538,-220,48,901,2192,15026,19613,-12,-26184,22349,22813,56,-26163,"MACOMB","MI",26,2
48090,769,627,1970,734,136671,211382,1146,204,147,-78,1863,12568,3359,0,6953,271,229,778,1346,1170,1611,136421,42375,218,27,709,654,7,14461,13060,39555,19260,116,143,910,24,100,16707,13388,33,6,16,26,332,414,95,3,28,7693,53135,43327,9471,106036,3011,89,4,96,230,41,635,45560,48,18,0,87,22140,47,3,26,54,1597,1,22,33303,465,19,418,1390,4,260,32,129,98,369,6903,178,101,98,124,47,930,902,4,338,77,3911,648,1716,220,111,996,462,1609,350,1158,5664,376,1691,170,3272,132283,215,1470,3249,1357,101,238,101,40,39,10,19,29,231,722,297,59,23,339,25,2065,1391,667,245,89,51,172,47729,-80,168,25245,73913,434,159,25998,27,66,13994,104847,103812,-61,793,67010,67444,-135,812,"MACOMB","MI",26,2
48091,13943,7650,24234,8656,426667,276531,3221,1260,14376,-3787,7645,59703,7898,0,31827,4101,219,4161,9288,10308,5773,246454,3666,1951,116,9294,7921,27,33003,34671,4491,144135,2443,886,984,671,597,92100,46549,1065,61,297,924,743,28,203,52,434,91487,41927,41936,250609,59474,43027,1063,114,107,34,9,8030,20798,1696,1,2,357,51862,894,13,872,4072,304,28,365,36638,520,24,2920,5126,1,3858,222,3303,291,210,21670,1618,969,499,461,533,3667,12590,70,317,1776,7696,588,3188,289,58,2048,2685,3125,3063,970,2211,486,2459,156,523,4807,142,2572,526,466,147,6558,2334,172,170,8,6,9,153,937,52,27,1216,102,1273,877,2664,1445,333,46,31,697,34221,-941,1980,2206,41814,593,455,1266,54,716,1715,21080,25898,-15,-31093,20144,20737,-323,-31069,"MACOMB","MI",26,2
48092,13376,6918,22353,6873,507701,321390,4267,2691,14188,-6034,20140,67406,13458,852,52957,7045,357,8416,16992,20004,8386,326778,4128,1813,90,5820,4987,178,46164,48007,3541,149175,3161,1778,1603,715,744,100262,78937,977,77,360,1140,1136,70,269,44,565,95906,56892,56576,280982,70155,53730,1435,113,194,78,21,8592,34321,2115,4,1,487,75190,4678,5,755,1609,570,30,442,57766,938,34,4298,7210,2,4751,290,4954,307,383,26900,2060,1134,544,518,753,4430,15598,106,644,3182,9908,904,3797,362,94,2601,3163,4161,3519,1596,2721,722,2961,211,1106,6568,203,3096,805,853,196,7602,2569,84,81,12,11,15,232,1250,118,59,1510,345,1593,1463,3291,1659,483,86,56,842,50204,-1145,-762,11560,50970,1391,742,11389,78,898,3647,46385,56006,-10,-27026,24070,25461,-274,-26992,"MACOMB","MI",26,2
48093,12466,6919,20831,6227,513359,361011,5510,4577,18702,1350,12532,72512,12313,0,53952,11828,270,7362,19501,17040,8066,340400,3652,1931,81,4024,3382,217,51922,52965,1996,148412,3881,3527,1530,683,704,109956,56275,975,75,315,952,801,121,270,40,525,85805,61399,62845,253010,73582,48800,1253,101,261,109,26,9017,41898,1721,7,1,464,94633,1485,4,740,1740,761,26,380,57576,896,37,3608,7077,3,3776,295,3929,301,822,24036,1540,948,510,486,519,4221,9512,142,803,6889,11257,1094,3904,371,113,2848,3252,5183,3609,2295,2649,869,3491,215,1721,10857,228,3658,1011,1138,185,5571,2645,73,72,13,13,21,253,1385,164,106,3131,498,3259,2073,3511,1783,604,94,59,817,53902,-1364,2560,17141,37413,1192,1083,16454,78,1108,4550,72265,83033,-24,-22393,13377,14569,-471,-22356,"MACOMB","MI",26,2
48094,9432,5278,18159,5202,533020,396234,5237,4580,8984,7660,20291,56141,17009,1758,94078,15039,337,14248,30278,32134,10596,375218,3846,1752,82,2197,1809,1077,65232,66121,5243,141739,3932,3105,2571,550,737,91198,56041,690,75,316,1490,2277,342,362,28,540,74721,82614,79737,245862,127341,56872,1021,57,342,340,65,7934,92471,2802,28,1,562,93329,9809,1,235,1109,2943,21,383,116190,2930,69,2896,9514,7,3311,376,3667,349,1526,40582,2817,1513,553,614,1013,7605,17411,166,1982,4686,15627,1929,5269,589,242,4026,3823,6537,4340,3759,16525,1327,5463,450,3978,13262,432,5486,1603,2583,279,3765,3791,72,70,24,36,52,505,1788,488,180,4767,1584,4950,4251,4867,2354,1016,209,127,761,77167,-1569,9867,56720,76342,3376,1732,55147,108,1541,18296,152580,189824,-77,-16856,35760,39135,-2761,-16786,"MACOMB","MI",26,2
48095,3037,2141,5102,1289,184075,117622,1741,2375,4016,14397,3245,19658,6390,1737,28153,4953,284,4728,10159,8807,4270,134578,1097,562,15,710,608,1575,23692,23880,967,43181,1688,1966,642,183,224,37387,16337,223,25,100,533,548,89,106,8,192,20715,29229,29746,60071,19624,17598,359,20,204,72,16,2128,22071,1053,6,0,163,22881,3119,0,52,352,862,9,112,29202,773,20,786,3439,2,892,125,1451,97,732,10702,759,408,181,187,279,1993,1921,69,739,7236,4863,592,1414,161,61,1165,1101,2479,1134,1582,1549,557,1828,97,1187,6818,122,1481,516,712,89,1199,1098,17,17,7,8,12,140,914,121,136,7715,617,7997,1448,1565,686,408,53,33,256,26969,-488,2249,11765,32498,803,712,11144,33,584,2577,54868,61670,-11,-4960,21796,22600,178,-4939,"MACOMB","MI",26,2
48096,2180,1388,4616,1351,114806,103662,1427,738,6468,62,7875,12022,3264,0,17118,4181,198,3920,9273,5749,1558,63606,955,485,8,399,360,1086,8542,8646,393,34119,660,508,453,128,147,18906,9970,170,14,78,187,198,63,62,6,112,16437,11671,11243,68021,16393,12079,253,16,51,39,8,1406,11677,364,3,0,98,18594,290,0,87,272,556,6,91,17003,340,9,888,1279,1,675,70,851,60,454,6388,354,205,115,112,122,945,1891,19,248,595,2957,266,1143,104,31,786,763,1152,900,833,1815,305,1650,60,705,14502,75,1253,462,376,55,1454,604,10,10,3,5,7,81,774,63,35,786,209,808,879,1019,527,185,28,17,168,14721,-267,1168,5036,26701,214,177,4785,17,253,2665,20285,23070,-11,-3890,20313,20528,-26,-3881,"MACOMB","MI",26,2
48098,11147,5449,20567,6451,861843,658704,9869,8122,25374,16574,20977,64121,20008,2067,133163,29414,515,23511,57639,37748,16937,684353,10793,1422,94,1215,875,4219,152205,153620,19350,208315,7654,6952,4839,621,943,141264,73872,718,96,447,2803,3793,674,576,32,777,82294,173297,174555,135155,214298,60552,1233,46,946,668,127,8737,173174,5416,56,1,886,120507,21960,1,184,997,8425,40,456,202450,6584,130,3569,14615,14,3935,626,7744,512,4793,65058,5455,2598,904,1018,1967,12463,59325,345,4819,19486,29119,3860,8708,1037,452,6918,6307,11832,6395,8272,27693,3102,9612,748,7941,19202,847,8722,2418,5080,575,9834,5902,96,93,45,68,101,988,4287,1017,637,13823,4127,14533,9427,8776,4009,2062,373,221,1155,163516,-1895,1968,111377,170737,7523,1923,109792,172,1935,15363,408852,457431,-145,-15015,105679,113202,-3828,-14885,"OAKLAND","MI",26,2
48099,421,225,872,509,28106,29655,548,590,1140,-650,4809,3661,2887,0,6453,1124,0,1678,3028,3377,532,23569,1059,306,0,311,557,279,4303,4574,422,5774,144,261,192,28,38,5167,5173,36,3,16,37,38,14,13,1,27,2665,5156,4847,20446,4891,3480,58,2,10,8,2,684,2969,68,0,0,22,4688,34,0,22,33,70,1,7,3286,34,1,50,456,0,112,7,64,12,69,994,50,29,23,20,18,160,221,6,30,414,497,40,206,19,5,131,127,178,128,94,345,38,151,12,109,8707,13,132,155,56,11,88,63,1,1,1,1,1,15,70,8,3,454,15,484,93,182,78,25,6,4,32,4222,-24,-195,396,3565,19,74,256,4,56,430,5005,5670,-2,-710,2571,2591,17,-709,"OAKLAND","MI",26,2
48101,14982,8703,25268,7509,662664,424959,6425,4484,11115,-1026,16050,97601,15590,1087,68728,10641,182,12727,24452,21979,13135,435456,4931,2566,112,4485,3900,185,59556,59732,4379,180014,5513,3648,2447,880,866,177284,91810,1183,101,433,1050,1338,83,355,45,739,104730,69423,70416,336897,68502,68267,1729,114,285,99,28,11624,44139,1908,4,1,650,94433,5330,15,685,1634,881,31,461,73365,1294,41,4908,11098,2,4396,326,4640,362,422,31343,2359,1281,603,579,877,5040,14190,157,926,6247,13358,1199,4676,423,119,3281,3967,5844,4372,2683,3545,1032,3634,268,1446,7696,240,3615,1021,1114,202,6528,3045,107,105,15,14,18,286,1784,139,100,3548,499,3770,2102,4191,1996,594,118,77,1013,63944,-1271,-1328,13226,58705,1614,1359,13397,106,941,4403,45697,53868,-3,-27190,27362,28976,-78,-27148,"WAYNE","MI",26,2
48111,20185,10454,35020,11360,833322,533888,2747,2189,7058,1341,19907,104291,16015,2284,92440,11614,660,16626,30029,35617,13139,559125,7415,3603,171,7651,6590,168,75515,76808,7823,240835,4582,1615,3010,1142,905,177201,111131,1618,124,483,1722,2256,108,447,64,879,150717,93275,93555,464144,122824,92653,2131,164,297,134,36,15009,57396,3183,6,2,903,92620,4981,10,697,3072,929,32,683,99296,1585,54,4744,10934,3,7193,510,8228,492,391,49008,4770,2361,778,809,1689,7780,32700,145,958,3128,15381,1393,6162,519,151,4217,5212,6282,5972,2191,5087,886,3709,347,1632,8450,278,4219,1222,1355,196,11079,4303,142,139,19,17,25,326,1691,185,90,3199,481,3390,2022,5073,2406,759,145,94,1348,80612,-1547,4991,17905,146667,2861,1446,15184,132,1146,9538,88976,114346,-13,-45961,97659,100520,-676,-45907,"WAYNE","MI",26,2
48112,456,228,697,182,18413,8543,71,161,43,-15,3781,2243,2137,0,1936,623,0,1096,1265,3226,2200,42927,234,142,0,83,89,0,8667,8414,490,4440,51,61,86,25,19,3167,3733,38,3,11,9,16,1,8,1,16,2997,3192,2851,13918,1827,3338,71,7,2,1,0,318,4899,16,0,0,9,2795,11,1,13,53,8,1,9,1989,11,1,58,1598,0,176,7,128,10,5,846,52,27,15,13,17,112,348,1,9,59,252,21,104,8,2,65,79,107,91,29,76,11,41,6,17,133,4,53,20,14,2,52,37,1,1,0,0,0,4,18,2,1,15,2,16,21,74,38,11,2,1,24,5040,-34,-21,64,2785,10,14,28,2,21,25,307,318,0,-1238,1939,1949,486,-1238,"WAYNE","MI",26,2
48120,3081,2188,8060,2670,90295,46734,1777,1880,8712,-464,7240,12406,4931,0,10253,1540,196,1890,3705,2412,2533,47511,882,386,229,4592,3814,52,7981,8985,405,34040,973,1274,269,138,174,19019,12924,220,13,85,666,259,29,51,13,105,29125,9741,10052,34566,15201,6671,337,24,46,24,5,2562,7711,1334,2,0,80,13199,466,15,283,446,190,10,132,11384,238,8,637,2237,1,645,68,788,67,184,8562,607,332,160,150,170,1089,7894,38,200,3160,2629,247,963,90,25,655,779,1171,843,567,558,236,895,43,413,2721,61,834,212,274,67,4985,626,336,329,3,3,5,64,335,39,20,621,137,654,523,876,457,122,17,11,161,8349,-308,201,3758,19714,206,191,3320,13,520,915,11941,14238,-8,-6913,11152,11357,-85,-6905,"WAYNE","MI",26,2
48121,1598,1234,3479,909,192801,149684,1033,446,1201,-561,2640,4760,2106,0,1122,138,165,318,329,2735,637,200635,4553,141,0,712,612,29,44701,43166,11259,21143,278,347,632,74,149,6511,4361,91,16,64,90,411,488,133,5,86,15098,64095,53723,51496,84467,11389,195,8,179,262,47,337,58167,175,21,0,114,17955,131,0,61,77,2122,3,39,33552,547,30,447,619,5,400,37,190,134,96,9872,293,168,143,173,83,1380,1351,14,991,630,6494,931,2163,285,146,1481,867,2962,714,1731,7004,597,2412,217,4143,124548,276,1953,3394,1750,125,896,214,2,2,12,23,34,288,721,334,114,347,873,360,2734,1719,902,333,113,65,267,57106,-208,912,33443,93453,484,960,34532,39,154,19758,127071,126981,-67,-255,83581,84065,-336,-225,"WAYNE","MI",26,2
48122,4744,2541,8898,3226,143701,86151,700,302,2269,-1064,8358,15134,2412,0,9458,1653,311,1584,3646,3112,1606,87059,1440,768,122,2495,2249,0,17275,19632,3629,47331,645,187,411,234,188,22934,13809,374,21,89,307,218,5,68,17,139,34789,15178,14643,98079,21116,18179,460,44,23,8,2,2841,10129,562,0,1,132,20714,208,3,270,727,61,8,140,12478,137,7,1124,1360,0,1453,85,1238,98,14,7347,550,331,158,150,172,1156,4303,16,76,227,2135,188,932,84,18,577,785,962,888,260,640,126,570,50,124,994,41,669,149,128,36,2244,655,120,123,2,2,3,41,239,12,4,217,16,231,217,747,442,83,13,9,226,12287,-267,2078,-21,15994,184,171,-121,18,194,165,1933,2506,-6,-10363,8648,8832,-88,-10356,"WAYNE","MI",26,2
48123,185,48,240,83,5885,2150,59,35,158,15,93,318,95,7,456,60,1,83,190,136,100,3346,54,3425,170,22237,17279,1937,116634,118739,7147,1961,52,26,11,9,10,528,254,10,1,5,46,34,2,4,1,7,752,834,773,3635,1092,995,5,1,2,2,0,654,16906,90,0,0,8,659,100,4,18,283,22,0,4,1346,29,1,31,82,0,46,3,49,5,7,650,59,28,8,9,22,101,532,2,17,43,151,19,57,6,2,39,46,73,53,36,91,14,56,4,27,65,4,56,10,21,3,254,36,238,238,0,0,0,4,21,3,2,348,16,370,36,56,28,15,2,1,12,1123,-16,223,340,2265,43,18,314,1,20,154,1683,2302,0,-507,1614,1657,-12,-507,"WAYNE","MI",26,2
