"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48127,16746,34247,10456,11454,733269,517669,19944,14575,14841,17076,-1,1053,467,111091,14855,53152,560,77847,75333,3501,14335,68937,20548,16187,1119,19539,41303,473158,5799,2121,134,1894,35571,4114,126092,4534,10452,1855,810,1133,70,32549,561,120,1211,727,952,200,22,26,747,108076,2635,1479,3367,11893,22115,548,132,252,54,67,1444,28537,1334,14,14,261,62622,4206,0,559,563,2433,11,618,96189,1114,48,6473,12743,5,2842,526,5447,509,825,26578,1909,1010,792,618,590,5526,4774,1620,1935,11152,13434,1903,4903,615,209,3956,4280,6043,3286,3313,5349,1582,3394,430,2672,7634,471,5093,1509,1226,127,5380,2667,16,15,23,26,37,446,1446,307,229,6879,1356,7255,4604,5466,3016,977,198,126,53,32615,98590,1294,1356,22200,377,7038,6271,103517,119171,192,-18515,72012,73306,-635,-18467,"WAYNE","MI",26,2
48128,5177,10596,3137,3019,287860,223724,6091,5890,3313,5985,0,373,304,48368,6942,26855,251,33814,32878,362,4401,22433,6101,8125,435,10044,16672,206556,2080,744,46,244,17136,1810,37116,1674,4022,835,272,454,29,8006,184,48,506,177,346,94,9,9,310,31115,1413,733,1979,6646,13512,169,33,119,24,33,264,12325,315,7,4,81,25374,2262,0,104,123,817,4,200,43150,465,18,1775,5890,2,1093,199,2156,197,345,7534,545,295,262,196,175,1694,962,570,721,2760,4599,835,1653,251,94,1479,1595,2301,1181,1515,2656,548,1132,195,1265,3520,153,1926,717,545,47,908,832,5,4,11,13,16,202,575,150,116,3581,480,3757,1436,1967,918,396,100,64,104,16653,41633,910,553,10699,145,260,2854,49529,55349,94,-5490,34099,35009,-280,-5472,"WAYNE","MI",26,2
48134,8783,19192,6279,5534,434823,378443,3658,2231,1885,6893,-27,309,141,67715,8251,35367,91,45897,43558,1749,6046,32061,7173,12330,656,14115,32698,309927,3952,1669,88,802,23023,1545,59117,1720,1853,1349,450,599,37,8616,324,75,785,217,319,95,14,14,481,54558,2334,1212,3267,6357,22414,282,51,100,30,39,517,12546,383,6,7,134,49850,951,0,234,255,597,6,330,56144,357,21,2334,6879,2,1696,281,2296,301,241,11268,661,419,412,297,217,2305,2184,489,742,1593,5169,1001,2356,346,117,1842,2246,2781,1662,1634,1952,614,1665,259,1360,5166,190,2576,1009,633,61,1526,1282,8,7,15,15,18,253,737,162,78,1900,395,2000,1423,2600,1184,492,133,86,109,19040,54479,873,660,12788,225,420,4782,44904,52973,128,-10179,43210,44083,-472,-10158,"WAYNE","MI",26,2
48135,14083,27745,7823,8267,574747,478961,5663,3172,3092,7982,-203,536,90,85534,9317,33979,39,55109,51870,1848,9256,47302,10075,12896,842,13625,37251,366621,5194,2139,97,976,24096,1645,104724,2256,2431,1364,709,818,38,17535,560,101,1061,378,534,60,16,20,613,83372,1813,1042,2446,3035,14474,538,111,91,29,28,1181,9841,661,3,12,225,72951,1198,0,377,522,484,9,488,62124,430,27,4406,7801,2,2033,385,2868,379,105,17265,1223,718,573,456,385,3435,3112,625,622,2724,7461,1015,3416,400,111,2553,3039,3496,2373,1602,2417,667,2520,274,1016,5522,209,3355,959,578,71,2999,2143,13,12,13,13,17,248,988,111,58,1617,257,1709,1354,3205,1734,446,114,76,27,10130,70257,793,656,6273,299,671,3004,25986,30371,124,-15910,52992,53785,-48,-15883,"WAYNE","MI",26,2
48136,207,528,194,157,7800,8886,160,156,206,206,-2,10,10,1687,276,822,7,1253,1194,88,170,947,221,420,17,410,906,9138,110,7244,929,8128,137020,10481,1205,67,135,54,9,14,1,212,6,2,11,4,7,3,0,0,8,870,84,40,288,296,562,1,1,3,1,1,112,20457,6,0,0,2,11317,52,0,34,2,16,0,8,2040,12,0,69,173,0,41,10,92,6,10,166,10,6,8,5,4,52,11,22,21,106,118,22,47,7,3,35,36,54,26,38,63,14,39,5,35,77,5,58,20,16,2,8,20,0,0,0,0,0,6,15,4,3,117,14,123,37,49,28,10,3,2,4,723,1778,27,11,795,5,11,148,951,1211,2,-600,1612,1639,16,-600,"WAYNE","MI",26,2
48138,5323,11537,3294,3431,497485,318817,12063,14809,31784,15099,-98,627,1089,85607,12896,63994,1272,79387,79566,220,9876,32781,11025,15003,893,17505,28717,369367,1746,511,38,99,38871,2847,43497,4142,12657,1753,257,594,49,7345,136,54,563,512,1051,447,16,12,372,30739,2152,1137,2428,30786,18794,128,30,520,74,120,274,57736,968,33,4,107,42844,9532,0,54,89,5692,4,216,90788,1924,59,1887,10932,8,1308,400,4292,350,2598,17225,1532,678,417,367,485,4413,2275,1434,3345,9489,13635,2568,3595,582,290,3281,2863,5949,1882,5690,8174,2347,2003,432,5334,5029,553,4548,1821,1925,146,1587,1010,5,5,29,41,59,589,1436,612,654,19869,2757,20830,7109,5184,2560,1307,254,153,433,67406,68741,2388,1498,51094,211,412,10258,231636,244459,209,423,51516,53905,-1117,482,"WAYNE","MI",26,2
48141,11158,22742,9112,7359,341083,287947,1671,852,560,3153,-15,194,1,42727,8926,13940,20,29235,26886,6197,2703,29513,5454,5544,492,5978,14841,185611,3284,1250,129,2899,11752,764,85271,1342,756,681,478,452,15,9781,343,59,739,322,307,27,9,15,346,58422,833,519,935,1034,5680,331,82,36,14,12,945,5310,580,1,9,151,54481,462,0,456,582,209,7,309,28956,249,17,3941,7193,1,2955,250,3780,249,52,15395,899,630,435,365,292,2578,4215,263,293,807,4877,556,2351,260,58,1488,2049,1994,1551,809,1366,435,2246,147,503,3053,132,2610,482,310,63,2960,1224,13,12,8,6,9,141,685,54,20,940,96,1004,776,2129,1248,265,48,32,-167,2705,35692,164,346,2167,191,672,2325,13393,16809,55,-15028,20297,20460,522,-15011,"WAYNE","MI",26,2
48146,18340,36283,11311,11752,658927,548721,8181,4535,3619,7940,-753,513,2,82896,9198,32284,43,60222,55771,4330,7916,48306,9801,12915,684,12368,32831,411270,6611,2723,119,2137,25659,1488,134900,2751,3504,1239,875,965,34,19690,656,117,1195,403,374,51,18,25,684,101531,1744,1087,2076,1708,11368,674,134,90,30,25,1330,10133,710,2,15,268,106395,704,0,621,762,427,11,544,53490,426,32,5654,7634,2,2790,432,4010,442,51,21714,1026,781,714,531,375,3999,4125,671,608,3467,8014,1087,3497,455,113,2602,3263,4001,2517,1645,2469,729,3222,286,983,5971,237,4252,981,600,92,3428,2504,18,17,14,12,18,259,1161,98,50,2092,210,2212,1415,3735,2153,474,103,68,-43,11979,36332,625,695,9332,350,3768,2564,17673,26177,117,-19263,14618,15243,-69,-19232,"WAYNE","MI",26,2
48150,13816,27386,7500,7735,683148,549054,11219,8613,4549,10914,-555,898,436,103853,13495,47599,228,74562,71157,1055,11805,53412,14279,17167,854,16176,43640,468196,5659,2096,151,521,33860,2394,100748,3167,6233,1751,730,988,60,18801,548,116,1197,454,793,118,20,22,728,86767,2970,1597,3929,7136,25889,540,100,180,42,49,1012,15622,814,7,12,225,63528,3474,0,281,420,1065,9,513,87952,764,33,4244,11499,3,2311,417,3797,440,287,17090,1454,753,626,477,459,3835,3441,1112,1045,5859,9927,1457,4053,499,161,3238,3816,4715,2917,2570,4268,954,3285,373,1797,7707,271,4514,1376,868,82,3213,2209,12,11,19,20,25,354,1189,200,145,4282,552,4506,2195,4128,1987,682,175,115,151,17149,99723,1579,1027,9161,339,1039,4036,59626,67234,176,-15701,82633,84212,-513,-15668,"WAYNE","MI",26,2
48151,192,411,152,122,7284,6836,126,130,184,172,-1,8,9,1295,214,672,7,1006,969,79,81,409,100,199,10,191,419,4335,50,3190,305,5398,67710,5502,1162,58,115,34,9,13,0,109,5,1,11,4,7,3,0,0,8,781,37,18,104,183,493,1,1,3,1,1,52,10029,7,0,0,2,6251,82,0,30,2,26,0,6,1600,19,0,60,146,0,29,8,62,6,14,181,9,6,8,5,3,48,11,18,20,69,122,24,46,7,3,36,33,60,24,50,99,18,39,5,41,80,5,58,22,16,2,8,18,0,0,0,0,0,6,17,4,3,114,14,118,47,53,29,10,2,2,4,588,1444,25,15,637,4,10,32,1230,1315,2,-522,1263,1288,13,-522,"WAYNE","MI",26,2
48152,15906,32577,9338,8955,887798,682304,17028,14179,15336,25417,-303,1527,1658,141171,18696,79998,582,109276,107746,1269,17289,68800,20778,26134,1430,25922,54838,627549,5541,1923,139,589,52247,4924,110157,4979,10637,2658,794,1314,91,20941,519,136,1322,858,1261,378,29,28,897,93875,4529,2357,5829,27959,42482,536,103,362,85,124,818,51577,1600,28,13,250,77283,7076,0,321,433,3233,11,610,143266,1704,65,4973,16148,8,3280,614,5641,625,1283,26088,2216,1027,868,664,717,6294,4177,1700,2559,7193,15479,2823,5546,850,329,4829,5125,7352,3695,5030,10242,1804,3926,659,4747,10556,540,6482,2438,1944,178,4290,2688,16,15,39,44,60,695,1797,577,354,9990,1745,10494,5127,6631,3044,1353,330,207,310,59967,152911,2688,1614,39296,443,3307,10833,182445,208643,298,-15252,126823,129511,-1714,-15187,"WAYNE","MI",26,2
48153,155,319,116,95,7986,5169,99,100,146,133,0,6,7,976,163,515,5,764,739,64,47,217,51,123,7,115,247,2637,28,1744,211,3092,43725,3570,1148,54,87,24,7,10,0,43,4,1,9,3,5,2,0,0,6,836,29,14,61,107,555,1,1,3,1,1,42,5260,6,0,0,1,5002,91,0,21,2,34,0,5,1329,21,0,44,119,0,22,6,51,5,14,137,7,5,6,4,3,36,8,13,17,52,100,19,35,6,2,29,26,50,19,51,97,18,33,4,32,85,4,49,18,12,1,7,15,0,0,0,0,0,5,19,3,4,128,12,132,43,47,25,8,2,1,3,308,1079,20,14,360,3,8,102,1057,1149,2,-415,942,963,6,-415,"WAYNE","MI",26,2
48154,19611,40796,11546,10760,1077069,820567,20619,18740,15863,22828,-640,1748,1417,170008,23448,90300,409,124211,120750,903,24430,101911,31548,28165,1714,29340,65339,753514,7240,2683,168,492,59535,5468,125560,6078,13452,3063,1014,1624,128,35741,692,177,1747,682,1345,312,35,34,1173,128793,5844,3039,7749,21608,55464,644,119,388,84,117,969,39969,1218,21,16,304,90296,6835,0,359,373,2378,14,798,162273,1502,60,6345,20259,7,3593,709,5872,737,870,26967,2197,1090,997,700,723,6003,3517,2252,2390,14355,16361,2936,5981,920,334,5244,5846,8188,4398,5185,8010,1810,4113,720,4267,13368,531,7104,2701,1868,170,4260,3069,19,17,42,43,54,722,2005,509,324,8755,1430,9193,4712,7272,3211,1401,367,235,508,55177,155703,3519,1939,34520,545,3922,11222,155443,181904,343,-20336,128736,132255,-1464,-20276,"WAYNE","MI",26,2
48164,4027,8934,2774,2646,233068,191566,2430,1943,2491,4321,-1,242,113,40096,5142,21079,94,26529,25794,398,2827,19927,4000,6575,334,6989,18501,159106,1617,648,33,206,12342,797,27201,1082,1620,676,215,326,21,5056,147,39,385,121,298,62,8,7,256,26168,1344,692,1709,3450,12519,128,27,70,17,24,243,7714,209,4,3,63,23123,865,0,88,88,383,3,160,32240,225,12,1091,4374,1,960,159,1441,159,195,5974,460,230,203,141,141,1130,884,335,484,1512,2957,601,1198,191,70,997,1260,1573,937,1030,1280,366,833,151,873,3052,107,1453,586,391,32,818,597,3,3,9,9,11,149,398,105,60,1673,276,1754,923,1492,630,320,80,51,88,12114,32341,643,396,7638,117,188,2665,31881,36653,74,-4113,26368,27010,-287,-4101,"WAYNE","MI",26,2
48165,2732,5815,1852,1496,143037,122517,1566,1013,2154,2833,-88,196,2,21174,2493,10832,50,16303,15674,414,1668,6209,1803,3871,192,3733,10493,100635,1174,456,27,173,7761,542,18342,571,812,471,138,221,7,2181,94,24,250,71,86,47,5,5,150,16504,741,393,986,2498,6262,85,17,38,11,16,160,5739,126,3,2,38,22234,179,0,75,72,365,2,95,17417,98,8,691,2144,1,713,99,982,100,115,3391,212,133,132,91,66,847,468,152,405,530,1861,369,734,120,44,567,691,1041,494,609,514,289,553,84,606,1790,95,953,382,255,22,524,365,2,2,6,6,7,91,255,66,32,723,269,752,844,976,489,199,48,30,25,8407,12885,226,215,6186,72,134,1720,21032,24398,44,-2787,9495,9721,-176,-2779,"OAKLAND","MI",26,2
48167,19637,41022,11784,11044,1966835,1392406,36778,45356,89467,52324,-573,2019,5453,288910,42972,227818,4195,352232,351124,794,16534,48515,16877,30296,1102,26084,54454,778068,4319,1046,107,326,86363,7233,194670,13452,36872,4455,951,2052,66,14695,544,180,1992,1973,3349,1820,60,44,1292,110353,3846,2063,4231,81696,34661,601,116,1593,282,448,880,220396,3678,125,15,389,122881,38059,0,184,371,25033,15,686,351395,11216,235,7256,36357,32,4346,1203,14041,1282,10380,75531,5621,2607,1506,1473,1826,14784,9060,4235,9695,24666,49876,10209,13697,2224,1089,11935,11198,20472,7389,26782,61962,8312,8541,1773,22261,19599,1682,18100,7707,7262,544,5742,4502,17,16,107,153,224,2308,7746,2403,2337,68659,8177,71435,23977,19476,8340,4258,921,552,2130,202086,366365,9705,7074,177153,761,7548,82265,841179,918844,754,6702,290834,300539,-3862,6937,"WAYNE","MI",26,2
48168,824,1840,601,481,111311,68996,1638,3565,3751,5585,0,63,727,15897,2209,12821,187,21628,21597,54,16930,56975,18435,35814,1156,33439,72383,848253,4124,776,124,140,101470,11490,6438,1120,3502,1683,36,110,96,19624,16,9,54,419,157,87,3,2,53,5546,4198,2299,7029,40872,11113,10,3,769,17,30,17172,15090,942,8,1,19,28463,5116,0,2,12,2709,1,70,23632,366,11,352,1817,2,367,126,1216,63,1179,3307,325,173,85,67,95,1497,299,351,1376,8237,2898,446,836,108,55,735,525,970,364,854,1937,725,430,87,873,732,197,992,239,349,32,173,174,1,1,6,9,13,127,207,128,572,8335,1131,8771,2288,1409,898,384,50,30,35,12682,12742,309,185,10353,36,124,3678,65128,65090,40,-431,9435,9743,-524,-420,"WAYNE","MI",26,2
48170,20396,41428,11304,11347,1564319,1142967,43051,30469,62767,42895,-88,1867,4036,237478,41194,154194,1969,238717,235693,1101,26406,93987,28810,44527,1846,39059,89748,1167384,7927,2122,202,543,117392,10418,157781,10269,25976,5279,1015,1942,127,29207,609,189,1816,1763,2871,1232,51,41,1259,121478,6958,3661,8829,91659,66744,594,131,1278,212,335,1268,154543,3302,86,16,379,119736,32048,0,371,415,15116,15,809,281504,6197,164,7164,34902,23,4828,1134,11457,1098,6218,52220,4418,1958,1351,1172,1410,12339,6751,3520,7782,23784,38987,6998,10968,1726,797,9896,9284,15900,6325,16128,36458,5535,6052,1379,14521,16725,1341,12936,5603,5144,404,5731,4165,18,16,83,112,160,1681,3938,1614,1557,41323,6141,43235,16294,14032,6622,3158,716,436,1118,161424,242993,6589,3844,112673,694,8467,22600,593584,624709,604,-7755,190773,197362,-3774,-7591,"WAYNE","MI",26,2
48173,5858,12383,3702,3931,305509,257435,2991,1917,1767,4858,-81,342,242,52492,5611,26800,74,32996,31518,752,4518,24315,5364,8726,521,10070,23365,207080,2593,1044,69,427,15452,974,42610,1270,1533,929,311,428,23,7871,230,52,526,176,535,67,10,10,330,38240,1494,774,2053,4253,13992,203,46,75,21,27,450,8534,300,4,5,98,29687,1442,0,134,181,498,4,227,43318,304,15,1723,4667,2,1417,209,2186,205,187,8981,765,357,275,208,231,1616,1335,353,530,1036,3794,696,1655,234,80,1336,1638,1923,1250,1160,1838,431,1103,182,941,3683,130,1789,682,434,39,1158,867,5,4,10,10,13,175,523,112,62,1575,289,1655,1033,1825,837,341,91,59,90,12566,45009,843,507,7772,154,263,2857,35797,40363,88,-7532,36028,36871,-305,-7517,"WAYNE","MI",26,2
48174,13410,28325,10074,8369,541800,467326,4191,1735,3144,5491,-23,381,2,80378,12141,33438,76,51772,48299,4482,5786,38183,7874,13054,795,14483,36670,350682,5746,2208,161,2291,23768,1538,99832,2105,1591,1407,657,711,34,11321,491,98,1023,319,344,89,16,20,572,76834,1837,1049,2420,3233,14524,422,94,92,30,32,1199,11467,563,4,11,203,84907,597,0,457,579,472,9,431,51016,332,24,4037,9610,2,2820,429,4383,370,228,16522,917,629,545,411,300,2938,3360,475,730,1840,6468,1024,2877,394,114,2159,2740,3216,2094,1631,2306,693,2466,266,1228,5426,216,3453,1029,638,74,2711,1805,12,11,14,14,18,255,959,134,74,2134,353,2240,1462,3116,1692,492,117,77,-34,16498,71948,267,613,12854,284,1468,3667,41094,47508,122,-15741,55426,55694,435,-15717,"WAYNE","MI",26,2
48178,12560,27927,8646,7108,836303,663134,11106,9124,31809,23724,-179,1033,1656,152585,16858,83846,735,108386,106361,815,12943,51724,13885,25160,1116,25959,68928,586110,5349,2087,175,391,52328,4468,87349,4294,7892,2905,642,1062,63,14836,411,119,1190,867,1175,436,28,24,801,78806,4561,2361,5596,31228,42397,364,74,398,91,139,860,58175,1670,32,10,210,70079,6176,0,218,294,5213,9,498,137364,1643,67,3577,14401,9,2623,531,5041,592,1772,22173,1936,990,758,556,601,6514,2939,1587,3566,7382,14487,2931,5276,820,347,4335,4613,7090,3269,5303,10714,2424,3092,664,5272,10402,718,6105,2484,2079,174,2737,2052,11,10,41,48,64,730,1656,644,428,8864,2670,9336,7788,7218,3452,1577,350,218,614,63957,137336,3253,1384,43609,400,671,8612,220941,242725,306,-8931,115164,118417,-1662,-8864,"OAKLAND","MI",26,2
48180,29383,59266,18962,18722,1107513,907194,11784,6793,9182,15464,-1,1065,96,144772,18826,60543,133,105998,99759,8815,14055,92376,20484,22310,1441,24438,58744,697814,10172,4062,219,4466,45949,2959,219244,4696,5711,2332,1396,1515,74,29524,1027,188,2069,815,1023,112,31,42,1143,159178,3412,2015,4165,5019,25440,987,230,210,53,51,2551,18823,1435,5,24,438,123390,2602,0,1047,1204,1168,18,950,112094,940,54,8484,15734,4,4950,741,7489,746,256,38500,2443,1523,1190,955,764,7113,7814,1376,1257,6224,15705,1969,7004,783,205,5142,6409,7048,4948,3250,4522,1404,5523,509,1967,10755,407,7066,1767,1088,154,6710,4072,29,27,26,23,31,476,2028,205,149,5496,537,5802,2773,6663,3526,946,200,132,-56,14619,136696,1369,1454,9127,581,1591,6575,63560,72888,217,-36372,98196,99565,-124,-36318,"WAYNE","MI",26,2
48183,20713,42661,12609,12968,1061162,852076,13401,11426,12161,16650,-2,1275,733,161640,21110,87368,375,119103,114262,2607,18957,90931,22535,26499,1670,30333,60764,711118,7743,3095,169,1384,53939,3611,139895,5196,8944,2761,1060,1504,103,28358,721,176,1754,618,1019,237,33,34,1149,122551,5150,2713,6713,15050,47245,657,136,314,73,96,1309,31526,1096,15,17,325,94268,4405,0,545,523,1854,14,776,142908,1172,55,6128,18128,6,4498,705,7139,716,603,29335,1802,1072,992,699,625,5787,4098,1710,1980,8598,13557,2582,5381,851,290,4759,5557,7389,4221,4444,6184,1590,4140,647,3445,12928,469,6777,2399,1585,152,3565,3016,19,18,37,37,45,633,1921,411,262,8026,1107,8439,3940,6773,3103,1290,323,209,398,43333,142681,2897,1767,23974,538,4096,11266,128460,151641,310,-23673,113346,116243,-1185,-23617,"WAYNE","MI",26,2
48184,8358,16737,5433,5040,315786,262030,2665,2160,1711,5052,-86,287,3,41676,6039,16303,35,29770,27936,2479,4066,24992,5946,6196,406,6790,17199,198449,2842,1151,70,1163,13073,837,62445,1380,1652,658,402,484,23,7903,309,56,593,195,235,39,9,12,329,47514,1006,579,1260,1489,7618,297,65,51,16,16,647,6179,337,2,7,121,48001,473,0,265,388,231,5,261,31340,219,16,2553,5035,1,1201,214,1770,215,69,10285,606,404,333,262,202,1967,2054,317,368,1015,4070,580,1819,227,63,1310,1642,1977,1247,908,1139,391,1534,145,637,3016,121,2008,541,346,45,1538,1211,8,7,8,7,10,138,557,66,33,1158,160,1214,791,1810,991,269,59,39,-40,7687,33262,190,392,5750,167,397,1726,15445,18313,64,-9511,22977,23167,42,-9495,"WAYNE","MI",26,2
48185,23971,43948,11978,14081,936394,770842,11639,7510,4866,15617,-955,1087,268,127086,15821,50748,77,93658,89417,4494,15106,83411,18914,19404,1327,20224,52073,618562,8070,2922,218,2428,41664,2888,169541,4040,5527,2167,1171,1362,66,30825,909,160,1682,712,1088,107,26,35,973,137602,3261,1900,4213,4053,26380,843,189,160,46,47,1964,18278,1252,5,20,360,107454,2712,0,681,757,720,15,866,110633,837,44,7429,13151,3,3003,594,4723,639,179,29801,2250,1295,980,776,734,5976,5030,1210,1033,6179,13969,1688,5941,663,182,4597,5450,6199,4301,2652,3361,1072,4227,434,1772,9135,340,5871,1634,973,120,5890,3433,21,20,23,20,27,399,1657,188,92,2899,425,3057,2227,5492,2862,757,182,120,31,18200,141239,2022,1240,12564,492,3511,4374,53564,69130,195,-30152,111438,113461,-428,-30108,"WAYNE","MI",26,2
48186,16929,34170,10843,10190,661708,568282,4734,2682,1846,8331,0,580,40,98764,12142,37916,42,61988,57795,4094,7886,49641,10072,14548,825,14973,42741,407946,6275,2500,165,1959,26581,1540,125312,2513,2205,1465,829,906,37,17538,663,117,1189,465,611,56,18,24,701,99353,2100,1205,2794,2032,16711,588,133,95,31,28,1514,9195,812,2,14,261,82385,1257,0,554,641,413,11,539,66899,462,30,5286,9931,2,2830,439,4079,440,63,22610,1334,865,687,532,459,3959,3936,585,627,2259,7892,1105,3582,454,120,2733,3362,3817,2656,1704,2415,717,2939,299,1036,6324,232,3991,1062,615,84,3730,2442,16,15,15,14,18,271,1152,109,57,2073,222,2180,1409,3607,2010,511,123,82,-10,13516,73024,727,763,9207,347,3134,3465,24758,32832,136,-20589,50414,51141,159,-20559,"WAYNE","MI",26,2
48187,21740,48520,16124,10917,1312811,1118711,15480,11730,16018,23349,-399,1774,1658,212883,28532,123017,845,160488,154037,2173,16790,72478,19389,38915,1460,36671,91504,952080,10396,3682,315,1118,81422,6267,144195,6246,9715,4919,1127,1821,95,18183,741,206,2114,903,1610,575,44,40,1355,136941,7264,3740,9674,43611,70251,639,131,508,130,193,1757,76906,1676,42,18,348,124615,5940,0,259,552,5862,16,830,210307,1843,89,5705,24540,12,5280,861,7907,942,1996,39078,3048,1628,1245,922,937,9504,3519,2051,4608,7343,19177,4160,7587,1226,499,6220,6797,10343,4914,6899,11578,3200,4402,977,7010,16181,1044,8229,3663,2917,249,3512,3221,19,18,61,68,89,1043,2410,870,501,9350,3334,9856,10183,10208,4976,2192,525,330,668,94270,203639,4430,2330,63741,658,907,17174,281738,321497,469,-21358,164560,168990,-2460,-21269,"WAYNE","MI",26,2
48188,16885,38807,13189,8565,1138797,1006651,9349,7196,7124,19248,-489,1263,1420,202605,25009,115438,618,140614,135729,1745,12963,52149,12357,34884,1111,35149,88861,797324,8453,2992,310,941,68445,4916,114997,4645,5967,4446,923,1590,72,11841,607,177,1738,890,1488,526,40,33,1186,113974,6709,3375,9002,39741,66420,475,94,380,119,179,1251,70658,1673,39,14,277,121204,4234,0,279,434,4698,12,663,192841,1456,77,4730,21254,11,4449,716,6805,824,1686,26651,2466,1156,1025,722,706,8232,2911,1308,3811,1813,14434,3658,6167,1077,453,4919,5678,8154,4001,5713,10623,2591,3582,897,6299,15015,929,6959,3363,2624,208,2791,2543,12,11,56,62,81,925,1950,806,373,6627,2741,6984,8718,8694,4043,1950,487,305,527,86773,178227,3503,2273,55069,566,820,19637,242801,286380,430,-17085,151575,155079,-2335,-17008,"WAYNE","MI",26,2
48192,20147,39436,11198,12739,877896,702608,13439,9737,11807,15703,-251,1018,578,121586,15804,59639,311,92098,88340,3120,8355,45056,9835,12605,704,13507,30172,370911,4616,1785,88,1010,25993,1791,151753,4070,7166,1588,990,1262,32,16202,721,145,1693,737,1055,150,26,31,928,115488,2161,1230,2458,5860,16852,789,149,198,52,61,1077,19467,1325,9,17,296,67985,3740,0,452,645,1386,13,617,94898,1061,47,5901,14049,4,3794,503,5703,591,395,27438,2314,1187,911,715,703,5597,6330,1366,1340,6968,13519,1943,5506,676,206,4320,5310,6380,4035,3331,6298,1294,4175,483,2341,10001,365,5531,1688,1135,126,5542,3095,19,18,25,25,32,463,1697,264,163,5660,712,5987,3013,5800,2719,934,214,140,141,19605,155564,1499,1558,12209,452,1186,7570,84171,97318,216,-19755,128126,129625,-934,-19708,"WAYNE","MI",26,2
48193,488,903,278,308,17664,14068,227,125,169,375,0,4,0,2383,257,1193,6,1783,1750,136,5866,35431,9278,7633,589,8708,17114,230869,2595,964,54,637,17793,1593,3202,104,105,226,21,27,55,14272,12,3,29,3,12,4,1,1,18,2628,1240,660,2807,1606,1913,7,3,11,1,2,174,3034,5,0,0,8,17060,36,0,22,30,20,0,37,3535,13,1,170,168,0,62,34,138,13,31,489,28,16,19,15,8,108,17,29,45,412,316,37,139,16,5,96,111,109,85,56,53,27,129,9,50,146,9,178,35,26,4,16,49,1,1,1,1,1,10,30,7,8,209,26,217,53,99,65,20,4,3,-8,1367,3310,36,26,1555,10,437,387,2131,2446,4,-880,2821,2857,-31,-879,"WAYNE","MI",26,2
48195,14981,28923,7915,9473,630342,514549,9429,5678,5031,7339,-303,813,247,85673,10631,39971,78,64497,61166,1927,9766,57430,12811,13833,957,15483,33553,422114,5497,2095,114,1023,29004,1834,107329,2853,4340,1509,741,905,49,23412,552,107,1101,364,807,86,18,22,671,86586,2347,1319,3028,3980,19408,523,124,136,34,37,1349,12685,614,4,12,236,57945,2513,0,388,470,677,10,524,78654,643,31,4653,9028,2,2272,396,3738,421,181,20785,1387,799,642,497,457,3808,2434,876,836,4543,9243,1241,3757,464,133,3106,3605,4309,2854,2102,2969,810,2826,320,1380,6718,243,4079,1159,716,84,2418,2139,14,13,17,16,20,300,1166,150,96,3028,393,3196,1787,3820,1990,574,140,92,82,13975,84944,1584,972,8293,327,2666,3948,41193,49901,145,-18663,64159,65743,-396,-18632,"WAYNE","MI",26,2
48201,3606,6246,2336,2081,83672,69982,2297,183,320,1681,0,74,1,7481,1112,3701,8,7537,7227,2623,413,3061,420,1907,320,666,2718,52059,717,187,40,1106,3922,310,22428,330,166,195,115,118,2,517,88,12,207,161,118,20,2,4,79,15486,231,141,223,599,1501,78,26,18,4,5,234,2713,295,1,3,32,12987,192,0,209,147,210,2,74,8185,102,6,666,945,0,388,56,581,67,168,6329,361,247,154,134,129,942,2683,54,163,250,2253,174,811,91,17,517,644,711,436,392,415,215,1077,38,286,787,51,1078,167,114,32,1600,290,6,6,2,2,3,52,272,25,18,403,97,424,395,717,423,93,12,7,-81,-133,16879,25,152,-54,51,348,587,6495,7530,12,-4524,10550,10574,-32,-4519,"WAYNE","MI",26,2
