"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48124,17250,9775,30039,8611,869032,577913,10972,10144,30993,5289,28031,90515,23654,1163,112857,18885,392,22868,43219,33003,19021,604636,7996,2955,187,4068,3389,875,97497,100436,5306,217886,6552,6847,3091,985,1107,133668,75227,1144,123,571,2581,2919,230,398,49,862,122231,114243,137857,403246,129285,88277,1721,121,558,208,57,12561,79568,5057,16,2,758,96723,17951,2,488,1645,3382,25,583,120447,3858,75,4628,16783,5,6067,520,7419,487,1335,44960,4417,2002,765,791,1512,8800,38504,357,1748,13622,20119,2092,6697,647,222,5102,5501,8263,5815,4821,15104,1649,6018,463,3193,12946,404,6244,1630,1998,277,12128,5536,168,165,25,29,39,508,2597,349,284,8321,1201,8708,4212,6352,2985,1130,210,133,1268,97949,-2069,-7,35207,137275,3191,1752,30221,140,1486,11021,168090,170429,-103,-30544,92315,95506,-1375,-30469,"WAYNE","MI",26,2
48125,10263,5781,18075,5961,353044,230991,2594,1715,11494,-2451,13602,36574,7375,0,26617,3928,335,4395,8991,8559,4604,213937,3361,1717,68,4829,3964,86,27361,28262,2657,104515,1817,1092,925,508,467,52487,33426,683,48,267,837,581,34,140,31,347,72029,36225,41024,190261,49122,32307,880,86,87,30,9,5811,17857,1533,1,1,280,40138,658,13,639,1381,273,17,322,27957,403,20,2720,4047,1,3065,175,2635,218,105,18596,1295,759,403,373,422,2949,8338,86,313,2683,6374,510,2702,243,53,1734,2291,2420,2465,812,1953,425,2215,138,532,4368,130,2317,475,423,132,4747,1970,62,61,7,6,9,139,793,55,26,914,133,962,812,2167,1197,265,44,29,548,26770,-845,-62,3702,35025,268,430,2620,44,775,1175,14316,14760,-24,-18068,16429,16698,-254,-18048,"WAYNE","MI",26,2
48126,18992,14969,47666,16364,496787,359956,6682,7805,30194,4496,10153,57801,11451,0,43226,6537,594,6852,13881,10698,14477,248349,5178,1804,41,25387,20465,503,39565,44587,2446,191359,4974,5560,1198,744,919,80385,39300,1008,63,585,3399,1348,97,202,67,562,117011,51104,58102,145421,40274,28331,1715,150,411,65,17,7941,25018,6946,5,3,376,55133,2017,81,1661,2153,1186,48,561,44017,1218,34,3349,12630,3,4982,298,6107,366,862,51576,3480,2023,971,861,1026,6119,59702,221,960,22578,13658,1095,5376,517,98,3501,4378,5530,4738,3201,3279,1455,6307,218,1563,13557,313,5493,851,938,422,41907,2985,67,64,14,13,17,328,2432,142,224,10115,612,10419,2595,5076,2667,668,66,42,857,43041,-1498,-321,4373,123507,403,1111,874,57,2606,7568,62383,69106,-44,-36439,71932,72335,248,-36405,"WAYNE","MI",26,2
48127,18214,11988,36461,11905,672856,438777,9340,6750,29061,3564,27999,78174,20984,1656,73372,10703,452,14078,25700,22780,10841,413817,7005,2789,163,13043,10923,564,62500,65414,5039,211672,4708,4418,2190,889,906,126057,69397,1142,92,536,2717,1799,97,279,57,658,123676,75595,89389,284973,104302,56488,1425,137,336,98,28,11676,41461,5476,6,3,578,64574,9456,22,1108,3108,2078,31,643,71068,1982,47,4987,9307,3,5439,435,7614,415,521,44375,3851,1945,780,742,1261,6587,46861,260,999,12673,16958,1232,6348,498,126,4473,5386,5733,5938,2515,9463,1095,5107,301,1481,6299,277,5427,894,1052,257,18091,3957,169,166,15,15,22,321,1842,167,158,6113,587,6440,2298,5124,2589,723,108,70,1152,61754,-1615,-125,12742,113075,1649,1117,9305,91,1772,7250,95266,98096,-55,-37204,68700,70349,-859,-37157,"WAYNE","MI",26,2
48128,5622,3047,11018,3464,309030,227739,2914,3033,8330,1380,7559,25733,6271,3377,41659,7417,360,7775,17995,12915,6746,217208,4295,1192,74,1914,1691,277,34555,35482,1880,69645,2137,1755,1091,330,395,36745,19699,396,44,183,859,881,130,142,16,301,38496,44999,52722,148561,52161,34528,559,34,203,85,24,4375,30827,1662,7,1,257,45025,4437,1,195,681,913,8,207,44619,997,29,1802,5914,2,1776,189,2092,172,569,16365,1233,677,256,265,483,3125,4136,94,739,3331,7443,807,2343,242,89,1852,1805,3345,1869,1969,2362,642,2268,151,1636,15736,162,2244,953,880,98,2364,1945,57,56,9,12,16,190,1062,151,101,3501,536,3611,1761,2330,1043,493,83,52,458,37748,-588,97,16121,46048,1151,809,14826,52,412,4592,75103,67942,-44,-10499,29683,30834,-251,-10470,"WAYNE","MI",26,2
48134,11422,6844,22580,7504,624110,445111,2215,2065,6200,-2153,13018,52862,10975,0,66070,11512,4752,11019,24702,22420,9339,446506,7535,2722,139,3240,2822,989,69289,68611,3005,128118,2931,1434,2257,681,729,70743,35332,803,97,360,596,761,141,271,32,628,88334,83113,104396,293081,95590,83248,1210,72,234,117,36,8920,51894,1066,8,1,554,105313,1052,3,425,1274,936,15,478,73425,695,45,2682,8230,3,3537,444,4138,330,396,25510,1492,844,466,464,497,4380,7875,102,801,2697,9445,1011,3972,396,127,2714,3097,3779,3246,1775,3732,715,2959,276,1733,11936,229,3334,1304,1142,150,4208,2600,121,118,17,17,21,290,1354,197,110,4749,479,4832,1737,3761,1556,888,143,92,930,71870,-1199,86,23210,44242,804,1080,23035,102,594,10852,121275,103507,-47,-21182,18732,19536,-881,-21136,"WAYNE","MI",26,2
48135,13720,6406,24228,7778,532003,357136,2904,1515,5636,-2699,11016,58165,12978,248,53833,7730,177,10894,18417,19523,6621,334324,5377,2688,153,5177,4367,406,42909,43483,2815,150914,2439,1023,1446,746,626,79489,45127,997,75,361,839,1306,44,219,40,535,94544,57182,63499,353720,85865,58164,1153,103,123,44,15,7407,27082,1517,2,2,450,66956,1228,8,470,4603,353,19,368,46359,574,29,2923,5673,2,4443,261,3728,309,72,23079,2653,1071,517,490,802,4193,16118,94,443,1891,9171,752,3789,322,79,2462,3126,3644,3296,1203,2830,555,2455,204,733,6729,171,2780,740,608,144,6612,2456,514,508,9,9,12,191,1042,70,43,2328,174,2494,1077,3032,1595,453,77,52,798,42771,-1256,-46,6524,59413,680,665,5733,72,740,3943,37986,33171,-32,-26751,36334,37014,-314,-26722,"WAYNE","MI",26,2
48136,211,86,362,132,8122,4783,72,74,247,44,209,748,172,13,946,144,7,171,369,277,185,5808,90,5226,591,28848,22656,2923,204945,205653,14455,2030,73,56,17,10,13,1168,406,10,1,5,56,38,2,4,1,8,876,1582,1633,5630,1493,1760,5,1,4,2,0,1780,24105,112,0,0,9,1438,173,5,19,235,27,0,7,2327,34,1,45,141,0,35,5,50,5,13,770,68,30,10,10,24,109,601,3,19,122,172,20,67,7,2,45,53,72,56,44,117,16,66,4,28,69,4,65,12,20,3,330,48,420,420,0,0,0,5,27,4,4,929,18,980,41,67,32,19,2,1,13,2044,-18,2,356,2492,40,13,305,1,25,153,1871,1799,-1,-526,1723,1763,-11,-525,"WAYNE","MI",26,2
48138,6160,3945,10747,2858,475375,388145,14132,10106,19938,13482,20791,44862,18736,2280,86286,20128,364,18055,38892,20124,11713,355172,6694,887,80,657,366,1663,84709,84363,7236,105751,6046,9646,2052,347,474,69155,57306,376,53,265,1458,1612,286,226,17,382,41278,87326,105938,86039,90329,34857,557,27,815,233,57,5378,69904,2840,22,1,383,62830,19115,0,139,751,4950,12,230,97886,4498,57,2169,10431,6,1621,319,3645,254,3016,26585,1970,1056,398,430,773,5709,16490,386,2008,25874,14079,1915,4133,463,200,3409,3140,5834,3362,5461,15467,1765,5715,342,3655,11333,363,5351,1216,1988,216,2671,3118,73,72,20,29,41,454,2696,429,534,15948,1687,16480,4899,4680,2148,1065,168,102,517,78365,-1333,193,39412,68546,2827,1330,35199,81,1235,6402,188459,184598,-122,-7579,41961,44788,-1818,-7522,"WAYNE","MI",26,2
48141,9498,4940,16946,7140,262867,157379,536,387,10600,-688,12209,43388,7297,0,21440,2645,367,3614,6701,6120,5654,139230,3094,1121,130,9196,7733,373,16611,18300,3087,92590,1269,281,704,422,340,56382,27156,632,36,221,1114,458,12,99,31,247,67322,25208,25351,203588,49639,32112,737,78,35,13,4,4148,9662,2217,0,2,211,42510,459,43,836,1686,124,15,283,23146,293,12,3029,4652,1,3184,187,3201,189,7,16525,1259,724,345,322,405,2349,16078,27,138,315,4274,354,2035,189,34,1210,1644,1670,1893,508,1570,292,1845,95,271,6204,89,1871,289,236,101,10166,978,131,128,4,3,6,88,553,25,10,734,32,764,508,1657,988,215,21,14,363,18128,-618,-123,-703,66835,289,247,-1384,29,570,1723,8527,7608,-15,-22618,50310,50599,206,-22605,"WAYNE","MI",26,2
48146,16938,10232,32686,11153,591729,396019,3610,1600,18807,-3957,14694,62975,9931,0,45923,6506,303,8260,15861,14559,7111,350199,6332,3344,111,8709,7526,337,43741,45523,3920,173627,2992,1137,1476,864,737,85380,43002,1131,85,435,1075,879,41,235,50,583,118498,59667,66432,355690,70162,59544,1529,144,139,44,15,10236,26267,2008,1,2,491,71014,1081,5,916,2433,347,25,501,49101,636,33,4206,6095,2,6111,310,5375,364,59,29361,2075,1209,621,580,691,4752,16718,105,399,2514,9839,806,4102,379,83,2707,3583,3888,3889,1280,3013,620,3202,224,713,7897,188,3510,775,602,179,9595,2988,93,92,11,8,13,208,1198,70,41,2764,106,2890,1135,3425,1863,505,72,48,916,47090,-1193,-83,5030,49059,537,703,3881,76,782,6337,44485,41752,-33,-33280,19698,20235,-305,-33247,"WAYNE","MI",26,2
48150,14567,7293,25787,7407,705354,491782,5078,5007,7200,613,20686,68955,14104,1897,86171,13610,456,11647,27161,28689,10557,480695,5658,3066,189,2624,2348,528,70920,71159,2487,167734,3849,2809,2342,849,880,108666,57984,1030,103,427,1344,1765,88,298,40,723,103012,83510,102414,415092,106889,89693,1638,102,308,92,31,12187,44930,2503,4,2,620,75108,5202,1,395,1472,1108,20,497,87450,1519,46,3956,9340,2,4535,374,5138,373,870,33820,3335,1593,588,573,1273,6198,21393,157,768,3837,13116,1158,5102,431,123,3639,4184,5034,4495,2239,4600,861,3663,296,1447,10405,227,4028,1159,1013,167,6897,3753,183,179,16,14,18,290,1746,149,133,5911,385,6148,1887,4497,1916,849,132,86,1139,69873,-1363,30,11215,98532,1897,1327,7797,109,939,7834,102989,84936,-35,-30483,64712,66608,-686,-30438,"WAYNE","MI",26,2
48151,196,72,290,107,8332,3519,56,58,212,38,150,525,116,10,683,105,5,121,267,197,131,4171,69,4020,394,26802,21265,2533,149707,151268,11130,2090,70,43,15,10,11,816,296,10,1,5,48,34,2,4,1,8,956,1162,1293,4377,1100,1425,5,1,4,2,0,1098,22766,95,0,0,8,1103,154,4,17,462,34,0,6,2036,37,1,39,103,0,32,4,48,5,12,718,64,28,9,9,23,101,623,2,20,97,167,20,63,6,2,43,50,71,53,47,124,18,67,4,29,69,4,63,11,20,3,314,43,479,479,0,0,0,5,31,4,5,886,19,934,44,64,31,18,2,1,12,1514,-16,2,321,2455,40,16,273,1,22,198,1940,1818,-1,-509,1736,1776,-13,-508,"WAYNE","MI",26,2
48152,16282,8504,28485,8101,858413,593469,9295,9817,20960,4681,37041,87942,24965,941,117972,14837,540,21853,43438,36623,16855,600698,6339,2573,158,3249,2766,849,96130,96966,4284,203778,5755,6060,3234,935,1078,144505,90742,1105,120,552,2028,2466,247,403,45,860,111653,111926,139546,367760,120021,91891,1740,103,490,225,63,11658,84420,3757,18,2,775,101848,8754,3,725,1701,2578,25,553,126081,2787,75,4730,14819,6,4280,447,5276,479,1291,46298,4312,2016,769,778,1594,8428,36293,324,1795,12178,20769,2035,7306,660,232,5366,5893,7609,6082,4081,10963,1503,5792,470,3247,12440,417,6219,1688,2126,294,11382,5217,143,140,27,31,42,519,2497,393,227,5232,1246,5460,3947,6401,2763,1140,222,140,1381,95933,-1994,118,40602,123829,3518,1825,34780,144,1757,10930,149654,148041,-109,-27858,77531,81049,-1721,-27783,"WAYNE","MI",26,2
48153,163,51,202,75,8766,2437,41,44,170,32,105,365,72,10,479,79,5,85,190,135,92,2867,44,2278,197,21278,16694,2144,108618,110397,8529,2011,68,34,12,8,9,557,187,8,1,4,42,32,2,3,1,6,1089,858,1005,2450,707,1289,4,1,4,2,0,406,21272,84,0,0,6,782,166,3,14,1098,43,0,6,1947,41,1,30,80,0,24,3,41,4,46,616,57,26,8,8,21,93,609,2,20,69,159,19,57,6,2,39,43,70,45,50,137,18,66,4,29,78,4,57,11,19,3,270,35,295,295,0,0,0,4,36,3,5,844,20,890,46,65,28,17,2,1,10,1400,-12,3,349,2292,38,17,315,1,18,241,1972,1877,-1,-436,1676,1713,-14,-435,"WAYNE","MI",26,2
48154,21173,10639,36735,10149,1079749,734186,11439,11694,26879,3024,42367,116416,33988,993,139495,22337,691,22013,47234,46980,23140,755969,8618,3681,222,2561,2326,261,115713,117774,4351,261572,6964,7088,4303,1228,1554,173868,131914,1540,157,768,2345,3368,213,495,59,1155,143086,141207,169719,642733,181705,138917,2233,164,589,217,66,14543,86386,4408,14,2,977,140445,9552,3,547,1744,2925,37,724,149328,2803,82,7282,20104,5,6414,607,7992,571,940,71621,5846,2667,1029,1090,1921,10803,47134,313,1771,9984,20849,2199,7769,793,239,5696,6690,8344,7137,4349,12181,1758,7543,537,3051,13005,464,7601,1848,2109,387,11257,6741,200,196,30,32,40,590,3106,355,264,5602,1058,5854,4070,7630,3313,1227,247,159,1656,115651,-2072,-60,32342,180873,4183,2120,26945,176,2258,10220,151181,138139,-90,-38410,109252,113435,-1225,-38328,"WAYNE","MI",26,2
48164,4488,2632,8636,2444,296900,192400,1325,1507,7341,1079,5994,28353,8292,0,34946,6758,258,5933,13341,12596,5157,227610,1927,994,83,927,783,147,50134,49398,1103,61049,1536,1111,1067,263,280,37133,20214,311,35,147,240,314,136,121,13,250,31107,55478,57966,99716,33488,24383,481,26,270,83,23,3037,28179,439,7,0,234,39024,806,1,143,520,1139,7,154,31475,599,26,1333,4450,2,1416,151,1630,145,668,12329,629,379,212,216,215,2120,3916,63,870,4109,8446,769,2081,214,82,1693,1545,3735,1512,1902,1655,705,2302,124,1730,15363,155,1866,833,822,92,2043,1038,85,84,9,11,15,175,1181,151,149,2133,635,2211,1805,1975,937,422,75,47,374,42160,-449,71,15740,12408,830,1529,15669,44,323,2886,76202,73495,-42,-6732,79,908,-147,-6707,"WAYNE","MI",26,2
48165,3294,1839,7299,2268,194457,146787,2016,1543,7020,159,15666,12755,4114,0,25652,3923,112,3515,8339,11651,2747,118384,1297,619,108,942,980,75,17360,17577,1494,48215,883,1122,869,183,196,16755,12047,237,24,122,217,261,98,86,10,175,21610,19994,25638,76916,22256,18931,294,20,98,57,15,2014,18519,387,4,0,183,27340,290,2,142,1216,825,5,91,24397,448,15,710,2205,1,808,85,962,102,672,8495,430,250,152,148,149,1282,1650,42,328,962,3324,447,1358,144,50,913,978,1462,991,1242,2897,417,1969,99,1126,26136,101,1356,788,539,61,713,986,451,447,6,7,10,124,1193,105,58,500,222,518,1253,1488,616,240,49,31,244,23109,-336,28,9006,30650,315,559,8389,31,256,3020,29140,31861,-24,-4594,22155,22470,-88,-4579,"OAKLAND","MI",26,2
48167,12655,6513,21911,6099,941672,709985,16320,35612,22292,15877,34143,74003,23359,2136,144603,34668,457,31016,61403,39798,16598,721325,4451,1458,148,1811,1472,2514,155638,156125,13160,212959,9280,17183,4327,704,1062,134442,76187,761,96,495,3012,3270,608,447,35,693,90706,184101,211030,266392,222056,71582,1191,71,1431,484,116,10347,146003,6013,47,1,773,125184,24772,2,256,1256,10604,21,531,194559,6608,115,4655,14466,12,4603,610,9335,518,5421,58073,5203,2449,779,883,1963,10421,52377,590,4207,33662,28815,3557,8975,911,396,7222,6611,10222,6932,8702,26265,3107,10532,651,7091,19353,734,9966,2282,4105,409,24807,5734,134,130,39,59,87,870,5155,882,957,22213,3542,23228,9188,9151,4216,1879,332,199,1197,164431,-2171,346,84582,148525,5901,1758,77816,155,2225,14811,401672,403791,-267,-17922,90453,96354,-3136,-17807,"WAYNE","MI",26,2
48168,11086,5684,22353,6501,1478527,894440,11608,24023,18217,11866,40982,74791,25870,4674,197311,63359,712,32019,94344,64298,21530,1235198,17118,1356,210,558,484,9757,339228,335742,6817,290128,16045,22196,7780,583,1133,131710,83781,618,101,411,3687,4897,1202,637,32,718,82169,394692,414172,150540,375326,68697,1028,50,4278,935,213,15301,254582,7200,94,1,994,134048,42648,0,80,614,28746,21,435,315377,14651,189,4689,18901,23,5450,945,16571,707,12058,76730,6447,2972,944,1154,2125,15412,52963,741,8468,65493,35860,6345,10371,1408,698,8504,7219,14497,6368,16919,72822,6240,15786,1115,13558,28154,1328,11616,3308,7601,663,9431,7489,186,181,65,109,163,1601,11619,1762,3139,65437,7791,68443,18221,14464,6424,3458,568,333,1113,333536,-1888,1243,154350,152923,9373,2571,145555,217,1274,47015,811499,846825,-518,-6623,76193,85565,-5975,-6434,"WAYNE","MI",26,2
48170,22644,11428,40002,10830,1605048,1067362,16724,21250,34918,32901,50572,132452,42500,1559,223444,51003,625,33270,91209,67116,29949,1223109,20374,3195,308,3311,2742,4799,223184,225482,22371,355445,13531,16021,6826,1287,1705,217238,130159,1483,185,809,3682,4645,939,785,62,1318,161196,286539,340955,414475,312778,133635,2363,136,1845,752,185,17661,235484,6980,72,2,1376,189786,31777,3,372,1761,14274,36,882,297658,9914,195,7548,26257,19,6842,950,11551,896,6610,94406,6836,3677,1314,1476,2560,18001,49645,805,6763,43476,43694,5719,13255,1503,640,10812,10232,17214,10251,13455,44195,4745,16834,1117,11222,32220,1156,14849,3877,6512,655,12960,10178,283,276,66,92,135,1407,7387,1352,1240,31813,5594,33272,13974,14641,6421,3174,555,335,1954,252355,-3314,758,135488,240431,9204,2665,120934,278,36952,16745,580762,589970,-396,-31831,146025,155229,-5091,-31636,"WAYNE","MI",26,2
48173,5858,3538,11314,3804,314681,213487,1519,1629,7260,-1534,6688,35097,7107,0,55230,6020,353,7842,14781,16629,5584,214478,2684,1361,58,1565,1285,110,31226,31576,1672,71770,1491,968,1157,354,382,46577,29771,429,47,189,243,383,67,136,16,316,42206,40226,48640,173377,49588,37450,619,36,136,54,17,4429,23721,432,4,1,280,51041,521,3,128,571,565,8,203,34077,404,23,1464,4732,1,2117,178,2118,162,652,14824,827,484,250,253,285,2387,3202,59,419,1542,4763,549,2029,204,64,1374,1566,1988,1635,998,1789,413,1774,133,909,6777,119,1708,634,584,81,1561,1522,51,51,8,8,11,148,924,98,62,1171,239,1214,1052,1923,860,339,68,44,461,32921,-465,-51,12079,19158,566,604,11877,50,309,2022,41953,37699,-25,-9956,4334,4899,-110,-9933,"WAYNE","MI",26,2
48174,14289,7902,26371,9567,538423,350947,3866,1221,21418,623,10921,66349,12660,0,61449,7114,375,11218,19029,20014,9354,327403,5926,2459,164,8530,7286,2183,41221,42958,3006,155507,2487,985,1639,740,599,86794,33241,996,77,366,1233,772,58,213,43,504,101859,57815,65479,335691,81195,57627,1162,113,151,51,16,8124,27969,2335,3,2,448,65282,907,16,920,2693,539,19,438,46354,652,32,3749,7845,2,6578,369,7607,324,535,26011,1904,1114,523,504,597,4115,16993,93,596,2987,10303,825,3692,329,85,2529,3248,4097,3460,1520,2727,645,3347,201,944,5825,176,3374,709,718,135,10725,2648,171,169,10,9,14,194,1202,90,72,4914,345,5186,1339,3143,1711,454,75,50,784,46084,-1369,-2,6347,70307,274,1036,4425,70,1387,5311,47113,53629,-36,-28288,44296,44570,19,-28256,"WAYNE","MI",26,2
48178,14376,7605,28631,8649,941981,667580,6563,6179,22705,6696,27545,65333,18350,661,138909,22988,609,23405,48274,54874,17245,674486,8093,3117,240,2195,1948,1277,111032,111819,6091,204311,5880,4804,4056,844,1062,105845,70311,1018,127,528,2043,2757,382,457,39,899,107584,135934,174607,260088,160782,90876,1467,96,666,336,91,14974,109980,3919,29,1,876,117627,9264,1,254,1142,4711,22,506,150984,3243,96,4163,14883,8,3924,500,5398,511,2010,59517,4671,2189,769,883,1570,9822,39513,310,2779,12199,19872,2654,6510,753,307,4969,5290,8105,5155,5479,13498,1951,5899,562,4819,15068,530,5710,2058,2998,332,11537,5793,230,226,36,41,58,666,3011,584,373,8348,2081,8771,5442,6964,2643,1571,290,179,1237,121664,-1314,208,66229,149261,4784,1732,61878,170,938,14675,257743,245683,-149,-22157,89744,94528,-2679,-22061,"OAKLAND","MI",26,2
48180,29112,17098,52736,18337,1047310,690670,5826,2769,20406,-7501,20541,117732,24208,338,99833,16770,696,15880,33897,29219,14079,634409,10214,5064,297,15572,13168,378,87055,89658,4902,320030,5158,1882,2978,1462,1345,165071,103301,2025,147,746,2362,2646,117,416,88,1011,199298,113690,127672,684983,157058,111150,2327,276,289,101,32,18674,53716,4427,5,4,863,117319,3399,25,1494,4329,1039,45,887,106403,1383,65,7479,12159,4,11048,653,12300,640,1056,65709,5756,2764,1116,1118,1751,9324,53662,178,1057,3875,20965,1622,8011,693,165,5554,6884,7898,7561,2898,5058,1325,6223,397,1925,15576,372,6523,1489,1340,339,21756,4910,271,268,20,18,28,404,2494,183,114,4463,505,4677,2673,6444,3571,916,142,93,1750,90271,-2090,-221,15357,163478,4219,2108,13209,136,1872,9881,98861,106219,-71,-62497,97769,101988,-563,-62432,"WAYNE","MI",26,2
48183,21709,12645,39016,11788,1057280,721343,6865,6119,11451,1855,30098,114583,26050,378,124533,20272,767,23410,46160,39394,18425,721794,8717,4612,207,5028,4223,412,105374,105585,5467,260616,5986,4296,3856,1264,1287,155636,102609,1521,157,722,1588,2095,189,470,60,1102,149079,127355,156659,512313,140459,116700,2071,141,466,174,56,16117,75550,2882,10,2,981,142113,5464,3,719,2472,1663,32,714,120266,1939,74,5680,15902,4,7532,614,8623,571,918,52202,3694,2054,912,901,1324,8921,16791,280,1480,8167,19343,2002,7288,699,214,5201,6176,8008,6515,3737,6468,1459,5946,460,2785,16286,402,6314,1909,1893,300,8514,5351,171,167,27,26,35,490,2589,292,191,5751,833,6066,3290,6880,3082,1161,219,142,1483,106667,-2164,-51,27912,128380,2583,2277,22249,169,1628,11995,155068,150657,-75,-39628,76178,78761,-1041,-39554,"WAYNE","MI",26,2
48184,7798,4300,14223,5147,275750,181977,1299,1657,5901,-460,4044,32568,7064,0,22920,3010,163,4401,7804,7989,3537,165094,2893,1380,57,4136,3615,219,20248,20792,1065,83262,1423,908,763,404,361,43734,31439,530,39,178,476,426,22,107,23,257,52928,28878,30742,174444,34795,26811,649,65,62,19,6,4411,12556,855,1,1,202,30195,536,11,395,1313,161,10,240,22644,309,15,2227,2994,1,3341,184,3858,170,28,12653,936,547,270,254,296,2156,5391,62,174,1769,4783,369,1932,164,38,1327,1697,1896,1859,563,1346,258,1312,98,342,6002,83,1519,391,281,67,2767,1381,59,59,4,4,6,89,506,31,15,1297,44,1365,499,1550,925,164,34,23,430,22089,-568,-36,1898,17439,247,376,1342,34,458,2329,17618,24000,-19,-15925,4786,5032,-75,-15910,"WAYNE","MI",26,2
48185,24168,11807,40684,13286,874404,585563,9395,4532,18429,-6025,23426,92149,16584,399,86733,11414,512,11668,25695,29230,12537,542439,9061,3780,244,10759,9302,347,70959,72622,7463,248153,4557,2742,2591,1234,1117,135437,73757,1716,124,567,1628,1784,156,361,73,821,160565,95358,107879,524841,136442,88398,2170,193,260,114,34,14616,53394,2983,8,3,751,99057,3640,10,1099,3786,1000,32,719,88969,1496,60,6179,10638,4,6898,488,6955,559,633,45109,4301,2141,879,849,1493,7287,38046,206,1039,5207,20616,1589,7136,572,167,5066,5885,8304,6129,3252,4272,1144,4439,345,2325,21602,323,4986,1627,1454,232,14895,4457,291,289,18,17,29,350,1878,193,99,3840,564,4004,2680,5293,2845,859,133,86,1545,73623,-1809,-30,23847,93258,2417,1707,22319,120,1295,9282,85061,79480,-77,-48270,48150,50567,-453,-48210,"WAYNE","MI",26,2
48186,16315,8333,29633,9797,615973,412630,2515,1422,8296,413,10814,66276,13170,0,60076,8157,258,10307,19635,22641,9246,381815,7041,3307,164,6601,5659,41,47922,49281,3617,173959,3281,918,1826,870,690,86802,198806,1181,90,424,879,886,42,249,48,611,107710,65627,72495,394489,92985,66565,1489,126,126,47,16,10035,28923,1582,1,2,508,78848,962,6,727,2201,353,23,479,49981,583,33,4458,7719,2,5552,315,4639,360,80,28252,2007,1202,597,589,640,4701,12464,101,422,1835,9975,820,4253,372,86,2736,3718,3826,4099,1274,3099,625,3257,231,723,8234,189,3616,825,630,165,6973,3218,139,137,10,9,14,212,1200,70,38,1568,115,1664,1172,3560,1915,446,81,54,895,48450,-1585,-218,3800,44035,436,738,1845,82,1535,3348,29210,26060,-33,-30713,15783,16218,25,-30680,"WAYNE","MI",26,2
48187,24526,11069,48764,15882,1457836,1067345,9452,8278,20711,5889,30797,108827,28379,1184,184311,32307,871,29793,65529,67419,30149,1039043,27610,5469,497,5496,4598,915,165979,166184,7948,323031,7345,5864,6726,1444,1816,158107,95780,1833,203,857,2723,4566,529,693,67,1407,179263,209181,256007,715775,277065,176007,2361,178,828,457,126,24231,155027,5097,37,3,1329,204914,9985,3,566,3442,6003,35,825,229549,3983,131,7004,26003,11,7606,780,8889,798,2666,84639,7223,3221,1166,1302,2376,13849,66177,335,3436,9472,27155,3609,10079,1112,423,7225,7795,11177,7865,7031,19665,2593,8802,825,6526,25913,750,8841,3219,3999,469,19118,8166,629,619,50,57,81,935,4235,777,434,7253,2443,7573,7171,10111,4143,1979,410,256,2083,180756,-2488,380,83163,194083,7386,2997,76417,253,1690,20167,317854,307272,-207,-44199,109445,116831,-3506,-44068,"WAYNE","MI",26,2
48188,20058,9282,40807,13100,1350857,972749,6724,5247,16037,3228,35147,84744,20691,999,172511,33442,919,25715,63892,65768,28926,1003122,13648,4447,389,4589,3888,3012,172603,172851,13693,285619,6308,3894,5552,1214,1397,130411,57717,1341,179,703,2401,3390,522,613,54,1214,150688,221587,257825,545954,222004,151610,2113,113,911,435,115,21211,147168,4522,36,2,1158,164374,9634,2,429,1955,8242,27,684,215281,4458,121,5458,24768,10,9380,691,12737,699,2772,67038,5600,2739,988,1066,2062,12259,39430,236,3381,6246,23194,3293,9087,993,386,6441,6733,9558,6729,6929,23133,2560,8271,762,6113,25054,691,8088,2925,3621,389,18189,7032,365,356,46,54,76,885,4398,739,569,10758,2681,11152,7048,9512,3740,2135,383,238,1787,194678,-2138,539,71872,173574,5500,4055,64615,227,1244,19373,403308,385881,-199,-38342,106537,112036,-3230,-38221,"WAYNE","MI",26,2
