"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48070,3109,2136,6872,2173,323413,260553,5954,8657,22013,5819,6147,16494,8316,2699,63004,13925,184,12111,27152,19941,8430,224909,1249,505,103,132,45,1387,54955,58598,3768,61775,3034,6457,1321,183,315,22884,15579,168,33,162,1657,1290,456,121,10,204,22106,73963,78353,35901,69725,19684,284,13,529,134,58,3714,52247,3406,21,0,200,39119,15717,0,35,182,3282,3,125,68795,3659,54,1385,7770,5,908,192,1772,186,2232,23040,1671,910,246,313,681,4453,22033,128,1526,18660,9420,1568,2807,351,173,2290,1742,3547,1569,4139,20341,1302,3537,310,3349,15367,300,2827,1183,1413,174,8739,2658,111,108,17,25,38,379,2178,387,410,10694,1349,10923,4093,3258,1428,799,143,85,314,52878,-573,168,41619,65720,1924,688,34870,108,331,6317,161055,172718,115,-2813,42681,44604,-1546,-2759,"OAKLAND","MI",26,2
48071,14095,8416,27755,8848,553340,458170,7339,3245,9429,857,10777,42477,11253,152,73733,11865,331,13900,27282,27606,7481,314172,5670,2783,192,5318,2132,197,48351,51899,2767,154291,3085,2722,1914,751,684,59763,41206,860,86,566,1103,1070,157,179,33,512,91889,71987,73863,290658,73073,54771,1099,113,165,41,24,7836,28988,2084,3,3,423,64774,2357,10,572,1950,444,10,480,52521,950,38,4626,6815,2,4579,319,4836,337,280,31725,2787,1372,583,555,933,4597,25627,71,620,6040,12827,928,4859,378,98,3366,4066,4127,4466,1710,3141,732,3564,229,1116,10029,205,3882,902,734,236,12384,2864,153,152,12,11,16,231,1406,110,84,2857,324,2974,1532,3615,1899,520,89,59,973,45540,-1297,-177,10768,87361,1119,801,5752,262,1280,4936,45305,52604,96,-26536,55635,56754,-792,-26498,"OAKLAND","MI",26,2
48072,7991,4159,15232,4392,435207,372539,5216,2960,10641,1469,8031,27706,6883,415,69601,12257,243,10695,24450,29548,6667,271192,3304,1782,183,1169,450,244,46142,48549,2868,105461,2218,2191,1559,503,497,35811,25894,551,69,374,827,795,195,149,20,414,56234,67050,67965,188927,48720,48775,762,53,133,50,31,5073,33171,1559,5,1,351,54081,1866,1,243,768,550,5,271,46513,789,40,2681,5821,2,2929,222,3049,243,347,21194,1441,806,344,350,534,3879,7175,53,646,5095,8583,830,3394,293,94,2369,2656,2866,2819,1389,3136,531,2365,209,1312,13368,167,2543,1013,772,131,5216,2671,132,131,12,12,16,206,1106,139,74,2033,382,2146,1454,2937,1237,489,103,67,604,42245,-766,12,15305,51754,883,747,9963,184,608,7373,54858,64204,100,-13121,30561,31444,-431,-13081,"OAKLAND","MI",26,2
48073,17990,9977,32280,8255,958864,807108,17073,11310,20956,3279,21335,70544,24955,970,150996,27353,636,24942,55644,56543,15693,603113,6685,2850,289,2509,993,670,108567,113559,5956,230395,6118,8235,3973,1094,1226,104177,82605,1171,150,827,2570,3123,478,335,45,880,121481,154258,156997,406148,143233,102451,1557,151,419,150,82,10836,83861,4926,18,3,763,99735,10112,4,553,1665,2032,12,676,138533,2900,95,6649,14680,6,6546,579,8410,557,1177,61896,5790,2639,827,906,1925,9907,54476,165,1757,18081,23810,2159,8200,708,251,6225,6823,7504,7353,4010,12561,1442,5707,534,3393,15391,434,6419,1938,2006,345,23201,5885,224,220,30,32,46,539,2609,406,231,6903,1142,7225,3895,6991,3094,1172,245,155,1627,101040,-1943,141,44367,177840,4444,1861,30742,409,1622,19384,166973,194679,230,-34695,115944,120387,-2688,-34599,"OAKLAND","MI",26,2
48075,10407,6681,20376,7320,498877,356547,9242,6953,13099,1451,10867,74741,20595,787,95257,13974,577,16946,33023,28307,21282,291287,4342,1856,258,4787,1933,760,53452,56457,4902,137545,4237,5553,1781,588,650,96767,52496,655,76,454,1138,1842,236,164,25,430,72070,75632,77023,277141,90601,53272,752,104,380,66,34,6738,36085,2183,8,2,383,61520,10907,4,428,1915,1327,7,409,67186,2465,46,4929,19127,3,3857,397,6033,289,1167,32791,3110,1267,452,492,940,4598,32667,105,872,11288,12713,1179,4078,362,119,3223,3481,4474,3852,3223,8893,1028,4348,252,1826,10381,222,4119,957,952,187,10322,2681,262,261,13,15,21,274,1919,182,259,8622,612,8828,2634,3710,1912,668,106,68,813,54437,-1267,-116,18093,78785,2121,1170,11456,215,1427,9045,90265,104916,104,-21080,45994,48116,-66,-21033,"OAKLAND","MI",26,2
48076,12828,8006,25265,8938,797012,507060,13999,19087,14055,11242,17927,82038,23762,381,144704,28545,710,25697,56839,41556,24397,417947,5642,2467,381,4319,1635,879,75201,79867,8272,192731,10357,14276,3051,757,845,123878,55901,819,106,592,1413,1635,362,226,32,609,86139,105633,111544,301023,85052,71476,973,104,1250,107,56,11191,53405,2666,12,2,543,74682,12599,6,501,1816,5178,9,516,98632,4133,66,5176,21287,4,5228,554,10917,382,3358,39550,3227,1516,582,610,1044,6308,28014,175,1836,43646,16551,1853,5366,499,174,4234,4619,5872,4978,6111,11718,2156,7023,347,2829,12049,332,5515,1261,1466,259,11066,3866,332,329,20,21,31,420,5609,296,901,38914,1362,40319,4740,6172,2683,1002,163,103,1011,90126,-1523,31,20725,91455,2389,1925,12352,283,1313,28140,155727,181969,153,-25569,51905,54294,-289,-25503,"OAKLAND","MI",26,2
48080,12026,7511,22266,6313,526056,404102,14670,9567,11320,4262,13845,54017,18024,213,82542,12404,510,13873,28096,27389,7738,310692,4265,2172,159,3004,1203,308,50602,52855,3266,141536,4198,6657,1675,675,752,73691,62023,716,86,520,1021,1195,190,173,28,488,79972,74585,76718,289504,68812,56659,900,95,229,50,30,6457,32964,1920,5,2,396,63926,3341,3,381,1646,597,8,442,57143,1147,44,4639,7270,2,4733,382,6414,312,432,27007,2448,1138,503,489,779,4794,16096,102,791,15689,13018,1058,4273,364,109,3302,3677,4740,4052,2202,3184,804,3463,227,1452,12220,207,3829,1006,860,204,9137,2905,136,134,13,13,18,240,1498,139,122,6517,464,6745,1872,3793,1866,589,102,66,856,48971,-1280,-100,14150,72032,1159,1071,8173,240,1181,8621,69235,81038,104,-23061,45026,46185,-873,-23017,"MACOMB","MI",26,2
48081,10920,7058,20907,5832,541083,412371,14017,7855,13916,3084,15195,57420,17439,607,83318,13919,418,15884,31873,30318,7887,328634,3988,2107,138,1970,769,507,57515,59917,3255,133896,4178,5976,1859,629,701,82395,62780,691,81,463,1191,1337,275,179,27,482,74268,83340,87101,239245,75926,53468,943,92,314,69,39,6708,40082,2284,9,2,412,73623,4544,2,363,1008,910,7,419,65090,1345,51,4137,7374,3,3675,344,4594,308,808,31003,2556,1224,479,502,839,5049,20365,107,1076,16768,13814,1295,4359,392,134,3418,3673,5087,3943,2884,3367,1006,3703,241,2107,17375,247,3850,1235,1103,215,9025,3152,96,95,14,17,24,282,1890,202,195,7376,746,7597,2541,3897,1868,687,121,77,870,53872,-1053,-10,22842,76445,2012,1336,16619,232,950,6232,86875,96545,118,-19736,45442,47454,-950,-19685,"MACOMB","MI",26,2
48082,8883,5719,16960,4785,382346,288998,7921,4200,6710,-176,10360,45017,12607,475,58694,8591,425,9720,19814,21389,6739,220010,3410,1774,118,2079,807,174,34508,36283,2311,100555,2485,3109,1361,492,522,61250,58238,545,61,367,697,718,151,126,21,350,59411,52402,53740,186841,56058,37395,716,67,129,39,22,5469,24057,1302,4,2,294,55114,3136,2,346,906,402,6,338,41842,759,31,3925,6233,2,3032,250,3467,228,408,20996,1568,830,369,372,556,3181,13069,60,533,6626,9211,773,3175,271,82,2261,2602,3212,2767,1540,2052,580,2432,162,1138,10130,160,2607,788,650,160,7025,1981,88,85,9,10,14,180,1046,108,62,1693,319,1761,1342,2523,1323,371,74,48,613,33577,-862,-63,12992,40924,971,701,10259,175,757,2755,38279,42000,76,-15234,19927,20898,-614,-15202,"MACOMB","MI",26,2
48083,10164,6052,22871,7462,583410,496614,9163,4327,13803,347,10735,38231,11216,1041,89436,15749,320,14988,32834,33335,10912,359668,6518,2540,238,2345,909,520,63980,66916,3826,133150,3292,3380,2368,619,694,54328,34685,648,90,486,1275,1314,404,204,26,542,72622,97523,98023,234635,76846,66318,928,62,243,102,57,8155,54964,2423,14,1,457,91825,4299,4,369,1065,1092,7,372,80312,1527,60,3567,9911,4,3282,321,3721,342,870,31459,2519,1268,487,506,935,5588,17189,73,1176,6240,13406,1515,4746,454,174,3492,3591,4919,3737,2998,4348,1007,3607,301,2935,31354,296,4027,1912,1468,223,9100,3445,199,195,20,23,31,354,1732,288,143,3613,820,3743,2800,4301,1764,830,169,106,888,62730,-1135,51,35994,101226,1913,1090,27605,243,833,12566,111236,127636,154,-19367,69767,71680,-1318,-19307,"OAKLAND","MI",26,2
48084,7558,4396,15999,4902,680482,572220,14491,13555,19903,14505,13035,32518,13695,2296,96458,22993,290,15172,40677,26081,11135,483642,6253,1435,160,804,279,2307,110797,113577,6725,133089,5805,10126,2227,469,691,45604,33888,450,75,369,1839,2168,652,213,22,454,54046,152538,159806,197018,118039,58481,685,50,1345,180,83,7242,76779,3635,26,1,413,73870,23186,1,119,510,6425,5,283,112149,6236,85,2634,10285,7,3132,350,5091,335,3949,38921,3119,1475,451,537,1074,6856,33919,179,2561,35079,16472,2377,4822,555,243,4128,3328,6326,3253,7673,28083,2415,6751,455,4857,27283,444,4926,1875,2031,259,9068,3971,126,124,25,34,50,571,4824,513,1000,31850,2210,32505,6737,6015,2552,1355,214,130,752,105167,-838,159,47372,102520,3031,1634,38414,217,586,22547,247573,273439,182,-12193,63599,66630,-1800,-12108,"OAKLAND","MI",26,2
48085,11785,6460,26598,8411,842595,678675,17318,10597,22338,3926,17224,65151,24767,2590,147335,27103,619,27469,57839,50569,20260,540765,6898,2731,250,1595,619,1317,105717,110146,7472,175896,6133,8044,4056,736,996,98516,53228,728,121,679,2560,3000,673,312,33,759,82115,159137,162525,201896,124477,83939,1058,72,609,214,110,10576,96899,5025,30,2,653,101511,14137,0,284,971,3700,9,455,145536,3975,104,4112,18769,8,3374,470,5026,481,2237,51729,4517,2062,670,755,1585,9723,46572,162,2487,19064,20521,2594,6712,740,305,5238,5210,6952,5257,5329,22669,1862,6310,607,4740,16828,511,6390,2086,2560,377,17038,5800,192,188,36,42,59,667,3247,602,418,9344,1889,9737,5520,7273,2672,1450,296,182,1088,105025,-1747,354,63427,137989,3922,1797,47409,325,1249,15386,246883,269808,252,-19916,86260,90182,-3577,-19812,"OAKLAND","MI",26,2
48088,11562,7247,22780,6602,496104,370895,11758,4793,6768,-254,14190,62536,19991,155,72594,10593,404,11899,24113,26576,8174,282634,4790,2587,177,2703,1115,74,42302,44558,2384,131268,2962,3483,1861,659,683,88989,77070,720,81,470,743,883,134,164,27,474,78691,65470,66183,293379,71671,55018,963,85,129,38,24,7279,27137,1399,3,2,391,61082,2446,1,277,1544,307,8,436,50594,828,35,4469,7534,2,3877,301,4404,292,149,27910,2396,1160,483,469,811,4030,19220,63,501,5580,11652,812,4109,328,90,3020,3457,3784,3775,1328,2865,561,2522,212,962,7856,174,2879,841,673,184,8472,2575,166,164,11,10,14,203,1100,100,51,1885,217,1969,1191,3107,1568,441,89,59,928,41040,-897,-206,13345,70319,1029,833,10840,229,683,6001,36685,44049,95,-22111,42409,43438,-829,-22076,"MACOMB","MI",26,2
48089,13033,8057,27660,10406,448363,331385,11679,3666,9822,332,6959,39479,8577,0,42724,5954,220,7012,13755,16589,5167,233633,4599,2602,191,9986,4081,36,29176,31434,2100,132356,2726,2490,1202,627,562,51084,31282,742,65,490,999,735,101,133,29,394,83061,54089,58725,256895,58125,42238,787,105,900,22,13,6518,16127,1882,1,3,312,47661,1271,28,768,2617,1512,10,408,34001,899,27,3727,4708,1,4066,234,3802,279,188,25555,1867,1040,519,482,582,3759,16983,46,429,35691,8850,637,3559,301,62,2345,3040,2998,3368,2075,3318,811,4192,165,714,24913,157,3378,639,441,227,9839,2154,231,229,8,6,10,171,2582,56,436,18555,199,18854,1348,3087,1654,359,49,33,665,35748,-1092,-223,845,43519,512,569,-3565,215,1367,3613,18996,24068,57,-24945,17964,18476,-447,-24918,"MACOMB","MI",26,2
48090,630,516,1753,646,98835,137129,1227,407,173,-93,385,3062,1053,0,5815,702,62,948,1777,1919,1056,81683,21126,74,22,305,136,21,10261,10141,8795,14140,125,226,610,28,79,3435,2480,29,5,41,21,124,404,41,2,29,3982,35473,30299,11147,44716,3860,64,3,88,67,28,255,22324,42,11,0,38,17214,34,3,17,46,680,1,16,19590,286,12,285,998,3,255,27,165,65,369,4383,122,68,66,79,34,574,928,3,184,91,2552,432,1064,136,69,631,312,936,230,909,2980,274,1331,102,2135,116153,134,1012,2198,686,63,288,70,29,28,6,12,18,145,733,184,60,42,193,43,1411,1003,452,203,56,32,114,23024,-70,33,16233,40806,169,263,14592,30,56,5557,63787,64815,44,-147,36423,36592,-271,-134,"MACOMB","MI",26,2
48091,13755,8839,28469,10079,448962,351407,8730,2245,11023,-304,7575,48867,10761,0,52950,7370,290,8043,16760,19868,6310,230735,4508,2519,198,9214,3804,44,33159,35617,2711,139771,2565,1842,1353,668,637,63550,45423,772,71,516,946,782,101,145,31,424,84279,51933,51858,274846,64036,46665,832,110,87,25,15,6483,19020,1759,1,3,330,53287,1283,18,753,2791,294,10,444,37617,628,30,4329,5778,2,4348,274,4306,301,151,26199,1913,1065,542,508,599,4016,15383,48,377,2960,9363,673,3789,323,69,2503,3257,3090,3579,1097,2545,562,3170,180,670,7182,165,3373,644,491,235,9133,2466,241,239,9,7,11,179,1081,67,34,1333,142,1403,1048,3032,1650,366,58,39,751,32842,-1216,-242,3979,46583,599,513,-489,230,1316,2750,21615,26395,66,-26153,20384,20983,-556,-26123,"MACOMB","MI",26,2
48092,12694,7919,25615,7792,536042,401248,12731,4885,12177,-1,14157,66291,18901,332,78728,11320,490,13860,27151,29788,9552,303874,4751,2420,171,4726,1888,183,47425,50329,3440,144027,3258,3527,1856,696,768,86946,70743,736,86,539,1053,977,166,176,30,510,84847,73810,73718,315438,83347,61278,964,98,156,46,29,7195,31330,1980,4,2,414,77025,4269,5,553,1599,463,9,478,57047,955,42,5060,8739,2,4713,335,5356,321,303,28926,2129,1143,520,513,747,4472,18161,64,667,5744,11930,983,4274,370,104,3076,3567,4057,3830,1746,2917,715,3184,226,1244,9418,201,3560,960,796,221,10813,2799,138,135,13,12,16,236,1325,127,71,2095,351,2195,1533,3550,1746,514,100,65,881,47794,-1234,-167,14725,55850,1189,849,10507,247,1125,6013,50055,58214,103,-23368,26924,28113,-714,-23326,"MACOMB","MI",26,2
48093,11996,7565,23218,6729,522260,375419,16431,7404,11977,1163,13553,74985,21587,0,74555,11949,435,12674,26312,26016,9151,303816,4344,2325,165,3609,1437,217,48918,51392,3011,137874,3837,5329,1750,671,737,96568,74926,732,86,513,770,724,205,174,29,489,78535,72793,74855,276959,67585,53843,936,91,205,53,31,6592,33288,1416,6,2,400,78166,1750,4,499,1537,551,8,440,51488,875,44,4837,8335,2,3946,340,4622,314,509,25345,1638,935,494,474,529,4165,10853,86,768,11463,12524,1084,4107,368,113,3132,3551,4676,3823,2206,2837,813,3418,226,1581,12966,213,3770,1056,908,209,7171,2757,133,133,13,13,19,245,1462,148,109,3510,450,3628,1904,3589,1785,572,104,67,863,46767,-1252,-151,18844,36299,891,1062,14299,239,1157,5465,58951,66931,105,-20222,10954,11844,-629,-20179,"MACOMB","MI",26,2
48094,8485,5620,19366,5836,577701,435547,15443,7185,16610,8105,12624,55403,18508,1616,113629,19035,502,19392,40847,44175,11948,363800,4057,1990,144,1817,720,1428,72703,76256,7105,130157,4329,5534,2612,501,700,82146,45842,498,77,419,1380,1478,546,214,23,460,61933,108129,110483,230201,114994,58402,735,50,481,165,77,6550,70490,2656,25,1,417,81464,11142,1,181,846,3250,6,367,99954,3276,77,3329,10948,7,3111,396,4501,343,2205,36850,2644,1353,486,546,913,6828,19322,120,2131,13061,16227,2019,4861,542,233,3953,3640,5657,3691,4593,16889,1557,5403,422,3915,13959,403,5057,1506,1963,267,4825,3825,113,111,24,33,47,491,2567,469,364,10699,1724,11109,4693,5147,2229,1055,206,126,719,74542,-1279,141,50850,82986,2211,950,39527,226,1327,7902,194148,210753,177,-14886,46136,48347,-2412,-14809,"MACOMB","MI",26,2
48095,2436,1723,5269,1461,181262,126559,4532,2964,5659,5315,3637,17981,6130,766,34549,6026,217,6283,13052,13404,3604,116947,998,487,23,335,139,690,23565,24652,1730,37382,1531,2284,641,150,195,25618,14478,141,24,120,400,364,178,61,7,148,16905,34655,37271,54100,18664,17207,255,13,192,41,22,1422,19429,792,6,0,124,25795,2434,0,39,205,656,2,98,26116,702,24,887,3274,2,741,115,1212,97,751,10154,672,352,142,157,241,1774,2261,41,708,8540,5430,633,1395,153,66,1217,1017,2275,971,1740,1427,552,1746,93,1365,12255,117,1436,652,611,79,1441,1033,17,16,7,9,12,135,1068,130,145,6776,581,6950,1540,1555,632,386,59,36,233,23527,-339,44,14726,27433,665,672,11764,66,403,4379,58070,64245,51,-3919,17279,17944,-280,-3896,"MACOMB","MI",26,2
48096,1939,1384,4137,1184,99816,78304,3011,972,2231,-93,2882,10935,3289,0,17971,2710,125,3217,6471,7399,1817,59504,848,479,14,352,133,273,9847,10332,687,25435,490,648,499,112,140,14329,9969,114,15,100,121,148,91,38,5,94,13689,15825,15462,62262,15837,12446,190,13,33,19,9,993,9274,224,3,0,77,16251,263,0,61,195,181,1,77,12300,176,10,897,1595,1,673,64,774,60,162,5387,304,167,94,94,99,818,1794,10,188,842,2474,234,952,89,29,663,665,825,726,475,1169,176,888,59,573,13455,59,884,474,272,49,1183,506,11,11,3,4,6,67,357,55,21,413,135,424,523,768,373,133,29,18,160,10138,-195,-36,6482,17959,155,174,5236,44,213,1123,13048,15148,27,-3151,12572,12728,-167,-3141,"MACOMB","MI",26,2
48098,10702,6345,23645,7570,1059039,809041,26286,17900,39284,18291,20224,68143,25614,4650,188533,41791,675,36768,84019,59357,22728,740017,8868,1534,172,838,303,5059,176388,183802,17890,208784,9350,14098,5130,610,977,127669,61317,535,103,540,3510,3523,1416,397,35,666,73226,239701,256915,130483,231006,65871,901,42,1492,426,187,7645,169615,6937,69,1,688,129304,31757,0,141,688,9689,9,440,216105,8731,172,4452,20565,17,4069,716,8910,608,6860,64958,5693,2685,817,991,2080,13618,67114,302,5660,46651,33697,4805,9362,1135,553,7745,6548,11377,5850,11445,44800,3943,10953,915,10057,30382,971,9131,3108,4756,590,15634,7070,138,134,54,82,122,1164,6702,1258,1202,34337,4924,35718,12320,10571,4527,2447,459,272,1143,171219,-1759,849,137460,188171,5994,1811,115438,356,1262,25746,534488,576856,370,-13308,123214,129208,-5629,-13136,"OAKLAND","MI",26,2
48099,345,199,695,307,23665,21178,390,183,439,-115,1089,974,1090,0,4106,930,0,755,1825,1487,360,16219,313,75,0,115,68,66,3533,3712,167,4867,75,96,213,20,26,1122,1302,24,3,25,34,32,41,8,1,18,1832,5346,4940,12112,5427,2360,47,2,5,7,3,152,2579,68,1,0,15,3485,20,0,11,23,78,0,5,2715,30,2,53,352,0,117,6,60,12,78,1040,47,29,18,18,16,147,388,1,35,160,582,46,249,20,7,148,122,153,112,105,457,37,178,14,183,24095,15,150,296,59,10,303,52,1,1,1,1,2,17,76,14,3,184,22,196,122,168,72,25,7,4,29,3387,-20,11,887,4202,25,73,621,9,37,849,6458,6935,6,-528,3161,3186,-49,-526,"OAKLAND","MI",26,2
48101,14540,9660,29011,8709,686588,513642,17795,7222,9809,1506,16110,91133,23976,425,99980,15906,432,18437,36583,35204,13773,405905,6022,3302,201,3127,1290,306,63493,66098,4482,171154,4426,5299,2682,856,926,129416,94465,916,114,667,981,1139,221,232,35,671,97877,97579,98912,352942,80921,75434,1236,103,216,65,42,9640,43929,1800,6,2,557,100143,4834,5,478,1563,579,10,530,73293,1174,55,5668,12514,3,4791,400,5237,397,313,34575,2454,1301,608,603,873,5424,17357,97,973,10751,15442,1321,5280,463,144,3865,4487,5348,4738,2342,3858,901,3649,300,1709,9554,256,4178,1252,1154,253,9313,3447,151,149,18,17,22,311,1608,178,98,3546,521,3737,2003,4499,2088,676,146,95,1089,60889,-1461,-80,24354,58989,1582,1247,19552,308,1203,7697,56630,68752,147,-24873,24414,25997,-1036,-24818,"WAYNE","MI",26,2
48111,19390,11776,40898,13870,906095,728119,8275,3733,10902,1423,14183,105951,20689,1007,146478,20509,758,23873,47439,62736,16958,516652,8276,4376,387,7950,3265,350,81499,85722,6514,239217,4954,3216,3586,1122,1024,151700,132163,1221,143,801,1496,1835,307,300,45,846,138280,126288,126784,461415,122260,100620,1553,143,262,92,57,12408,57225,2787,9,3,772,114396,4888,9,560,2947,989,12,728,103338,1819,72,6320,15011,4,8152,592,9888,537,658,53145,4558,2263,825,853,1558,8231,31126,90,1209,6117,18187,1695,6913,597,187,4910,5810,6207,6345,2788,5796,1088,4481,400,2239,12824,331,5101,1590,1479,297,12326,4622,327,325,23,22,30,396,2109,251,133,4597,670,4843,2574,5952,2693,942,189,122,1411,81361,-1612,-190,27817,144188,2327,1522,18453,400,1476,15365,111690,133374,187,-41909,91043,93370,-1505,-41837,"WAYNE","MI",26,2
48112,378,236,706,229,17293,11035,173,51,60,-25,722,1882,784,0,2520,461,0,429,850,1176,681,14076,132,72,0,104,42,0,2659,2713,167,4061,47,33,73,21,19,2208,1371,24,3,19,11,14,2,5,1,15,2253,3243,2884,10314,1952,3095,52,4,2,1,1,114,1505,19,0,0,8,2586,13,1,10,27,8,0,7,1602,13,1,76,603,0,196,6,128,9,13,898,52,27,15,13,16,106,536,1,10,31,255,22,106,9,2,67,76,90,83,33,83,13,51,6,19,182,4,59,24,16,4,100,32,1,1,0,0,0,5,24,2,1,21,3,22,25,87,37,11,2,2,21,2144,-27,2,96,2482,11,18,65,7,29,20,322,374,3,-779,1584,1595,19,-778,"WAYNE","MI",26,2
48120,3212,2687,9233,3151,119472,77642,4091,2798,6781,717,3776,16152,5308,0,14385,2474,112,2803,5620,3267,2802,63889,1100,489,91,4053,1645,130,11939,12978,897,34024,1162,2040,359,150,181,20283,11537,164,17,126,436,221,85,41,8,107,22725,17092,18155,45132,16443,9483,241,24,77,19,10,1744,9639,876,3,1,83,18393,550,24,212,464,244,3,120,13358,294,13,867,2601,1,797,83,998,81,312,8793,605,319,153,149,170,1178,7448,28,300,5734,3554,353,1109,106,36,838,882,1401,896,869,681,308,1090,55,649,5597,73,1014,330,309,79,5046,625,92,91,4,4,7,78,514,60,49,1655,221,1704,762,1023,519,176,27,17,196,11520,-308,-29,7242,15463,325,312,5516,58,500,993,22349,24710,26,-5725,6671,6996,-218,-5713,"WAYNE","MI",26,2
48121,1023,929,2670,895,97679,91422,1428,397,836,-45,458,2382,562,0,2507,387,152,394,884,1029,497,78712,2631,122,0,591,235,74,17783,17998,2865,13176,193,283,312,55,84,2853,1064,53,10,72,72,120,284,39,3,54,7282,28427,26976,25068,21894,7012,117,6,87,49,21,199,19321,141,8,0,36,10397,58,1,44,62,589,1,26,14095,217,14,225,477,2,300,30,211,64,135,4766,171,95,74,82,50,656,1158,7,390,751,3025,386,1077,121,58,714,452,1060,375,870,2379,286,1275,88,1618,59155,111,968,1362,563,55,880,139,2,1,5,9,13,118,535,136,66,615,344,629,1192,920,412,204,48,28,131,18837,-86,109,14156,35203,161,343,12592,34,113,5577,51641,53571,38,-1095,30437,30598,-208,-1081,"WAYNE","MI",26,2
48122,4625,3083,10076,3627,156321,119373,2122,477,2721,-248,3479,18863,3323,0,16554,2539,142,2804,5782,5993,1960,80206,1706,979,61,2672,1124,0,12080,13076,1244,47627,711,384,548,231,206,23978,14876,272,24,160,293,236,20,48,10,139,30752,18576,18040,110197,21953,18558,309,40,21,6,4,2203,6440,543,0,1,119,22253,344,6,231,770,64,3,149,12759,176,9,1521,1774,0,1631,88,1459,101,46,8329,626,349,174,164,191,1250,5028,12,91,435,2672,212,1140,97,21,720,962,962,1059,308,750,154,826,57,149,1263,48,942,179,135,66,2803,686,64,64,3,2,3,50,296,15,6,259,21,275,264,906,503,95,16,11,237,11313,-351,-77,-358,16450,188,183,-1440,77,377,275,2016,2771,20,-8943,8121,8310,-189,-8934,"WAYNE","MI",26,2
48123,123,63,207,80,6062,3342,77,50,137,26,73,401,93,6,729,128,5,134,280,251,102,2514,40,3394,224,16071,6234,1665,94537,99638,6746,1464,49,40,12,6,8,550,195,5,1,5,276,19,3,2,0,5,27540,985,904,2891,867,1030,3,1,3,1,0,372,16278,841,0,0,5,984,88,36852,11,272,19,0,9,1265,25,1,31,87,0,26,3,40,3,12,1179,74,37,6,8,23,76,45630,1,13,101,122,14,44,4,1,31,36,47,39,33,92,12,51,3,20,57,3,47,8,12,3,9737,28,259,259,0,0,0,3,25,2,4,1026,13,1075,31,48,21,12,1,1,8,1001,-11,-2,263,1459,13,10,176,2,21,209,1236,1460,1,-285,280,293,-9,-285,"WAYNE","MI",26,2
48124,16514,10505,32788,9519,899303,662789,25838,13541,26913,4430,21284,104014,30233,1301,146983,24741,571,31383,59010,47987,19395,554787,7285,3317,256,3557,1401,1114,99588,104905,6658,220273,7197,10065,3428,979,1134,146754,79679,986,137,788,2313,2575,488,312,42,807,116532,145040,148745,396822,134435,92062,1399,116,581,150,78,11089,77045,4459,19,3,695,100667,16325,3,453,1646,2914,11,626,125413,3943,92,5651,17954,6,6156,584,8273,517,1730,47665,4511,2063,762,802,1543,9180,38282,184,1959,22515,22952,2323,7265,684,249,5708,5922,7997,6245,5284,15548,1777,6261,505,3647,15656,437,6512,1830,2014,345,15881,5668,187,183,28,33,44,549,3049,406,380,13071,1388,13625,4723,7027,3154,1238,237,149,1292,97335,-2020,31,42521,136444,3064,1770,29765,378,1572,15071,187165,210325,221,-30690,88779,91843,-2499,-30598,"WAYNE","MI",26,2
