"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48222,14,47,16,15,529,765,18,11,11,19,0,0,0,156,21,52,0,89,86,15,24,120,36,43,0,52,115,960,13,578,0,1343,12591,857,94,3,6,7,1,1,0,0,0,0,1,0,0,0,0,0,1,64,5,3,10,1,49,0,0,0,0,0,0,21,0,0,0,0,2174,0,0,5,0,0,0,0,92,0,0,5,13,0,4,0,4,0,0,3,0,0,0,0,0,2,0,3,0,8,3,1,2,0,0,1,2,2,2,1,1,1,2,0,1,6,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,22,147,2,1,34,0,1,1,2,3,0,-40,144,146,4,-40,"WAYNE","MI",26,2
48223,10396,21406,9634,6838,359894,296238,2292,1127,1498,6664,0,141,3,65318,12761,23424,147,30856,29721,8689,4808,31461,7397,11613,325,9929,22337,199890,3001,1030,157,3832,13852,1366,79159,1402,891,1041,460,447,2,3,444,51,584,42,244,35,39,29,335,58539,725,497,632,3482,6151,236,63,60,35,18,18,4159,34,2,6,140,65072,414,0,623,39,296,7,278,36709,219,29,3117,10394,1,2485,252,2870,244,122,5216,297,170,405,309,99,2236,233,777,374,954,4432,605,2097,260,65,1390,1898,1933,1851,921,1326,430,1802,156,625,3325,133,2247,541,387,73,5,1020,12,11,9,7,10,153,636,71,32,1269,168,1334,826,2092,1157,317,60,40,-63,8636,46072,237,436,6379,183,1285,3303,23468,29401,63,-16196,40856,41093,706,-16167,"WAYNE","MI",26,2
48224,17708,38309,18516,11604,574006,488104,4219,1693,2638,11672,0,263,2,104577,19692,36175,117,45633,43086,16618,5891,37395,8107,18909,384,14194,34903,302828,5849,2039,342,7392,19779,1684,141180,2199,1388,1529,775,713,2,4,769,82,962,76,424,43,60,49,525,95060,1042,756,815,3313,7020,407,118,88,50,23,48,3914,52,2,10,236,102821,571,0,1131,72,409,11,445,53161,328,43,5258,15826,2,4614,425,5023,396,116,8685,500,289,664,522,163,3658,20,1306,519,1630,7634,890,3632,403,92,2310,3220,3052,3163,1353,2122,664,3215,233,830,4904,203,3706,779,530,111,3,1563,21,19,12,9,14,222,1001,89,43,2071,191,2176,1198,3326,1907,462,79,52,-119,8016,81819,99,645,5682,298,1661,4399,32655,39601,88,-29859,73134,73233,1491,-29815,"WAYNE","MI",26,2
48225,7062,13349,4692,4252,297460,235379,7453,4272,4610,5634,0,351,137,51585,6509,18789,70,28576,27264,2133,4910,21780,7700,7596,269,9945,19796,184647,2731,935,126,1019,12542,1180,58262,1546,2633,785,364,429,1,10,350,43,421,20,516,30,33,21,265,41199,591,416,536,2720,4673,217,55,77,31,15,18,3227,22,2,4,108,32514,1244,0,223,30,343,4,239,35546,261,26,2204,5623,1,1353,186,1557,179,98,2572,163,96,280,237,55,1788,253,1392,339,3421,4480,500,1866,191,53,1372,1709,1801,1680,838,1199,341,1196,128,516,2724,102,1512,452,317,46,4,1139,6,6,6,6,8,119,511,56,40,1698,156,1789,715,1650,889,238,52,34,-30,5153,42607,673,462,3262,141,388,2050,20843,23304,56,-10109,40035,40708,-62,-10082,"WAYNE","MI",26,2
48226,1894,2638,621,1123,282786,59171,22590,40860,132033,1810,0,91,2,36926,14797,15239,2040,45476,44925,510,1307,6230,2057,10916,58,3280,3830,219451,929,67,6,194,22366,1028,32184,12633,31708,289,85,106,0,1,75,10,144,13,87,93,11,6,65,8592,170,122,126,4882,1145,51,12,4369,22,19,518,9985,20,4,1,31,9411,16159,0,68,15,9189,1,45,17519,2928,31,445,11063,1,341,96,3404,61,5578,2141,86,51,97,92,31,750,397,2361,1268,116719,6962,628,1300,104,42,1217,1073,2696,1079,6616,1800,2084,2123,53,1346,2655,97,2367,385,426,34,2,299,2,2,4,5,8,117,3797,93,3096,762901,1118,776825,2892,2085,995,423,30,18,30,3503,9690,336,886,2995,41,351,11044,52115,59473,26,-622,7549,7885,3074,-591,"WAYNE","MI",26,2
48227,17957,37102,17243,11967,502550,402151,2243,855,1104,10035,0,199,1,76057,16968,23938,31,37445,35757,17436,6679,54044,12742,13342,531,9492,23502,260725,4734,1605,275,7603,16338,1476,139696,1907,749,1331,715,590,1,16,707,69,934,73,429,29,51,47,471,95180,945,697,729,2225,5835,349,110,61,39,17,10,2440,49,1,10,230,118284,471,0,1217,88,288,12,430,45291,296,36,5831,13217,2,3365,403,4053,373,68,9114,526,305,676,544,171,3538,15,928,389,1017,6911,754,3486,384,76,2071,2990,2649,2954,1131,1963,633,3377,202,648,4011,188,3598,623,428,119,2,1227,21,20,11,7,11,200,977,71,25,1182,121,1251,1062,3175,1814,400,58,39,-207,2680,101434,423,451,1645,277,1224,3044,15831,20266,67,-30681,92320,92743,1701,-30645,"WAYNE","MI",26,2
48228,20630,44192,20912,13951,553820,459821,5744,1594,1846,11765,0,296,0,83439,15186,28947,30,39396,36636,19889,5234,46776,10432,13935,349,11274,26739,274189,5823,1999,308,8810,16166,1469,162554,2301,1272,1231,814,711,1,23,824,75,1026,91,520,28,55,54,519,105747,954,728,701,1314,5077,401,141,68,42,16,14,1917,62,1,11,256,97493,706,0,1301,41,334,13,488,50606,382,44,5841,12252,2,3782,379,4121,416,58,10512,612,359,769,635,199,4306,13,1218,407,1862,8939,824,4181,428,81,2633,3667,3162,3671,1251,2402,728,4202,219,667,4500,213,4447,654,447,136,3,1639,25,23,11,8,12,220,1223,69,23,1535,116,1644,1225,3848,2207,424,56,37,-249,-691,95321,-52,548,-1478,312,9867,3888,13428,20592,68,-34991,84808,84756,976,-34947,"WAYNE","MI",26,2
48229,3951,8130,3403,2779,109287,84422,1130,298,231,1716,0,45,0,9408,1873,2691,0,8092,7589,2704,1059,9901,2338,1270,91,1326,3131,56826,957,350,31,1307,3474,268,29602,383,232,308,153,141,0,1,152,14,188,10,107,12,11,10,101,18981,193,145,146,784,1032,78,27,13,10,5,2,1339,6,1,2,48,15829,150,0,241,16,75,3,90,8862,74,10,868,1619,0,529,59,386,79,6,1897,95,59,157,126,32,921,2,200,92,302,1534,163,755,89,18,459,627,581,616,233,532,137,733,47,153,864,46,787,145,98,31,0,435,5,5,2,2,3,47,220,18,4,194,33,208,232,677,404,76,13,8,-29,132,12836,22,160,248,60,556,677,3470,4360,14,-5164,10938,10960,-44,-5154,"WAYNE","MI",26,2
48230,8325,16776,5861,5011,1020132,580876,29966,66393,72080,34065,-32,1022,6121,173248,29411,78522,5419,181887,183509,769,18218,40630,18722,35243,597,35892,58970,789522,5299,760,87,367,90610,8798,106306,13212,49862,3062,413,827,6,2,296,68,700,1795,1976,776,113,33,458,50110,1267,766,1095,128674,14464,179,36,2224,252,234,3483,143367,3574,60,5,206,84842,47999,0,97,59,20394,6,302,208227,8895,272,2649,24332,15,2525,628,8225,516,8307,25127,2020,987,672,692,732,8614,28246,13791,5544,30272,25493,4493,7193,946,483,5967,5528,9569,5059,12105,42296,4493,5550,796,9227,9679,886,10000,2887,4068,360,943,3690,37,35,45,70,105,1055,3535,1107,2006,89875,4839,93049,12869,9736,4752,2321,392,232,700,107583,155902,5224,3579,98943,295,1938,43859,493284,534636,316,5605,130774,135998,-4679,5878,"WAYNE","MI",26,2
48231,163,375,141,115,6621,6828,200,151,248,176,0,10,8,1445,206,527,9,1040,1018,77,109,506,156,221,7,228,509,4789,53,2970,388,6425,75509,6451,1011,61,113,40,8,11,0,0,6,1,8,3,5,2,1,0,6,678,21,13,37,290,503,1,1,4,1,1,5,443,5,0,0,2,9312,66,0,32,1,23,0,5,1372,13,1,44,138,0,42,6,69,5,15,66,4,2,6,4,2,34,51,51,15,85,78,16,31,5,2,23,26,39,24,33,61,12,32,4,23,72,3,43,14,12,2,1,17,0,0,0,0,0,4,13,3,3,148,10,155,29,39,21,7,2,1,3,403,1382,23,12,497,3,11,51,976,1051,2,-482,1316,1340,6,-481,"WAYNE","MI",26,2
48232,198,265,99,87,10049,4387,151,128,240,137,-1,6,8,928,140,348,11,757,743,66,116,490,142,236,6,237,521,5037,51,2821,388,7560,82904,7080,1452,89,101,59,9,12,0,0,7,1,9,3,6,3,1,1,7,971,24,14,38,296,518,1,1,7,1,1,6,583,6,0,0,2,10993,128,0,40,1,67,0,6,1776,31,1,41,102,0,39,7,66,6,23,91,6,3,7,5,2,43,65,49,23,67,119,23,41,7,2,31,32,56,30,57,121,22,43,5,36,94,4,59,19,17,2,1,20,0,0,0,0,0,5,24,4,6,222,17,232,50,55,30,10,2,1,4,493,1845,35,20,622,4,13,217,1578,1756,2,-651,1754,1789,-16,-650,"WAYNE","MI",26,2
48234,14539,30307,14263,9969,399580,317071,4875,1897,11708,7481,0,170,0,60972,16538,22012,361,45729,44502,14405,4889,43645,9102,9519,243,6590,15698,204695,3882,1307,221,6351,12654,1143,115460,1748,1687,881,575,484,2,19,574,53,719,58,360,21,39,38,369,75978,736,550,543,700,4097,271,98,63,30,12,61,1363,39,1,8,182,75919,486,0,972,60,265,9,342,37422,274,30,4427,12605,1,4059,299,5025,297,139,7262,415,247,544,445,137,3005,0,889,324,1869,5882,601,2806,303,58,1755,2446,2199,2467,954,1760,514,2756,157,485,3190,150,2992,471,332,94,2,1164,18,17,8,6,8,155,816,51,34,5751,117,6058,886,2590,1518,319,42,28,-180,-596,68979,-32,456,-1021,221,1730,2707,14390,19448,49,-24734,61717,61685,1940,-24704,"WAYNE","MI",26,2
48235,19229,36784,15034,12389,620800,470904,4452,1373,2973,5662,0,246,36,110450,24412,35469,104,50977,48331,12426,9977,87534,21639,18050,737,15593,35434,346936,5483,1825,301,5823,22469,2116,155696,2517,1170,1826,850,719,3,32,820,87,1012,51,451,46,65,53,571,104617,1218,888,994,2518,8284,438,130,88,55,25,21,4580,35,2,10,289,118467,716,0,969,70,414,12,527,69870,391,45,7692,19269,2,6910,566,9603,428,134,8384,481,276,721,572,159,3968,82,1335,538,1462,8538,970,3983,439,101,2622,3622,3317,3642,1452,2312,711,3418,254,902,5390,222,4094,847,579,122,2,1205,22,21,13,10,16,239,1133,96,39,2085,194,2212,1330,3677,2151,478,84,55,-145,7187,74995,681,791,4579,324,2200,4861,31811,40370,94,-38074,66612,67293,2096,-38028,"WAYNE","MI",26,2
48236,15574,30035,9636,10034,2133959,1057982,111180,133682,251656,64131,-62,2215,8179,358983,54414,167237,12501,414114,411527,1012,56546,85176,47882,75745,1217,73257,98637,1764864,9541,1427,166,475,208834,25192,219555,31726,101362,5591,802,1547,12,8,547,134,1319,2826,3595,1500,210,63,881,93794,2437,1477,2117,241926,27669,362,62,6019,466,432,8015,257582,5583,108,8,380,146468,145710,0,248,155,48367,11,584,384914,21578,534,5021,45056,27,5090,1289,19490,958,20318,42917,3535,1621,1230,1232,1244,14420,48403,26852,11814,88652,62357,8864,16498,1787,894,14083,13529,21117,13009,29938,76140,10079,12987,1416,18312,20227,1613,20863,5714,7700,651,1470,6986,62,59,82,128,191,2018,8489,2010,5339,318708,10300,329645,25997,19751,9465,4616,722,429,1222,184136,270052,9182,7716,164659,555,2660,102002,958113,1044313,586,8739,227135,236317,-5983,9273,"WAYNE","MI",26,2
48237,14728,27725,10163,9015,563946,436958,12318,7399,10777,10811,0,839,567,99840,19419,29239,444,56020,54423,5374,8346,47372,13947,13650,548,14073,36722,346758,5022,1591,261,2473,24720,2310,114245,3236,5319,1530,680,763,2,15,651,77,843,183,762,95,64,43,509,78854,1074,765,930,10625,8315,393,97,189,67,38,104,13770,312,6,8,213,52857,4964,0,547,53,1546,9,440,71594,998,61,4529,16177,3,2633,358,3444,355,588,6735,572,276,628,508,194,4102,2840,2868,864,5656,9224,1146,3777,432,121,2754,3377,3815,3282,2187,5060,896,3233,283,1438,5221,249,4078,939,801,130,99,2207,20,18,14,14,21,289,1172,160,128,5678,505,5955,1998,3724,2042,558,108,69,-1,13924,88669,1569,1018,9189,277,2842,5344,57921,67074,110,-19467,81933,83502,236,-19406,"OAKLAND","MI",26,2
48238,12369,25383,11950,8581,292381,225262,2524,1110,1795,8822,-280,82,0,34401,9362,10999,53,27241,26963,13660,3241,35265,7415,5036,195,3189,8342,138309,2685,907,159,5891,8278,798,91303,1260,970,567,438,369,1,4,453,36,540,58,301,16,28,31,278,59839,501,383,357,525,2503,189,81,37,20,8,6,1354,39,1,7,141,56340,353,0,1011,44,213,8,259,26611,230,23,3349,7330,1,1837,196,2028,236,136,6883,377,229,481,384,128,2534,2,598,241,792,4516,457,2146,253,43,1339,1858,1689,1847,748,1326,425,2414,115,384,2236,126,2508,336,253,89,2,862,17,16,6,4,6,126,676,41,17,1189,85,1264,718,2070,1229,238,26,17,-134,241,59323,-28,307,-146,172,2418,1240,5369,9760,32,-20026,52440,52412,897,-20003,"WAYNE","MI",26,2
48239,17393,32966,11061,9900,732775,603467,14044,7204,7556,7429,-365,917,85,133581,18075,43718,187,66944,63283,4147,12676,55661,16858,19872,600,21825,56465,458811,7090,2523,270,2052,30015,2299,143403,3377,4896,2041,916,981,2,12,848,109,1145,34,626,66,83,52,661,105012,1417,1020,1238,3702,10472,569,119,156,75,35,69,6600,24,3,9,275,89631,1597,0,457,23,612,10,560,79585,482,58,4956,15168,2,4327,470,5253,442,226,5003,453,210,655,521,143,4062,146,2900,733,6255,10053,1200,4615,455,128,3139,4101,4282,3980,1914,2597,831,3076,307,1220,6952,244,3916,1123,765,106,2,2533,17,16,15,14,21,284,1274,126,72,3342,303,3517,1604,4122,2170,575,125,83,49,11239,95251,1368,1083,6841,349,9001,6594,48749,54986,137,-25813,90249,91616,142,-25755,"WAYNE","MI",26,2
48240,9009,16428,5077,4896,339643,284654,4964,2806,3017,4808,0,407,2,55416,5653,17160,21,30034,28494,2118,5648,21018,7154,7844,225,8353,24257,210682,3124,1112,98,1149,13331,996,76031,1414,1798,785,452,466,1,6,422,50,535,17,219,27,37,26,305,50789,663,495,532,1571,4101,273,62,56,33,14,14,2570,12,1,5,140,49150,455,0,331,37,227,5,256,29520,195,29,2631,4809,1,2405,206,2548,213,56,3048,171,102,334,261,56,2029,41,1108,292,2597,4499,523,2041,215,56,1379,1802,1881,1770,765,1234,350,1532,138,495,3018,114,1908,483,319,53,1,1353,8,7,6,6,9,123,550,51,21,931,101,983,677,1794,1051,221,49,32,-21,5965,30671,198,419,4929,168,516,2521,16410,19583,56,-11065,27623,27821,-147,-11037,"WAYNE","MI",26,2
48242,50,93,36,34,1896,1507,2,1,725,-116,0,0,0,260,34,52,0,154,155,14,2,3,2,3,0,3,5,45,2,6,0,6,51,2,581,4,1,1,3,1,0,0,3,0,2,1,1,0,0,0,2,523,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,179,1,0,6,0,1,0,0,93,1,0,8,33,0,16,1,10,1,0,22,1,1,2,2,0,11,0,1,1,1,12,2,8,1,0,5,6,6,6,3,8,2,6,1,1,13,1,6,2,1,0,0,3,0,0,0,0,0,1,3,0,0,7,0,8,3,8,5,1,0,0,0,2,253,0,1,-2,1,75,9,-9,7,0,-91,231,230,-3,-91,"WAYNE","MI",26,2
48243,97,30,11,9,9215,724,39,41,100,27,0,0,3,169,29,71,5,210,207,6,13,26,11,36,0,27,54,775,7,218,0,368,16722,1578,1160,114,32,20,5,4,0,0,4,0,6,1,2,1,0,0,4,488,2,1,1,50,19,1,1,20,1,0,3,138,2,0,0,1,1619,335,0,12,0,256,0,1,506,93,0,10,24,0,11,1,24,3,24,40,2,1,4,2,1,17,21,11,14,25,64,13,18,3,1,15,14,37,13,92,184,34,36,2,21,93,2,30,10,7,1,0,8,0,0,0,0,0,3,107,2,19,405,12,412,50,44,19,5,1,1,3,105,833,13,17,167,2,3,212,694,811,1,-269,793,806,-2,-268,"WAYNE","MI",26,2
48244,244,467,209,162,8605,7458,27,3,1766,-8,0,0,0,1385,242,430,0,903,806,138,4,722,97,255,0,163,486,6672,104,29,2,77,441,71,1822,21,3,28,12,7,0,0,12,1,15,1,4,0,1,1,8,1218,22,17,15,4,136,7,2,1,1,0,0,2,0,0,0,3,2033,4,0,11,1,4,0,4,790,4,0,51,186,0,47,4,29,5,1,71,4,2,9,6,1,45,0,11,5,14,80,12,44,6,1,26,39,36,39,17,29,8,39,4,10,77,3,42,11,6,2,0,12,0,0,0,0,0,3,13,1,0,12,1,13,15,41,24,6,1,1,1,49,1268,2,8,81,4,4,9,49,50,1,-452,1197,1200,26,-451,"WAYNE","MI",26,2
48266,13,63,23,21,510,1002,23,14,14,23,0,0,0,204,27,68,0,120,118,14,13,53,18,24,0,25,64,535,7,290,0,582,7478,326,90,3,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,55,3,2,5,1,48,0,0,0,0,0,0,13,0,0,0,0,1602,0,0,4,0,0,0,0,88,0,0,4,18,0,3,0,4,0,0,3,0,0,0,0,0,2,0,3,0,6,3,1,2,0,0,1,2,2,2,1,1,1,2,0,1,6,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,21,102,1,1,30,0,1,1,1,2,0,-26,100,101,6,-26,"WAYNE","MI",26,2
48275,218,280,103,93,11358,4611,163,138,264,147,-1,7,10,978,148,367,12,810,800,70,73,297,88,160,5,153,334,3396,35,1738,388,4598,58953,5351,1681,101,107,48,10,13,0,0,8,1,11,3,6,3,1,1,8,1061,15,9,19,260,277,1,1,8,1,1,5,546,6,0,0,2,7274,149,0,36,1,85,0,6,1779,38,1,43,110,0,41,6,69,6,26,98,6,3,8,5,2,46,69,51,25,66,125,25,44,7,3,33,35,61,32,67,143,25,48,5,38,110,5,64,20,18,2,1,22,0,0,0,0,0,6,31,4,7,260,18,272,56,64,33,11,2,1,4,423,1683,34,24,540,4,14,273,1637,1853,2,-686,1584,1618,-13,-685,"WAYNE","MI",26,2
48277,22,43,18,14,851,746,18,11,11,21,0,0,0,153,20,54,0,90,89,10,12,57,19,18,0,23,56,464,7,434,0,917,5765,461,129,5,6,6,1,1,0,0,1,0,1,0,0,0,0,0,1,99,2,1,3,1,35,0,0,0,0,0,0,8,0,0,0,0,1233,0,0,6,0,0,0,0,116,0,0,4,14,0,5,0,4,1,0,5,0,0,1,1,0,3,0,4,1,5,4,1,3,1,0,2,3,4,2,2,2,1,3,0,1,13,0,4,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,4,2,0,0,0,0,27,224,2,2,43,0,1,1,-1,2,0,-61,218,220,2,-61,"WAYNE","MI",26,2
48288,10,42,18,10,411,700,16,13,11,22,0,0,0,144,22,49,0,85,82,9,17,77,28,37,0,40,89,743,11,724,0,1030,9647,848,54,3,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4,2,7,1,50,0,0,0,0,0,1,15,0,0,0,0,1693,0,0,4,0,0,0,0,82,0,0,1,13,0,2,0,2,0,0,2,0,0,0,0,0,1,0,3,0,6,2,1,1,0,0,1,1,2,1,1,1,0,1,0,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,23,96,1,1,31,0,0,1,2,2,0,-28,94,95,6,-28,"WAYNE","MI",26,2
48301,7082,13926,4453,5132,1283244,640778,60760,67738,206567,53445,-32,1082,6888,200683,38939,90428,7805,298298,264855,208,30663,42808,25773,56441,618,37284,68323,1117240,5178,354,75,90,138562,14487,125898,16881,52120,3882,322,846,8,5,196,60,514,2758,2748,1207,136,33,395,41118,1133,669,945,204831,13188,125,24,3222,354,342,4544,217046,5528,91,4,246,106401,88570,0,52,54,32110,6,265,269799,13939,423,2894,31572,22,2978,822,11076,614,13112,37061,2975,1408,746,892,1089,11524,48566,15884,8758,46332,39701,6341,9645,1266,679,8716,7306,13608,6636,19509,58189,6585,7033,1027,14075,12122,1204,12349,4125,5916,507,1586,5413,51,49,59,101,154,1478,4969,1597,2974,149348,7681,154901,18146,12333,6158,3046,522,304,1061,163361,191394,7060,4614,148171,315,3676,62916,731317,791772,410,15463,154334,161393,-5913,15886,"OAKLAND","MI",26,2
48302,8198,15403,4436,5970,1917982,822461,126190,99491,413857,76662,-8,1499,10332,296390,74241,134456,11803,429825,425597,334,39119,50210,30476,74145,647,49132,78505,1519272,6268,347,77,148,202330,17647,200557,32581,81102,4626,351,921,10,13,232,63,556,4057,3650,1591,157,39,418,42464,1108,665,919,234872,12574,136,32,6801,440,421,8794,265453,8301,111,4,294,112905,213249,0,101,61,62947,7,302,352409,28473,553,3653,58193,27,3317,1083,19261,721,24501,45846,3558,1735,878,1076,1313,13913,66952,21235,12789,80046,63590,8737,13422,1565,839,13652,10832,20439,10663,36352,99194,11854,12200,1240,19292,16802,1569,18945,5241,7448,618,2036,6849,54,51,69,123,189,1957,10225,1990,6169,364861,11385,377391,28628,18989,9357,4206,618,358,1358,170855,243667,8829,7924,154811,363,9113,121909,960102,1059738,483,20748,197821,206650,-1003,21301,"OAKLAND","MI",26,2
48303,176,139,44,50,24272,4507,302,251,915,243,0,7,27,1100,186,477,33,1429,1404,13,107,225,96,309,6,237,522,6207,38,1155,92,1266,135356,12384,2608,302,199,78,9,13,0,0,6,1,11,11,14,9,2,1,8,1001,15,8,18,658,284,2,1,44,3,2,8,1448,23,1,0,2,7788,865,0,21,1,583,0,5,2815,215,3,27,144,0,30,8,109,7,103,214,14,7,8,6,5,72,219,74,79,153,401,57,99,11,5,82,73,146,69,273,631,100,128,8,111,210,10,176,38,41,4,3,27,0,0,1,1,1,12,158,11,44,1174,68,1218,202,158,74,23,4,3,9,732,2651,61,65,870,5,25,1173,5194,5993,4,-504,2437,2498,-16,-501,"OAKLAND","MI",26,2
48304,8373,15805,4597,5644,2090429,915171,152719,148600,514837,49490,-64,1361,7334,313281,74953,147121,11063,449724,444715,242,35852,60680,32899,83537,866,50110,75628,1725591,9220,477,70,105,218491,17268,202799,40920,116716,4235,399,927,11,6,261,70,661,2597,2715,1435,147,38,461,45797,1289,773,1102,210898,14863,173,33,10398,391,375,7529,225278,5152,94,5,273,101151,250210,0,66,51,65261,7,316,320439,31172,486,3237,57441,23,2958,1063,22098,668,29277,40099,2762,1346,768,929,1065,10581,54141,23624,11534,159808,55873,8136,11075,1410,736,11572,8794,19129,8231,40748,93571,11388,11062,1097,17839,17717,1245,18671,4928,6649,534,1429,6147,35,33,62,107,163,1806,12564,1769,8860,744376,10127,766474,24616,17524,8067,3871,553,323,1418,135658,203181,8362,8089,121159,352,6178,126213,883310,979020,438,16672,163081,171443,1818,17158,"OAKLAND","MI",26,2
48306,12529,27340,10094,6951,1674128,1089853,57682,51414,232743,46102,-19,2034,4801,270119,32789,109461,5610,295304,291681,430,22624,57915,23204,58801,791,44088,107887,1247409,8212,1331,142,172,146555,12547,150763,15094,41368,5592,644,1305,8,5,451,116,1132,2091,3042,1348,189,53,796,78045,2412,1392,2137,195854,29427,262,41,2701,418,399,5734,235070,4090,99,7,302,166484,51259,0,240,146,32402,9,453,330608,11389,464,3742,27873,25,3736,885,9931,853,12340,38797,2838,1429,1089,1052,985,13117,33599,15885,10106,29837,44367,7121,13249,1592,794,10268,9909,15954,9073,18732,51621,7339,8820,1273,15667,18749,1534,15378,5419,6739,590,979,5211,72,69,77,116,171,1709,5214,1793,2459,86965,8539,90413,21817,15775,7725,3577,669,398,1161,181407,214821,7829,5306,167622,484,4253,63835,799673,858184,537,11965,176025,183854,-6579,12429,"OAKLAND","MI",26,2
48307,19565,37939,12009,10474,1268956,1001971,28834,24303,33309,34447,-468,1898,2346,204020,25579,74831,1950,170633,168737,2352,23904,68387,26226,35940,949,35068,89880,937103,8809,2378,235,1091,85831,7665,149495,7813,17961,4437,1076,1484,5,10,878,154,1424,1047,1885,557,163,66,1014,122476,2852,1791,2567,92132,30369,593,105,771,241,196,2782,98085,2042,42,10,328,141748,12216,0,386,28,8925,12,670,216787,3244,213,4666,22402,12,4417,676,5811,773,3140,17845,1750,826,1053,819,579,9445,12256,9012,4229,14590,21400,3771,7960,1068,446,6209,7059,9991,6432,7045,16990,3088,5804,845,6766,14393,905,8540,3271,3368,322,418,4159,59,56,50,61,85,934,2459,818,607,15517,3211,16267,9786,9911,4924,2062,428,265,452,91089,202472,4603,2535,76701,526,13601,13320,338746,364122,377,-15255,184626,189229,-4242,-15043,"OAKLAND","MI",26,2
48308,264,395,89,166,150180,14197,15191,761,92870,90,0,0,0,4975,1190,3204,92,30559,29727,15,200,647,519,6453,0,1242,1114,298630,551,8,1,16,27240,280,6983,1280,644,203,12,19,0,0,10,2,20,0,8,46,3,1,11,1115,28,18,23,3388,241,7,1,2969,8,7,512,3461,0,1,0,5,2355,1134,0,9,2,4213,0,4,4045,607,6,69,914,0,84,22,613,13,1542,304,7,4,16,11,2,63,1,132,711,29969,2600,156,278,28,12,398,194,861,176,2202,1774,787,510,16,473,2189,33,497,186,125,9,0,20,0,0,1,2,3,40,1514,30,1614,87112,567,89374,949,669,289,110,9,5,33,57,11991,5,217,61,8,27,3496,20198,22536,7,55,11687,11692,171,61,"OAKLAND","MI",26,2
48309,13481,26759,8267,7302,1115281,798540,32807,29030,57493,31896,-51,1580,3153,179696,24300,68902,2341,166032,165321,732,22716,75291,29637,32827,936,31423,74623,844080,6072,1445,146,325,83733,8347,108153,7948,21128,3702,747,1229,8,9,538,120,1104,1018,1689,651,144,49,800,85908,2331,1399,2097,109790,27063,347,61,949,244,217,1299,116798,1937,49,7,253,119427,19553,0,214,69,9810,8,488,208996,4127,237,3619,21283,13,4045,642,6693,657,4037,21258,1703,803,813,696,619,7704,19967,9568,4336,17868,20507,3958,6486,1016,464,5316,5603,9263,4904,8237,21773,2852,3949,837,7771,13502,753,7590,3358,3657,335,654,3842,48,46,50,65,92,966,2245,939,809,27092,3360,28191,8516,8205,3776,1922,430,263,833,107315,165835,5504,2699,96340,420,997,16787,396176,422341,363,-5009,144577,150081,-5016,-4773,"OAKLAND","MI",26,2
