"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48068,311,136,451,188,15917,19607,131,662,453,-34,477,1830,1502,0,6070,858,0,1039,2445,1198,1093,12572,147,20,0,116,100,0,2897,4097,87,268,45,170,71,19,20,2057,1918,23,2,13,20,18,1,5,1,16,1292,2259,2141,13236,3458,2333,48,2,2,1,0,50,2194,40,0,0,6,1891,12,2269,9,24,10,0,4,1575,10,1,134,827,0,104,5,62,8,20,674,41,23,13,13,14,111,369,3,9,138,203,20,98,9,2,59,64,81,63,31,89,15,65,5,17,191,5,70,24,16,4,239,37,1,1,0,0,0,6,29,2,1,26,3,28,27,81,43,7,3,2,19,1931,-29,4,108,1589,-8,18,96,2,49,19,203,272,-1,-541,915,907,213,-540,"OAKLAND","MI",26,2
48069,1485,895,2825,864,140531,102174,2153,3230,11923,1465,6077,7430,2833,1953,24003,5039,35,4713,9964,8409,3144,109617,554,206,51,59,61,600,22065,23157,1273,1698,814,1508,433,95,128,9956,7622,95,14,59,919,654,81,55,3,105,11540,21794,23349,76257,33700,18817,199,8,170,54,16,1356,21313,1919,6,0,103,10126,4610,120,27,62,1539,2,45,22328,1132,18,773,2664,2,689,74,1022,72,631,8059,655,342,92,112,263,1768,6634,96,492,3855,3899,471,1125,118,52,903,765,1468,696,1118,10624,382,1192,114,1001,4625,92,919,378,461,45,4360,1210,249,244,6,8,11,119,687,115,110,2689,405,2822,1185,1221,545,271,48,29,140,22125,-230,88,9220,28159,654,708,8208,23,222,2669,47045,51061,-66,-760,20100,20754,-396,-742,"OAKLAND","MI",26,2
48070,3227,2150,6862,2087,327133,279676,4269,9403,25314,7405,9359,16848,8645,2345,61147,13987,277,11311,26184,17960,8791,254293,1061,481,94,158,102,1400,60792,63796,3981,3293,3058,6313,1265,179,332,22945,15969,181,31,143,1861,1476,280,140,8,217,23787,56374,59656,199605,110832,67497,305,13,568,180,52,4188,63470,3871,22,0,229,43436,15614,435,36,192,4616,5,129,75658,3685,51,1858,7898,5,1322,265,2573,186,2160,25760,1792,995,265,335,730,4598,25977,351,1568,17544,9411,1575,2878,361,174,2300,1773,3905,1574,4114,19455,1323,3661,309,3387,14230,309,2948,1163,1578,164,17062,2700,410,398,17,26,38,387,2129,393,379,7538,1369,7715,4139,3278,1646,756,143,85,325,60157,-595,133,38804,71042,2373,710,37766,57,392,3445,146994,155654,-235,-1287,45282,47655,-2050,-1236,"OAKLAND","MI",26,2
48071,14086,8204,26892,8745,567811,448414,4941,3401,9200,1090,13546,43288,11262,239,64979,11015,300,12018,24272,22925,7667,367149,5995,2719,157,5214,4371,243,51514,55068,2754,15160,2827,2179,1603,742,689,59372,36757,926,78,442,1141,1087,71,190,36,556,95488,52156,53877,310272,119852,48379,1228,112,178,58,20,8504,41978,2171,3,3,439,68054,1943,22792,587,1942,510,17,448,53057,793,34,6641,6602,2,4963,372,5377,332,218,31418,2819,1395,582,552,966,4542,29506,190,601,5226,12213,904,4715,374,95,3217,3918,4205,4000,1630,3083,709,3426,225,1069,8799,201,3685,865,734,180,13301,2822,587,584,12,11,15,227,1329,107,73,2422,306,2532,1475,3509,1998,498,87,57,960,47189,-1235,-152,9763,87701,964,833,8559,76,1129,3716,37698,42921,-68,-25436,56283,57247,-460,-25402,"OAKLAND","MI",26,2
48072,8200,4121,15033,4298,460097,373105,3752,3333,10867,1868,12444,29818,7191,652,64518,11760,284,9470,22618,25819,6963,333466,3213,1733,170,1195,961,266,52110,53824,3613,8476,2146,1849,1364,508,508,38055,24436,591,65,299,907,895,102,172,19,460,57841,49870,50797,279163,91183,47981,839,53,161,73,27,5547,47248,1716,5,1,390,56504,1910,4901,255,744,670,8,265,49646,717,37,4027,5763,2,3412,270,3610,244,315,21410,1481,835,348,354,564,3994,7256,168,653,4728,8365,829,3355,296,94,2326,2607,3047,2603,1375,3230,528,2313,211,1287,11440,167,2486,980,793,107,4845,2747,697,690,12,12,16,207,1083,140,69,1774,381,1874,1441,2934,1469,469,104,67,609,45992,-769,35,13955,55160,1003,939,11622,73,562,6069,47300,53565,-81,-12038,33750,34753,-154,-12001,"OAKLAND","MI",26,2
48073,18357,9859,31801,8127,981317,812899,11676,12490,17475,4170,28306,69081,25122,845,140418,26636,643,22012,51526,49526,15665,706001,7101,2835,274,2523,2095,619,116560,119445,5688,19437,5753,6951,3537,1088,1268,97659,80398,1266,140,679,2387,3186,250,374,43,963,125096,109967,112199,621112,251018,116849,1688,153,461,203,68,11832,111986,4545,18,3,819,109436,7633,9039,576,1616,2355,21,651,141761,2396,85,9877,13952,6,7871,776,10405,547,1013,61433,5586,2563,842,910,1821,9751,52611,484,1686,16132,22223,2076,7899,706,243,5927,6591,7713,6732,3769,11792,1395,5718,524,3256,14327,431,6396,1878,2050,292,21418,5663,1060,1042,29,31,45,531,2480,393,194,5489,1057,5750,3723,6819,3569,1063,237,149,1616,105687,-1950,94,40212,165658,4910,2339,35550,157,1625,17691,137003,157401,-236,-32089,104226,109136,-2409,-32004,"OAKLAND","MI",26,2
48075,10610,6587,19852,7023,501771,340863,6164,7097,16932,1932,13452,77251,21327,934,83073,12397,590,14145,28306,22895,21813,335715,4497,1820,216,4697,4029,696,55451,57686,5753,12387,3933,5263,1484,589,667,99361,49452,722,69,353,1251,1991,113,175,26,465,76401,53527,54184,336534,147942,58793,846,108,349,83,26,7398,46890,2426,7,2,392,60629,9420,22475,463,1956,1483,12,397,69014,2165,40,7261,18815,3,4212,468,6668,283,957,33068,3240,1305,451,494,978,4520,35816,275,786,9615,11795,1084,3912,348,110,3034,3356,4493,3495,2858,8200,925,4088,238,1616,8800,209,3865,883,924,146,13488,2793,985,979,12,14,19,255,1654,162,196,5773,525,5942,2348,3486,1995,582,98,63,827,55131,-1278,-105,14405,83737,2211,1216,12647,70,1350,5650,70165,80824,-99,-20184,50670,52881,566,-20144,"OAKLAND","MI",26,2
48076,13247,8072,24683,8636,887002,489281,9644,24235,14142,16368,24884,88434,25029,294,137337,35315,780,22535,58973,34095,23901,495848,5832,2403,321,4354,3360,875,82201,85885,9784,15327,14586,19549,2845,755,868,132786,55281,894,96,481,1472,1620,198,248,32,657,90076,76435,81980,398743,164168,66698,1079,107,2082,144,47,15242,70200,2794,11,2,573,74906,13851,18843,567,1873,10456,16,508,104479,5166,59,7803,19891,4,5906,683,13435,375,4551,39814,3166,1527,600,620,1030,6234,30483,508,1964,51210,16288,1880,5382,500,166,4174,4587,6360,4696,7328,12278,2669,8618,333,2853,11823,339,5820,1193,1505,219,11608,3775,1384,1370,19,21,30,425,8636,291,1316,42974,1472,44500,5383,6617,3196,942,152,96,1016,110685,-1584,27,15133,94102,2701,2420,12057,103,1326,26921,137660,160615,-153,-23784,54288,56989,529,-23725,"OAKLAND","MI",26,2
48080,12138,7290,21655,6192,531763,400899,10502,11349,10238,3915,16994,51608,17218,224,79122,11240,561,11936,24575,23075,7433,356064,4232,2077,137,3151,2629,310,52343,53520,3029,13401,3917,5889,1377,669,771,68627,54661,772,78,408,1011,1242,81,183,30,525,82041,52466,54037,325610,123447,51516,969,96,246,64,23,6913,43640,1904,4,2,404,64648,2730,13156,378,1863,648,14,420,56717,959,38,6618,6651,2,5246,459,7486,304,302,26015,2485,1131,500,482,787,4688,17508,289,709,13809,12063,971,4065,349,100,3097,3518,4743,3651,1972,3044,742,3220,217,1255,9874,195,3570,908,803,156,9020,2790,563,557,12,12,16,226,1370,121,101,5224,388,5427,1676,3637,2002,524,93,61,847,49667,-1263,-109,10883,72319,1007,1107,9239,75,1049,7405,54831,64017,-75,-22598,46304,47310,-523,-22561,"MACOMB","MI",26,2
48081,11184,7003,20525,5663,568194,427198,9744,8308,16601,1132,22827,58715,17283,764,76153,13325,407,14547,29702,26245,7665,396655,3899,2025,124,1984,1612,478,65644,66844,3237,11853,4091,5312,1631,632,731,82381,56534,747,75,370,1320,1461,156,200,27,533,77218,64167,67851,317870,128682,59035,1090,94,382,100,34,7429,55753,2556,9,2,440,82596,4288,6659,378,931,1308,14,406,69515,1257,48,5869,6825,3,4077,407,5232,308,795,31746,2658,1275,497,519,883,5219,21740,309,1134,15098,13494,1329,4350,403,136,3368,3628,5455,3661,2955,3346,1057,3786,242,2170,16207,259,3873,1221,1198,186,8693,3212,446,442,15,17,25,293,1960,211,201,5673,790,5870,2663,3932,2130,663,121,77,882,60344,-1021,-1,21636,80249,2327,1514,20359,82,874,4185,80330,87523,-126,-18736,48503,50829,-673,-18688,"MACOMB","MI",26,2
48082,9116,5627,16732,4691,393778,285606,5485,4656,6107,-2550,12936,46112,12299,746,54146,7811,571,8616,17772,18272,7936,255814,3472,1694,103,2190,1784,177,36447,37684,2428,9878,2353,2681,1177,492,541,60674,54403,595,56,290,701,777,82,137,23,383,62207,37832,38894,212144,84492,37020,803,69,144,56,19,6012,33864,1304,5,2,305,60369,3020,7801,374,898,499,11,329,43833,706,28,5602,6993,2,3224,315,3789,228,394,21191,1576,845,382,382,568,3210,13238,171,537,6129,8836,776,3114,275,83,2172,2534,3362,2515,1527,2031,589,2409,162,1165,9593,167,2534,783,703,136,6169,1939,421,405,9,10,15,184,1021,112,53,1302,321,1363,1365,2491,1436,351,72,46,612,35061,-843,-70,12392,42557,747,749,12906,55,689,2525,33351,35608,-71,-14823,21366,22113,-450,-14795,"MACOMB","MI",26,2
48083,10175,5992,22454,7347,602931,500216,6225,4412,14165,-1596,16784,39834,11640,1588,82011,14735,305,13115,29745,28839,11042,429005,7840,2448,215,2261,1808,503,69785,71701,4010,10466,3091,2795,2130,607,706,55248,33034,684,84,380,1374,1447,250,237,25,580,74871,71275,71486,412651,150228,82962,1003,61,279,153,52,8845,76508,2621,16,2,504,106737,4154,9356,383,1044,1383,11,351,87771,1372,57,5075,9643,5,3970,430,4559,346,783,31636,2541,1298,488,510,960,5733,16548,221,1213,5208,12785,1555,4642,465,184,3364,3425,5226,3336,2945,4417,982,3370,308,3106,30365,310,3853,2000,1657,186,8333,3525,889,876,21,24,34,367,1630,313,126,2690,850,2795,2853,4207,2079,778,175,110,888,67959,-1095,97,37705,111091,2363,986,35683,103,682,13083,97544,109663,-192,-16772,79456,81819,-1346,-16716,"OAKLAND","MI",26,2
48084,7933,4368,16341,5002,762351,657080,9733,14998,18257,20180,18539,33008,13734,1975,98020,26084,301,13979,42211,23521,11722,619801,8978,1413,154,901,635,2921,137850,137011,7154,8399,6314,9950,2123,481,738,45485,33310,492,73,322,1866,2372,394,250,19,511,57936,132960,148838,413641,193343,103346,775,51,1956,244,74,9059,96809,3676,26,1,478,77591,23836,2187,132,502,11219,10,281,123320,7053,81,3942,10355,7,4393,486,7534,337,4656,40531,3195,1517,472,554,1097,6904,35152,487,2804,36428,16559,2419,4972,570,241,4213,3416,7001,3250,8404,30011,2732,7677,454,4926,25950,457,5253,1830,2202,231,13498,3962,605,596,25,34,50,593,5874,520,1263,31085,2415,31798,7239,6476,3086,1377,214,131,787,133903,-844,186,40348,105793,3728,2065,37778,105,605,22669,236816,260706,-291,-10288,65262,68990,-1754,-10207,"OAKLAND","MI",26,2
48085,12361,6544,26622,8170,882137,696276,12086,11386,19716,4996,22658,70527,26538,2461,140741,26442,683,24894,54181,44714,21691,650622,7423,2571,226,1710,1443,1353,117607,119856,7897,12406,6079,7190,3876,733,1051,101706,55725,798,115,598,2588,3348,391,367,29,824,85708,118850,122050,571259,251567,138498,1188,79,711,298,96,11225,124435,5071,30,2,733,107322,12646,6629,303,1015,5266,17,456,157035,3838,97,5973,19218,8,4684,698,7187,483,2201,53113,4661,2109,713,786,1603,9873,48765,484,2577,17503,20046,2599,6786,767,306,5196,5250,7440,5104,5320,24948,1925,6736,621,4772,15715,532,6722,2042,2759,344,22095,5742,868,848,37,42,60,689,3312,618,401,6878,1939,7173,5645,7364,3420,1360,294,181,1127,117186,-1832,304,58179,137796,4599,2404,52308,157,1284,11317,219574,233702,-348,-17290,84683,89282,-3965,-17193,"OAKLAND","MI",26,2
48088,11897,7287,22675,6594,525550,384976,8252,5891,6216,-1647,18081,70391,20249,244,68681,10727,430,10670,22869,23384,8496,331746,4868,2512,169,2897,2552,76,45152,46764,2327,12763,3005,3214,1643,662,712,95013,71176,788,74,376,752,928,67,177,29,519,81331,46429,47247,310085,118516,46111,1068,86,172,57,20,8191,38585,1411,3,2,403,68249,2119,14605,287,1715,476,14,423,53648,779,32,6592,7422,2,4327,392,5348,290,352,28077,2495,1207,498,478,867,4094,21411,185,545,5392,12085,835,4195,335,89,3069,3464,4212,3529,1538,2974,655,2893,209,1035,9165,183,3015,823,689,153,8643,2537,723,716,11,10,15,209,1383,102,60,1914,254,1989,1428,3222,1828,432,85,56,935,44925,-881,-202,10693,73646,1199,1003,10536,72,586,4614,36630,41953,-62,-21840,45570,46768,-419,-21809,"MACOMB","MI",26,2
48089,12827,7619,26256,10004,495919,307638,15065,6340,10163,-566,9096,41553,9215,0,35218,4863,199,6038,11319,12566,5633,291215,4385,2359,162,9738,8347,26,30721,32682,2616,13942,3870,3999,953,603,572,52063,28047,808,58,374,1032,698,39,134,35,417,85746,45537,56494,241363,100311,33663,877,102,6014,30,10,7573,23865,1969,1,3,312,48047,1396,57873,802,2598,6585,18,370,33218,1384,24,5222,4872,1,3910,249,3685,271,260,24633,1762,1017,513,471,559,3660,20004,109,469,164889,8315,620,3329,294,58,2178,2836,3079,2935,3482,4092,1212,5583,158,689,30290,154,3188,584,423,171,9941,2129,792,784,8,6,9,168,6979,52,2046,74596,233,75567,1572,3225,1725,343,46,30,639,45887,-994,-205,843,41307,248,609,-347,50,1172,2856,14442,18390,-32,-24017,16674,16922,-89,-23994,"MACOMB","MI",26,2
48090,664,568,1868,682,115760,166252,1118,390,188,-119,1022,5788,1946,0,5895,534,133,881,1567,1591,1230,107925,28143,108,31,401,379,15,12408,11829,20838,588,126,230,662,26,86,6313,4900,29,5,29,22,175,309,54,2,29,4783,35128,31894,95331,80272,42547,74,4,113,108,31,343,30784,44,13,0,51,19713,35,4554,20,46,1239,1,18,25061,362,15,452,1118,3,290,31,169,75,378,5072,133,76,75,91,36,661,1011,7,222,90,3041,509,1268,162,82,752,352,1232,263,1051,3811,322,1567,121,2561,131939,160,1195,2601,913,69,302,77,224,219,7,14,21,173,838,220,66,31,230,32,1693,1187,552,210,66,38,129,33051,-75,46,17235,50412,252,324,17577,19,57,7182,72752,73543,-137,691,45340,45592,-324,706,"MACOMB","MI",26,2
48091,13824,8693,27707,9855,459657,336260,6311,2481,12386,-1878,9069,52057,11220,0,45217,6347,287,6451,13956,15672,6457,265948,4417,2375,180,9305,8072,38,35373,37447,3371,15059,2389,1454,1084,655,651,65978,42628,856,65,396,941,748,37,148,37,450,87659,37509,37529,266596,108552,38343,918,110,100,34,12,6889,27753,1757,1,3,330,53684,981,53845,789,3293,356,18,411,37384,527,26,6114,5637,1,4414,305,4386,300,178,24835,1797,1037,535,497,575,3935,16374,120,362,2728,8718,650,3568,315,66,2331,3057,3109,3142,1068,2454,550,2958,174,625,6330,160,3103,602,476,173,8805,2443,906,899,9,7,10,173,1066,62,31,1203,129,1265,1009,2921,1696,345,54,36,741,33646,-1105,-219,3367,41940,292,522,2378,56,1058,2077,17015,20512,-40,-26142,17105,17397,-249,-26116,"MACOMB","MI",26,2
48092,13015,7854,25298,7694,554692,390583,8962,5369,13807,-2541,19729,72269,19219,521,71441,10360,514,11959,24108,26136,9828,358024,4713,2270,147,5070,4245,201,51277,53701,3892,13937,3097,2911,1587,691,792,91484,69622,799,79,432,1095,1045,78,191,33,555,88234,53692,53858,351076,136885,55884,1106,102,189,65,24,7657,44055,2065,4,2,433,79689,4250,27270,612,1532,602,17,461,58686,884,38,7659,8557,2,5214,420,6036,319,332,28692,2118,1153,537,522,758,4511,18901,191,676,5289,11268,972,4135,373,102,2923,3433,4175,3447,1740,2878,739,3175,223,1221,8420,206,3443,915,804,186,10248,2754,584,564,13,12,16,239,1353,126,69,1786,358,1876,1554,3513,1948,484,96,63,878,50585,-1215,-180,12924,53467,1180,893,12687,78,1026,4502,43577,49487,-75,-22814,24775,25955,-315,-22776,"MACOMB","MI",26,2
48093,12234,7564,22830,6655,536129,375258,11282,8308,15315,1479,15997,77129,20076,0,67521,11993,419,10540,23712,22115,9205,354149,4270,2210,136,3778,3161,238,52940,54758,2923,13250,3756,4966,1490,664,755,96493,65023,797,78,411,848,736,112,189,30,529,80501,52958,54740,314616,125926,52057,1039,93,254,78,27,7059,46558,1576,6,2,414,83699,1505,17656,571,1562,771,15,414,53287,825,40,6968,7989,2,4430,433,5524,312,589,25234,1605,948,507,484,527,4215,12140,249,799,10898,12180,1107,4047,374,114,3040,3475,5025,3493,2330,2784,867,3570,223,1665,12523,222,3811,1043,976,176,7381,2742,528,524,13,13,20,251,1517,155,114,3094,478,3205,2035,3589,2028,556,101,65,857,49663,-1278,-152,17393,37237,770,1249,17129,77,1153,3877,53392,59452,-94,-19389,12004,12773,-295,-19350,"MACOMB","MI",26,2
48094,8865,5700,19569,5787,590444,442036,10831,7897,15415,10314,17696,59992,19556,1859,109622,18642,526,17857,38379,39989,12313,419004,4193,1966,130,1929,1592,1466,76189,78530,7485,9997,4204,5135,2410,508,742,85460,47628,545,73,351,1513,1769,334,250,22,502,71103,79380,80449,438822,184963,103728,818,51,492,230,69,7153,90702,2909,26,1,465,88352,11138,9448,198,873,4282,11,374,110406,3247,74,4789,10902,7,3982,520,5802,349,1997,38998,2767,1440,517,578,969,7206,20575,328,2151,10651,16330,2045,5070,567,240,4042,3739,6224,3687,4506,17801,1547,5673,437,4027,13761,423,5359,1536,2207,245,10226,3915,479,472,24,35,50,508,2430,487,311,7473,1723,7762,4749,5210,2643,999,210,128,740,81452,-1392,146,48404,85760,2886,977,45628,102,1438,8704,173257,184304,-297,-13033,46762,49648,-3087,-12960,"MACOMB","MI",26,2
48095,2637,1901,5350,1424,191172,129015,3275,3537,5694,9461,4365,19748,6783,1203,33277,6065,273,5804,12465,11748,3945,139953,1052,502,21,416,367,1016,25690,26370,1598,2626,1635,2503,585,156,211,28650,14810,160,23,104,460,427,101,71,6,166,17967,26309,28675,105221,37529,21820,285,15,238,55,18,1559,24335,918,6,0,137,25641,2626,3012,42,228,949,4,102,28095,703,22,1416,3367,2,1053,158,1815,98,763,10577,717,378,156,169,259,1869,2144,121,742,9522,5335,636,1417,157,65,1216,1049,2486,968,1778,1483,582,1867,95,1338,10298,121,1491,607,658,73,1408,1072,74,73,7,9,12,139,1119,129,156,7061,609,7259,1576,1598,779,377,58,36,242,26558,-390,45,12597,29570,642,841,11940,31,477,3433,50852,55653,-72,-3526,18992,19635,-132,-3504,"MACOMB","MI",26,2
48096,2031,1394,4188,1205,102143,78478,2328,1134,3590,-120,5215,11922,3636,0,16486,2581,170,3109,6180,6540,1749,69387,924,495,12,367,294,532,10172,10480,647,2247,488,578,412,115,149,15441,9506,127,14,83,140,165,52,43,5,104,14956,11412,11083,77853,25694,13515,218,13,36,26,8,1122,12120,265,3,0,83,16996,239,1665,69,198,216,3,81,13155,163,9,1289,1463,1,712,75,822,61,141,5810,323,181,102,101,107,875,2328,30,189,799,2508,232,991,93,30,682,688,892,718,449,1145,177,934,60,565,10721,62,950,449,300,45,1370,548,45,45,3,4,6,69,344,56,18,376,138,386,520,774,438,133,29,18,165,10663,-218,-39,6284,20834,168,210,6182,17,227,1409,11535,13550,-34,-3045,15023,15192,-155,-3036,"MACOMB","MI",26,2
48098,11185,6347,23674,7486,1056751,805265,19165,17811,39130,23269,26402,73841,26126,3698,177328,40363,724,32799,78390,52590,22147,825056,10045,1542,151,965,720,5386,184892,189422,21728,12059,9260,13075,4789,610,1010,139205,66295,588,98,481,3505,3807,823,454,27,727,78696,176869,189925,609320,343928,189983,1012,43,1552,545,160,8269,199193,6911,67,2,784,134758,29505,2539,155,720,12751,18,451,227266,8352,160,5644,19322,17,5456,904,11225,594,6259,67326,5824,2755,870,1027,2118,13617,69166,815,5651,41025,33503,4694,9469,1138,537,7744,6682,12468,5934,10942,40148,3873,11079,881,9707,26615,964,9341,2920,5154,539,27637,6914,535,523,52,80,119,1146,6389,1224,1082,24741,4852,25825,11977,10435,5092,2257,444,263,1179,187673,-1821,711,122323,192228,7555,1949,118872,181,1508,16562,466593,498657,-723,-9441,124902,132457,-6722,-9281,"OAKLAND","MI",26,2
48099,373,212,772,341,25812,24648,424,411,699,-367,3044,1433,1860,0,4793,1060,0,992,2211,1933,417,20156,527,136,0,164,251,142,4039,4195,282,342,89,155,205,23,32,1661,2653,27,3,22,32,34,22,9,1,21,2071,4193,3982,18341,8140,4475,52,2,7,8,3,265,3220,65,1,0,17,4027,22,754,14,23,99,1,6,3000,30,2,80,389,0,186,9,147,12,66,1011,47,28,20,19,16,151,457,6,33,275,557,45,236,20,6,143,125,166,112,103,431,38,173,14,163,18804,15,145,252,60,9,234,56,1,1,1,1,1,17,76,13,3,214,20,229,115,175,84,24,7,4,30,3841,-22,12,717,3999,11,89,591,4,42,634,5300,5641,-9,-514,2989,3000,-37,-512,"OAKLAND","MI",26,2
48101,14796,9733,28830,8603,728199,512097,13000,8821,12436,2525,20754,102954,23909,667,93475,15386,380,16994,34027,30698,14512,477816,5935,3133,178,3510,2984,291,67621,69069,5117,15682,5418,5735,2387,854,941,163105,89594,984,104,535,1011,1227,105,254,35,730,99961,68241,69632,417445,151242,65016,1381,105,307,91,34,10314,59474,1857,5,2,585,104796,4921,14370,536,1527,1036,18,503,76504,1228,49,8393,12486,3,5271,521,6392,388,551,33879,2432,1306,616,602,882,5319,17456,302,1070,11781,15342,1358,5142,457,137,3737,4351,5970,4300,2956,3809,1110,4068,290,1743,9603,260,4164,1182,1139,206,8644,3342,679,664,17,16,21,313,2084,171,132,4819,603,5077,2383,4605,2475,632,138,90,1072,66628,-1411,-77,17883,58295,1442,1581,18007,106,1093,6321,53331,60469,-96,-23550,24416,25857,-334,-23501,"WAYNE","MI",26,2
48111,19737,11722,40042,13387,927522,688339,5751,4032,10690,1812,19581,113718,21397,1580,130594,18189,860,21586,42372,52611,16615,604924,8347,4201,316,7913,6851,296,85872,88777,8077,21647,4638,2688,3077,1110,1018,160119,122699,1324,129,625,1609,1986,140,324,50,901,163625,89636,90392,575147,217858,92755,1733,147,302,123,45,13295,76150,3002,8,3,812,109473,4612,39504,603,2972,1170,22,711,104347,1559,63,9301,13982,4,8957,701,11030,525,565,52884,4729,2354,823,852,1643,8213,34568,271,1146,5496,17438,1611,6737,578,176,4723,5653,6368,5803,2633,5639,1045,4318,385,2054,11230,318,4874,1468,1420,228,12723,4603,1273,1260,22,20,29,378,2022,231,117,3826,614,4040,2440,5739,3042,835,175,113,1397,83624,-1587,-171,22243,150274,2470,1638,18610,135,1379,11561,90103,103964,-137,-39758,97390,99859,-946,-39695,"WAYNE","MI",26,2
48112,395,236,702,215,18752,10324,130,106,65,-34,2074,2083,1632,0,2332,549,0,581,945,1608,1116,23227,162,93,0,87,75,0,4300,4249,305,394,44,41,67,22,20,2405,2279,27,2,13,10,14,1,5,1,15,2703,3118,2741,17951,6130,3291,60,5,3,1,1,158,3222,19,0,0,8,2745,10,601,11,31,9,0,7,1775,10,1,163,906,0,196,7,130,9,22,880,51,27,14,13,16,106,1072,2,9,43,252,21,104,8,2,65,74,95,76,32,80,12,47,6,18,171,4,56,23,14,3,90,33,1,1,0,0,0,5,22,2,1,18,3,19,23,82,41,10,2,1,22,2978,-29,2,122,2580,-4,18,119,2,26,14,271,307,-1,-842,1700,1696,134,-841,"WAYNE","MI",26,2
48120,3174,2570,9000,3050,112508,67627,2985,3126,8152,436,6083,15799,5571,0,12708,2182,154,2407,4876,2793,2858,65634,1046,446,159,4259,3644,107,11363,12375,792,3444,1094,1910,289,140,185,19753,11753,178,15,99,531,226,41,41,9,110,25232,11178,11870,53786,24167,10747,280,23,75,23,7,2000,10875,1098,2,1,81,17019,487,30405,234,443,293,5,122,12977,265,11,1273,2547,1,787,97,1069,76,269,8901,611,328,158,151,171,1152,10884,76,268,5297,3195,317,1052,101,32,768,840,1357,810,783,638,291,1041,50,565,4429,69,956,283,302,65,5996,625,1009,992,3,4,6,74,467,52,40,1136,192,1177,692,979,532,150,23,15,183,10978,-304,-40,5390,17031,60,322,5190,15,509,639,16836,18509,-31,-5621,8129,8189,-150,-5610,"WAYNE","MI",26,2
48121,1174,1032,2918,907,127362,111435,1377,511,1021,-263,1182,3039,1079,0,1863,276,166,359,613,1380,561,120546,3319,124,0,603,510,58,26039,25772,6056,855,220,364,363,59,103,3554,1761,62,11,67,77,177,256,58,3,64,8955,30885,31582,77200,46171,25335,141,7,138,91,27,225,31262,152,11,0,53,12814,70,4425,49,60,1241,1,29,19558,308,18,377,534,3,385,37,231,82,117,6015,198,112,92,104,57,821,1308,21,556,874,4060,533,1380,163,80,933,562,1637,456,1176,3511,391,1725,118,2304,81909,154,1270,1902,862,66,953,157,4,4,7,12,19,162,667,187,88,470,487,482,1671,1181,602,229,64,37,164,29726,-110,156,17464,49294,216,667,17810,23,127,7781,65443,66766,-118,-413,43279,43496,-310,-395,"WAYNE","MI",26,2
48122,4645,3036,9928,3595,162637,112788,1490,559,2920,-825,7294,19759,3560,0,14403,2458,210,2406,5311,4885,1956,94416,1700,929,80,2625,2350,0,14416,15668,2272,5008,647,304,442,227,209,24946,13623,300,21,115,304,223,6,49,12,147,32471,13990,13611,108460,40120,15555,358,41,24,9,3,2415,10909,569,0,1,122,23025,249,15644,241,749,71,5,143,13086,142,8,2165,1682,0,1568,94,1389,100,156,7966,592,343,169,159,183,1218,5633,27,87,395,2468,204,1064,93,20,666,888,961,909,296,719,145,722,55,141,1217,46,835,172,129,45,2846,681,426,427,2,2,3,48,280,14,5,240,19,256,249,860,496,90,15,10,233,12100,-321,-55,-37,16780,24,187,-190,18,295,234,1909,2513,-10,-8845,8814,8838,-97,-8837,"WAYNE","MI",26,2
